Family,CA,CDCA,DCA,LCA,UDCA
BSH3%UPI000238BE2F,0.03205914,0.030504135,-0.023396628,-0.032728802,-0.0009854503
BSH3%UPI00033CE23D,0.030207716,0.033283282,-0.03593776,-0.027645083,0.009070822
BSH3%UPI0004DA32C0,0.017889602,0.014499175,-0.020186951,-0.012853047,0.003658831
BSH3%UPI00092A5378,0.03954853,0.03565977,-0.040651426,-0.0354588,0.011328386
BSH3%UPI0009648BEC,0.029203568,0.032205015,-0.033998255,-0.03103022,0.016779339
BSH3%UPI000C9D0DE6,-0.014572606,-0.017078802,0.03384997,0.02897719,-0.0659753
BSH4%UPI0001653940,0.04220033,0.043850318,-0.036878776,-0.052447125,0.024355767
BSH4%UPI0001FAB233,-0.007849459,-0.009350797,0.00082030875,-0.004468896,0.039686743
BSH4%UPI000822CCAE,-0.04717183,-0.047742262,0.044514455,0.048561357,-0.012167055
BSH4%UPI000E54B9B5,-0.00012943335,-0.0027552403,-0.009823264,-0.007978053,0.03945147
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,-0.02286347,-0.020292547,0.026525114,0.019279592,-0.009789424
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,-0.014099859,-0.016159073,0.012325793,0.014229373,0.0012887364
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.018019333,-0.017434068,0.018040953,0.017813178,-0.006257279
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.023242936,-0.0227082,0.024645085,0.02151129,-0.006979895
BaiCD%SRR5580120_bin_52_JEIALLOE_00740__Metal_reductase,0.007612846,0.013396616,-0.0007578483,-0.0060951672,-0.021969287
BaiE%FengQ_2015__SID531416__bin_49_fa_CEDOFBAM_00064__Bile_acid_7-alpha_dehydratase,0.013635355,0.014563214,-0.006118985,-0.009036911,-0.020354375
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,-0.02157901,-0.01947555,0.025644368,0.02070803,-0.015333196
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.021959389,-0.020933755,0.019700084,0.020749526,-0.0019821024
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-0.019105624,-0.016000424,0.01607885,0.019377306,-0.0061509996
BaiF%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_911,-0.015419657,-0.012187025,0.013017142,0.013389939,-0.001302759
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-0.01711029,-0.01510661,0.01644455,0.016247066,-0.0054929275
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.039924935,0.038664546,-0.041466776,-0.03937691,0.01573703
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-0.016807055,-0.017888283,0.020223582,0.017056005,-0.01002791
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,-0.028018003,-0.02632696,0.026309542,0.029157352,-0.011210683
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,0.032134533,0.036774866,-0.025223058,-0.030360654,-0.012935885
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.023660338,-0.02197999,0.028170755,0.024154516,-0.019217674
