Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
7aHSDH%WP_025075670_1_7alpha-hydroxysteroid_dehydrogenase__Bacteroides_faecichinchillae_,1.0,-0.21529323,0.8382733,-0.8401068,0.89282066,0.5095329,0.727017,1.0,0.4835225,-0.04021685,-0.09757455,0.6389499,-0.6327768,-0.76253825,0.8844495,0.5619805,1.0,0.70778364,0.93688756,0.032602817,-0.2049156,0.44368446,-0.26264277,-1.0,0.44351575,0.6733674,-1.0,0.44757846,1.0,-0.26990184,1.0,1.0,-0.30962655,0.14922363,0.10133255,-0.54301995,-1.0,-1.0,1.0,0.96201265,1.0,0.5017738,0.024037436,1.0,1.0,-0.37546057,-0.4752415,-1.0,0.40161338,0.09323693,1.0,1.0,1.0,1.0,0.8582407,0.56243414,1.0,0.68380684,0.6464632,1.0,1.0,-0.69653714,1.0,-1.0
7aHSDH%WP_262434703_1_7alpha-hydroxysteroid_dehydrogenase__Jilunia_laotingensis_,1.0,-1.0,1.0,1.0,1.0,0.687703,1.0,0.30902627,1.0,1.0,1.0,1.0,1.0,-0.95331895,1.0,1.0,0.12058131,1.0,1.0,0.81955653,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.116822,-1.0,1.0,-1.0
7aHSDH%WP_288686302_1_SDR_family_NAD(P)-dependent_oxidoreductase__partial__uncultured_Bacteroides_sp__,1.0,-1.0,1.0,0.9138373,1.0,1.0,1.0,1.0,1.0,1.0,0.6582721,1.0,0.8943136,-0.844816,1.0,1.0,0.6825554,1.0,1.0,-0.023764262,-0.38903427,1.0,0.88061994,-1.0,0.10716845,1.0,0.1780309,0.13923502,1.0,0.82079864,1.0,1.0,-1.0,1.0,0.29008356,1.0,0.12642488,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.16073854,0.47460508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016109027,1.0,0.05314,-1.0,1.0,-1.0
7aHSDH%WP_303013929_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Bacteroides_sp__,0.9088543,0.15293838,-0.94706154,-1.0,-0.25152132,1.0,0.10674847,1.0,-0.5956709,-1.0,-1.0,0.4257215,-1.0,-0.7230805,-0.46191424,-0.6476919,0.6462876,-1.0,-1.0,-0.79065835,0.2061161,-0.53195244,-0.6469239,-1.0,0.11355687,-0.05791516,-1.0,1.0,1.0,0.6953005,1.0,1.0,-0.22694439,0.4264428,0.6667433,0.12838821,-1.0,-1.0,1.0,0.7063619,1.0,-1.0,-1.0,-0.20980065,1.0,-0.9095757,-1.0,-1.0,0.24534439,-0.07670964,1.0,1.0,0.86664546,0.72117364,0.93391246,-0.26591858,0.86908686,-0.8432065,1.0,0.118836075,-0.10891031,-0.07490182,-0.023250695,-0.04875728
7aHSDH%WP_342232791_1_7alpha-hydroxysteroid_dehydrogenase__Pseudoflavonifractor_phocaeensis_,-0.48216727,-1.0,1.0,-1.0,1.0,-0.6376742,1.0,0.46377355,0.22920747,0.14365427,1.0,0.5056732,1.0,1.0,1.0,1.0,-0.8453968,1.0,1.0,-0.3269019,-1.0,1.0,-1.0,-0.4263537,0.28861582,1.0,0.8850139,0.9138987,1.0,-1.0,-0.82558787,1.0,-1.0,1.0,0.02870234,0.74121845,-0.9597612,1.0,1.0,-0.48865896,0.9183653,1.0,1.0,1.0,0.9412661,1.0,1.0,1.0,1.0,0.45558995,1.0,-0.18066311,1.0,1.0,0.63243634,0.69264567,1.0,1.0,1.0,1.0,0.45184326,-1.0,1.0,-1.0
7bHSDH%GENOME075272_507,0.13096853,-1.0,1.0,1.0,1.0,-0.4614402,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.9989497,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.30998313,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9280568,1.0,1.0,-0.16333367,-0.433751,1.0,1.0,1.0,-0.23031808,1.0,1.0,-0.15297855,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH1%UPI0001652BA3,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5901173,0.15759753,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.16061087,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.35540172,-1.0,-1.0,-0.99426377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.411741,1.0,-1.0,-0.44039035
BSH1%UPI0001B1C28E,-0.62594855,-1.0,1.0,1.0,1.0,-0.8743503,1.0,0.20626925,1.0,1.0,1.0,1.0,1.0,0.24924625,1.0,1.0,-1.0,1.0,1.0,0.23613548,-1.0,1.0,-0.82377625,-0.19979137,-0.81154585,1.0,1.0,-0.29323766,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.07329133,1.0,1.0,1.0,1.0,1.0,0.20111267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18516003,1.0,1.0,-1.0,1.0,1.0,1.0,0.17677891,1.0,1.0,0.3631262,1.0,-1.0,-1.0,1.0,-1.0
BSH1%UPI0001DE6025,-1.0,-1.0,-0.24662572,1.0,-1.0,-1.0,0.2387643,-1.0,-0.6274421,-0.039236255,-1.0,-1.0,0.84238523,-1.0,-0.81323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.66212314,-0.18606968,0.73657703,-0.93864584,-0.7518007,1.0,-1.0,-0.29489645,1.0,-1.0,-1.0,-1.0,-0.3775068,-1.0,-0.5121435,1.0,-0.4033909,-1.0,-0.9323544,-1.0,-1.0,-0.9733148,-1.0,-1.0,-0.028378148,0.79523474,1.0,-1.0,-0.7765647,-0.728109,-1.0,-0.5518323,-0.5781576,0.46021578,-1.0,-0.49975875,-0.65122163,-1.0,-1.0,-1.0,-1.0,-0.76640314,0.6792824
BSH1%UPI0002624191,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.41512153,1.0,1.0,0.9386416,-0.7824095,1.0,1.0,-1.0,0.9776784,1.0,0.272908,-0.07462522,1.0,0.33868548,-0.035851683,1.0,-1.0,1.0,-0.64383554,1.0,0.14612429,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9499654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.53313744,1.0,1.0,-1.0,1.0,-1.0
BSH1%UPI0002802AC4,0.53326845,1.0,-1.0,-0.9048243,-1.0,0.66408545,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.7585673,-1.0,1.0,1.0,-0.19865146,-1.0,-0.30805877,0.01620541,-1.0,-1.0,0.2175029,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.757324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.073318265,-1.0,-1.0,-1.0,-0.27484566,0.9249432,-1.0,-1.0,0.5949258,-1.0,-1.0,-1.0,0.39230946,-1.0,-1.0,-0.020419044,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI000289C842,1.0,1.0,-0.52147156,1.0,0.19875103,0.33777937,-0.22755264,1.0,0.6675881,0.40035388,0.021181079,-0.9272587,-1.0,-0.8911086,0.056604657,1.0,1.0,1.0,0.6402226,1.0,0.6045296,0.6154159,1.0,0.5420464,1.0,-1.0,-1.0,-1.0,-1.0,-0.8476104,-0.8301558,-1.0,1.0,-1.0,0.8485238,-1.0,0.6939794,-1.0,-1.0,-1.0,-1.0,-0.5199917,-0.92090505,-1.0,-1.0,-1.0,-0.36786413,0.95352685,0.26906598,-0.6583125,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.6906611,-0.5943344,-1.0,-1.0,1.0,1.0,-0.020615749,1.0
BSH1%UPI0002CB0E7D,1.0,1.0,-1.0,-1.0,-1.0,-0.7935897,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011026555,-1.0,-1.0,1.0,-1.0,-1.0,0.95172125,0.07381681,-1.0,-1.0,-1.0,0.3095547,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5423949,-1.0,-1.0,0.7981086,0.82705504,-1.0,-1.0,-1.0,0.3739388,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI0002F95F26,1.0,0.1896143,0.8384264,1.0,1.0,-1.0,-0.22776303,-1.0,1.0,1.0,1.0,0.42142203,1.0,-0.8643992,0.9396922,1.0,1.0,1.0,1.0,1.0,-0.35479838,-0.35241377,0.88267547,1.0,0.122613095,-1.0,0.7793657,-1.0,-1.0,-1.0,-1.0,-1.0,0.8392447,-1.0,-1.0,-0.7800183,1.0,0.6527642,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.01925828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12062182,-0.63831663,1.0,-1.0,-1.0,1.0,0.7693488,-1.0,0.9033078
BSH1%UPI00033F0DE9,-1.0,-1.0,-1.0,0.30073768,-1.0,-1.0,-1.0,-1.0,-1.0,-0.32781878,-1.0,-1.0,-1.0,-0.6017854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5398979,1.0,-0.44753182,-0.7085126,1.0,-1.0,0.08717544,1.0,0.078294106,-1.0,-1.0,0.79613966,-1.0,0.78136855,1.0,-0.59279215,-1.0,-0.32247728,-1.0,-1.0,-1.0,-1.0,-1.0,0.61185724,-0.2724113,0.36173657,-1.0,-0.98191684,-1.0,-1.0,-0.38110214,0.3192254,1.0,-1.0,-0.8641843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
BSH1%UPI00035D264B,-0.36819252,0.48820478,-0.94949895,-1.0,0.16800424,1.0,0.09460355,1.0,-1.0,-1.0,-1.0,-1.0,-0.39017403,1.0,-1.0,-0.37203142,0.6019756,0.3375435,1.0,1.0,1.0,1.0,-1.0,-1.0,0.123218276,-1.0,-1.0,1.0,-0.5995963,-1.0,-0.6041322,-1.0,0.23796587,1.0,1.0,1.0,-1.0,0.9820424,-0.27093622,-0.7168841,0.35699424,-0.21421759,0.5927197,1.0,-0.3681889,-0.02400016,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.41152775,0.32894924,-0.9964909,0.33685878,1.0,0.47773305,-0.06591372,0.5086482,0.6450592,0.27587423
BSH1%UPI0003A10C39,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72174174,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.6335569,1.0,-1.0,-1.0,1.0,-1.0,-0.48163015,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.49820358,-1.0,-1.0,-1.0,0.9758845,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI00041C4F56,1.0,1.0,-1.0,-1.0,-1.0,-0.47217733,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.16588438,-1.0,-1.0,-1.0,0.7041435,-1.0,-1.0,0.3407665,-1.0,-1.0,-0.6813043,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.8277996,-1.0,-1.0,-1.0,0.79966384,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.23534127,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI00044AC395,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34348854,1.0,1.0,0.041584056,1.0,1.0,1.0,-0.36780074,1.0,1.0,1.0,1.0,1.0,1.0,0.003158357,1.0,1.0,-0.32394674,1.0,-1.0,1.0,0.72860646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.6283055,-1.0,1.0,-1.0
BSH1%UPI0004BCDDD9,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.72441894,1.0,1.0,1.0,1.0,1.0,0.038931943,1.0,1.0,-0.2245114,1.0,1.0,0.8074684,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3997142,1.0,1.0,0.19737491,1.0,-1.0,1.0,0.3560241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.18668629,-1.0,1.0,-1.0
BSH1%UPI0004D69CD5,1.0,1.0,-1.0,-1.0,-0.37183714,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2208793,-1.0,-0.922142,1.0,-1.0,-0.98147154,1.0,1.0,-0.8649796,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.064915285,-1.0,1.0,-0.18784621,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.7752509,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.6506673,-1.0,0.68683326,1.0,-0.5659984,-0.6147825,0.3962523,0.99905306,0.026691644,-0.61453855,1.0,0.26718786,1.0,1.0,0.3493717,0.44662547
BSH1%UPI0004D6A0E9,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08760757,-1.0,-1.0,1.0,-1.0,-1.0,0.23241948,-1.0,-1.0,-1.0,-0.66401184,-1.0,-1.0,-1.0,0.39049923,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3717584,0.12650043,-1.0,-1.0,-1.0,0.1577127,-1.0,-1.0,-0.52595675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI0004F8D610,1.0,1.0,-1.0,-1.0,-1.0,0.028950864,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11585917,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8206618,-1.0,-1.0,-1.0,-0.670934,-1.0,-1.0,-1.0,-0.795526,-1.0,-1.0,1.0,-1.0,-1.0,-0.8768643,-0.5426605,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI0005DBBD01,0.72580993,0.821079,1.0,0.7043891,1.0,0.61482024,1.0,0.031024765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6230992,-0.1647583,0.70607775,1.0,-1.0,1.0,1.0,-0.72467834,1.0,1.0,1.0,1.0,1.0,1.0,0.8608704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5723447,1.0,-0.031549264,-0.88262665,-0.08365829,0.86927587,-0.575806,1.0,1.0,1.0,1.0,-1.0,-0.5500796,1.0,0.9252675,1.0,0.78921884,-0.60616165,0.2819047,1.0,1.0,1.0,0.724275,0.62912774,-1.0
BSH1%UPI00070D1B8F,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7561359,1.0,1.0,0.9130327,1.0,1.0,1.0,1.0,1.0,0.91137516,-1.0,0.8031713,1.0,1.0,1.0,1.0,-0.027418915,1.0,1.0,-1.0,1.0,1.0,1.0,0.46067566,0.19165793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.112788014,1.0,0.4365094,1.0,0.683606,1.0,0.99787045,-1.0,1.0,-1.0
BSH1%UPI00073AFD00,1.0,-1.0,1.0,1.0,1.0,0.92687535,1.0,-1.0,1.0,1.0,-0.24397258,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.73976535,1.0,1.0,-1.0,1.0,1.0,0.096152596,1.0,-1.0,1.0,-1.0,1.0,0.64850366,-1.0,1.0,1.0,1.0,1.0,1.0,-0.891158,-0.39399967,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH1%UPI00076E9CCB,1.0,-1.0,1.0,0.18508124,1.0,1.0,1.0,0.84258735,1.0,1.0,0.7789276,1.0,1.0,-1.0,1.0,1.0,0.034712493,1.0,1.0,-0.35720202,-0.78670895,1.0,0.8609743,-1.0,1.0,1.0,-0.15764111,0.5324755,1.0,1.0,1.0,1.0,-1.0,1.0,-0.34387192,1.0,-0.78376865,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0870349,0.7010167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6830611,1.0,0.495196,-1.0,1.0,-1.0
BSH1%UPI0007933BD5,0.7789412,-1.0,1.0,-0.69379735,0.6941972,0.10203643,1.0,-0.28956145,1.0,0.7659934,0.25145617,0.77247065,0.035666093,-1.0,1.0,1.0,-0.8321654,-1.0,-0.055176515,-1.0,-1.0,1.0,0.33986247,-1.0,0.7492244,1.0,-0.47304484,-0.079883896,1.0,1.0,1.0,1.0,-1.0,1.0,-0.7380923,1.0,-1.0,-1.0,1.0,1.0,1.0,0.26177803,-0.18583111,-0.4448729,1.0,1.0,1.0,-1.0,0.19892149,1.0,1.0,1.0,1.0,1.0,1.0,0.9757622,1.0,1.0,1.0,1.0,-0.9241719,-1.0,1.0,-1.0
BSH1%UPI000801FF16,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9998999,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78557193,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.11242222,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH1%UPI00093BFB8C,-0.50696987,-1.0,1.0,1.0,1.0,0.6639694,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.08099159,-0.16753516,1.0,1.0,-1.0,1.0,1.0,0.8636798,1.0,-1.0,1.0,-1.0,1.0,1.0,0.42907625,1.0,1.0,1.0,1.0,1.0,-0.90310454,-0.3819519,1.0,1.0,1.0,-0.42367133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH1%UPI00095B1DAC,1.0,0.6806527,1.0,1.0,1.0,-0.06059625,0.30962595,1.0,1.0,1.0,1.0,1.0,1.0,-0.03667411,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.433812,1.0,0.79355544,0.39582992,1.0,-0.5320682,-1.0,-1.0,-1.0,-0.06251816,1.0,-1.0,1.0,-1.0,1.0,0.4935329,1.0,-1.0,-0.4628334,1.0,1.0,1.0,1.0,-1.0,0.7679857,1.0,1.0,-1.0,-1.0,1.0,-0.05859688,-0.48388243,-1.0,0.7472896,1.0,1.0,0.019564096,1.0,1.0,0.4087835,1.0,-1.0
BSH1%UPI00095C7CBB,1.0,-1.0,1.0,1.0,1.0,0.9486799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.42775324,1.0,1.0,1.0,1.0,1.0,1.0,-0.3061101,1.0,1.0,1.0,1.0,1.0,1.0,-0.6317681,1.0,-0.28452906,-1.0,1.0,-0.8994878,1.0,-0.3521823,1.0,1.0,0.304129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6860846,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0
BSH1%UPI000963C515,1.0,-0.02310255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052086215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35969943,1.0,1.0,1.0,0.4898243,-0.07466715,0.13916272,0.34328994,1.0,0.20224836,-0.34403554,1.0,0.85539913,1.0,-0.5195808,1.0,1.0,1.0,1.0,1.0,1.0,-0.44694975,0.009115809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.16014722,1.0,1.0,1.0,-0.84821355,1.0,1.0,-0.15129043,1.0,-0.04325915
BSH1%UPI000BCCCB22,-1.0,-0.7598964,-0.6738038,0.5512015,-1.0,-1.0,0.15185022,-1.0,-0.47596872,-0.62389106,-0.32070294,-0.22584805,0.5921502,-0.12031916,-0.7553946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75032043,-0.38629356,0.3133439,-1.0,-0.059659176,0.75434613,-1.0,1.0,0.37616724,0.3988103,0.4426572,-0.9040912,1.0,-0.73596716,1.0,0.6714208,1.0,-1.0,-0.7228355,-0.4172399,-0.3020046,0.3769488,-0.14478786,0.0019833501,0.641482,0.55896485,0.9829769,-0.015165496,-1.0,0.44670382,-1.0,-0.23081262,0.07123279,-0.13630463,-1.0,0.34247914,0.7930885,1.0,-1.0,-1.0,-1.0,-0.37034154,-1.0
BSH1%UPI000BD3EFD5,-1.0,-1.0,0.9139579,1.0,-1.0,-1.0,1.0,-1.0,0.57921594,0.7646296,-1.0,-1.0,0.9694776,-1.0,0.2189883,0.09315998,-1.0,-1.0,-1.0,-1.0,-1.0,0.26207677,0.25106028,-0.0518783,0.20234795,0.08865792,1.0,-1.0,0.5046292,1.0,-1.0,-0.49334884,-1.0,0.122062,-1.0,-0.61157495,1.0,-1.0,-1.0,-0.5216433,-1.0,-1.0,-0.6065594,-1.0,-1.0,0.046255734,1.0,1.0,-1.0,-0.49155027,-0.15900086,-1.0,0.30866244,0.0149257975,0.41752484,0.5960513,-0.09067591,0.7035958,-1.0,-0.45665506,-1.0,-1.0,1.0,-0.01788308
BSH2%UPI0001599717,-1.0,-1.0,1.0,1.0,-0.49733204,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.6866663,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6461588,-0.0072236233,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.9323083,1.0,0.84342414,-0.054688666,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI00017C25E3,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.46905777,1.0,1.0,0.8775046,1.0,1.0,0.5851068,-1.0,1.0,1.0,1.0,0.56080693,1.0,1.0,-1.0,1.0,0.4610346,-1.0,1.0,-0.35264337,1.0,-0.96624357,1.0,1.0,1.0,1.0,0.73751473,-0.81822795,1.0,1.0,0.9379327,-0.5166557,1.0,1.0,1.0,0.753621,0.50420696,0.614698,-0.34705544,1.0,1.0,-0.8661225,1.0,1.0,1.0,-0.9874123,1.0,1.0,-1.0,1.0,-1.0
BSH2%UPI0001C1C05D,1.0,-1.0,1.0,1.0,1.0,0.4599699,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.6466289,1.0,1.0,0.6988918,1.0,1.0,1.0,-0.08933305,1.0,1.0,1.0,0.5740158,1.0,1.0,-1.0,1.0,0.83802366,-1.0,1.0,-0.7429652,0.93935454,-1.0,0.668386,1.0,0.08691037,1.0,1.0,-0.34912282,1.0,1.0,1.0,0.3163179,1.0,1.0,1.0,0.3078577,1.0,0.97329783,0.3282804,1.0,1.0,0.015682928,1.0,0.6750985,1.0,-1.0,1.0,0.76380056,-1.0,1.0,-1.0
BSH2%UPI0001CF4F1D,0.77737564,1.0,-1.0,-1.0,-1.0,0.042314004,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.6469189,-1.0,-1.0,1.0,-1.0,-1.0,-0.80303586,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.64334255,-1.0,-1.0,-1.0,-1.0,0.01882953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH2%UPI000335FD2D,0.25522006,0.29241642,-0.4017895,-1.0,1.0,1.0,0.4188975,1.0,-0.8931219,-0.46103194,0.83211887,0.6619439,-0.07384026,1.0,-0.479755,-0.017988883,0.97490007,-1.0,-1.0,0.14899981,1.0,0.3613436,-0.56112534,-1.0,0.34315264,-0.5078899,-1.0,1.0,1.0,0.17529848,1.0,1.0,0.44734368,-0.1451322,1.0,0.10228889,-1.0,0.41897103,1.0,1.0,1.0,-1.0,-1.0,0.8868773,0.97321415,0.027843526,-0.9092451,-0.38791236,1.0,1.0,1.0,1.0,1.0,0.91031766,0.834344,0.6512485,1.0,0.75442696,1.0,1.0,1.0,0.29637215,0.9414776,-0.16141903
