Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
12aHSDH%GENOME015584_936,-0.0023389834,-1.0,1.0,-1.0,0.96779245,-0.11995134,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.06020104,-1.0,1.0,0.44292068,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.95800316,-0.7930009,-0.48022223,-0.45266485,-1.0,0.46188718,0.96887755,-0.8903107,-0.25817424,1.0,1.0,-1.0,1.0,0.2891598,-0.2485956,0.73359907,0.27921003,0.9921332,1.0,-1.0,-0.8166296
12aHSDH%GENOME077010_272,-1.0,-1.0,1.0,-0.1441405,0.1346854,-0.49153328,0.8977619,0.1529008,1.0,1.0,-0.12347827,1.0,1.0,0.24640697,-1.0,0.8349644,-0.9343678,0.38052726,-0.019833751,-0.99380744,-0.6209354,-1.0,0.11916831,1.0,0.22730352,0.40408587,-0.81690335,-1.0,1.0,1.0,1.0,0.39079332,0.77454674,1.0,0.4696068,-0.25183925,0.12949035,-0.45683265,1.0,-1.0,-0.4573928,1.0,-1.0,-1.0
12aHSDH%GENOME126416_2228,0.35981753,0.98230547,-1.0,-0.276156,0.13150518,0.3071841,0.4264344,-0.6995941,-0.71894443,-0.8115113,0.84069115,-0.19103858,-0.5151993,0.6543092,0.18201351,-1.0,0.3338926,-0.63762754,0.5306143,0.08232507,0.68332756,0.66606313,-0.8593887,0.04822573,-1.0,-0.67045105,-0.07414066,-0.6049306,-1.0,-0.88774705,0.79407704,1.0,-0.6049839,-0.5194337,-0.15202218,-0.6433617,-0.5110182,-0.14248052,-0.8589077,0.11696696,-0.6228996,-0.93776345,1.0,1.0
12aHSDH%GENOME136792_1072,1.0,-0.6561089,1.0,0.600068,0.14192492,-1.0,-0.7784122,-0.75660175,0.75613296,0.64033264,0.00079155527,-0.90490514,-0.97764206,-0.13528529,-0.4862787,0.7252563,-0.19426945,0.797359,-1.0,-0.63327146,-0.14788163,-0.2525737,-0.13065349,-1.0,-0.7421806,0.8066969,0.42646682,0.35699305,-0.49714625,-0.8379445,-0.20689812,-0.21912824,0.22436379,-0.58651274,-0.052132137,0.71876186,1.0,-0.076503806,0.8545406,1.0,1.0,1.0,0.25017703,-0.5743736
12aHSDH%GENOME187328_883,0.20351547,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.7418365,1.0,0.64726037,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.5376803,0.9833551,-0.097320236,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.053772874,1.0,-1.0,-0.98250127,1.0,-1.0,-1.0,-0.15356494,-1.0,0.9100718,0.39771938
12aHSDH%GENOME211747_1057,0.04146327,0.08419762,-0.49644488,-1.0,-0.3997826,0.8308282,-1.0,0.5672181,-0.8123044,-0.91340077,0.3531965,-0.44530788,0.42076805,0.48205325,0.5559573,0.9260153,0.59049517,-0.8447546,0.21846826,-0.38687363,-0.97613555,-0.032849006,0.6374207,0.09512491,0.6644974,0.5497015,1.0,0.7809064,-0.763802,-0.12826836,-0.8546005,-0.5519523,-0.6722819,-1.0,-0.25491068,0.8155095,1.0,0.22367321,0.41003332,1.0,-0.06353649,0.029025268,0.057877045,0.22364648
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,1.0,0.2485774,0.55922174,0.081862696,1.0,0.21755444,0.194903,-1.0,0.57436246,0.68407166,-0.04258464,-0.6379614,-0.55569863,-0.4194743,-0.4507145,-0.28326002,1.0,0.52550983,0.39385468,-0.5592723,0.70043457,-0.32705218,-0.28024307,1.0,-0.089705385,-0.7787941,0.5019228,-0.25679386,-1.0,-1.0,-1.0,-1.0,1.0,0.6188758,-0.28149202,0.6662456,0.36822173,0.4465514,-0.13598849,-0.75365096,0.20395774,0.2958214,-0.30449492,-0.004165376
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.6654519,-1.0,1.0,-1.0,1.0,0.25860605,0.5781963,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.0051904926,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.8898941,1.0,-0.29035962,-0.046090182,1.0,-1.0,1.0,1.0,0.12972559,0.8690054,1.0,1.0,-1.0,0.68394357,-0.14009807,-1.0,0.9035422,0.00044211652,0.11962205,1.0,-1.0,-0.45411474
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-1.0,-1.0,1.0,-1.0,0.68511695,-0.8226213,1.0,-0.646536,0.97386736,0.27006462,-1.0,1.0,1.0,0.42419577,-0.7962639,1.0,1.0,1.0,1.0,-0.96086824,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.08526708,-0.10658984,1.0,1.0,-0.8755104,-0.47762617,-0.66046834,-1.0,-0.3429254,0.09731725,0.019040115,0.4035633,-1.0,-0.705043
12aHSDH%MBR6823493_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-1.0,0.5041594,-1.0,0.7382156,-0.35007197,0.6586765,-0.52988964,1.0,-1.0,-1.0,-0.2617535,-0.8984564,-0.6772508,-0.11860905,0.82658964,0.51628625,0.27269316,-0.48338673,1.0,0.7158722,0.894256,0.16380233,1.0,0.567491,1.0,-1.0,-0.3757505,0.5137469,-1.0,-0.5777346,-0.1125289,0.07540735,-0.6846781,-0.28656784,0.7376744,-1.0,0.0740266,-0.4041428,-1.0,-0.41569433,-0.4583096,-1.0,0.85128206,0.0197854
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,-1.0,-1.0,0.4448738,-0.43957454,1.0,1.0,1.0,-0.2525511,0.5313592,0.031607516,-1.0,0.06005562,-0.43781617,-1.0,-1.0,-1.0,1.0,0.8238179,1.0,-0.88690466,-0.59189826,-1.0,-0.22821434,1.0,-0.44428915,0.31413138,0.2034832,-1.0,0.5851754,0.2338919,-0.023030661,-0.79648244,1.0,1.0,0.4777985,0.47097823,-0.21682611,-0.4945982,1.0,-0.6039624,-1.0,-0.9418662,-1.0,-0.48046225
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,0.9533584,0.023526523,1.0,-0.7281382,1.0,0.30833405,0.4217962,-1.0,0.93670005,0.1274069,-0.74580514,0.35019633,0.37892848,-0.7697361,-1.0,-0.50151914,1.0,0.80341506,0.67297477,-1.0,-0.5747984,-0.34512126,-0.9352229,0.656343,-1.0,0.9247893,0.8173859,-0.35421774,0.29614058,0.60919714,-0.512496,-0.39527673,0.5427122,0.33799717,-0.15326329,-0.30101535,-0.19551879,-0.103214905,1.0,0.1594422,-0.38826618,1.0,-0.41010648,-0.5579644
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,0.7213137,0.88571936,-0.05003526,1.0,-1.0,-1.0,-1.0,1.0,-0.6809769,-1.0,1.0,-0.010706594,0.07842226,0.81786376,0.3358373,1.0,-1.0,-1.0,-1.0,0.62458307,-0.5046654,1.0,0.30392,-1.0,1.0,0.52537304,-0.8131939,1.0,0.659706,0.99233377,1.0,1.0,-1.0,-1.0,1.0,0.15208693,1.0,0.17906609,-0.63099855,0.85181487,0.23151064,0.6846455,0.97749037,-1.0
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,-0.005743031,-0.5171237,1.0,-0.3947672,1.0,0.62202394,0.42001733,-1.0,0.9346756,1.0,-1.0,0.0059539746,0.06302166,-1.0,-0.9980404,-0.22917436,0.720841,0.35961372,0.16135241,-1.0,-0.36832428,-1.0,-1.0,0.58362335,-0.010554031,-0.12622617,0.5623135,-0.460281,0.50629026,0.45750308,-0.3992013,0.29258904,1.0,1.0,-0.73217744,0.15173677,0.74399817,-0.28570667,0.7423078,-0.45922324,-0.08806391,0.99567676,-0.99553627,-0.92219675
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,1.0,0.67045856,-0.16013834,1.0,-0.1648658,-0.19936284,-0.36205354,-0.33829406,-1.0,-0.9216657,0.8128587,-1.0,-1.0,-0.54492843,0.55319846,-0.5744575,-0.13591042,0.7587651,-0.77757215,1.0,0.8844762,0.9147225,1.0,-1.0,0.9187148,1.0,0.18964808,1.0,-0.36105555,-0.82185525,-0.16390733,-0.34808317,-0.332483,-1.0,0.7958202,-0.34563553,1.0,-0.10259826,-0.022952538,0.72382367,0.30882034,0.9728516,1.0,-0.45382902
12aHSDH%WP_418471294_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_sp__,-0.60474443,-1.0,1.0,-1.0,0.9619761,0.9474739,0.94019634,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.12133596,-0.21397413,1.0,0.95110434,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.21958539,0.15018347,1.0,-0.5372384,1.0,1.0,-1.0,-0.9549888,1.0,1.0,-1.0,1.0,0.5730075,-1.0,1.0,1.0,0.06917406,0.72904694,-1.0,-1.0
12bHSDH%GENOME225741_180,-0.2877431,1.0,-1.0,-1.0,-1.0,1.0,-0.38770977,1.0,-0.8162231,-1.0,1.0,1.0,0.24519429,1.0,0.21206467,-0.5951875,-0.17115311,-0.50977206,-0.9128617,1.0,-0.47815248,1.0,0.91648865,-1.0,1.0,-1.0,-1.0,0.2738051,0.3298809,-0.15862669,1.0,1.0,-1.0,-0.17537847,1.0,-1.0,-1.0,0.67528206,-1.0,-1.0,-0.59495705,-1.0,1.0,-0.34268302
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,1.0,1.0,-1.0,1.0,-1.0,0.1970544,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-0.22997464,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.4172682,-1.0,0.75187445,-1.0,-1.0,1.0,1.0,-1.0,-0.42073262,1.0,-0.8193949,-1.0,1.0,-1.0,-1.0,-0.22494102,-0.94004565,1.0,1.0
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,1.0,0.73005265,-0.32292098,0.46159545,-0.5561032,1.0,0.56067175,1.0,-0.6875064,-0.582919,0.26398307,-0.91019475,-0.62457204,-0.6749848,-0.44634184,-1.0,-1.0,-0.059494693,0.88516665,1.0,0.3456847,-0.04068136,-0.47358146,-1.0,-1.0,0.58128166,-0.16169709,1.0,-0.9692581,-0.8874467,-0.8520487,-0.54228175,0.08494613,0.45485848,1.0,0.14444181,0.26313382,0.56906396,-0.28556308,-0.513249,0.4042939,-0.0499979,0.36101556,-0.5984022
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,1.0,1.0,-1.0,1.0,-1.0,0.07996252,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.40535337,-1.0,-0.98368305,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.6206802,-1.0,0.33616465,0.3714834,-1.0,1.0,1.0
3aHSDH%3aHSDH%MBR6526164_1_3-oxoacyl-ACP_reductase_FabG__Clostridia_bacterium_,-0.60157543,-0.46862206,0.72532743,-0.6155236,1.0,0.2724939,1.0,-0.055303376,0.67489654,0.3202977,-0.938767,-0.6288999,-0.86130106,-1.0,-1.0,0.20870571,0.5436879,1.0,1.0,0.17323948,0.13655178,-1.0,-1.0,0.81250983,-0.31759542,0.324182,0.70425326,0.68097305,-0.69022644,-0.62268996,-0.41861287,0.031830482,1.0,0.64511895,-0.74936426,0.6235787,0.8146208,0.049744546,1.0,0.91669047,0.49610594,0.68326974,-0.8208615,-0.6948108
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.1948145,-0.010543364,-0.7333647,0.1500683,0.4007463,1.0,-0.006567508,1.0,-0.9618055,-1.0,0.11317893,-0.50830954,-0.8325571,0.26019263,1.0,-1.0,0.55512726,-0.46829876,0.82567877,1.0,0.15964913,0.22142285,-1.0,0.6656812,0.9488271,-0.33414927,-0.29391614,0.13588278,-0.25264072,-0.38662666,-0.077109374,-0.030519646,-0.40960926,0.6556158,0.45853963,-0.73944813,-1.0,0.13855629,0.09028702,0.6845123,-1.0,-1.0,0.6220777,0.507951
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,-1.0,0.2590512,-1.0,0.7433119,-1.0,0.43134904,0.23864329,1.0,-0.94842523,-0.40753123,-0.17796332,0.39695463,1.0,1.0,0.4647047,1.0,-0.99183565,-1.0,-0.3949844,0.9807393,-0.11892522,-0.5823648,1.0,-1.0,0.35375616,-1.0,-1.0,-0.9379539,1.0,1.0,1.0,1.0,-0.9751478,-0.86504894,0.8798284,0.71369517,0.8496382,0.4190772,-1.0,-1.0,-1.0,-1.0,-0.250191,-0.7060036
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,0.12292063,0.16515961,-0.04238903,0.6431789,0.16619357,0.7962875,-0.13343379,-1.0,-0.045239575,-0.47095236,-0.3915754,-1.0,-1.0,-0.7846206,-0.10778991,-0.69227284,0.62073904,-1.0,0.43127847,-0.937854,0.530887,-0.15581585,0.4731077,1.0,0.65344065,0.72916055,0.48146182,1.0,-0.9520693,-1.0,-0.6596827,1.0,-0.59366834,-0.31404552,-0.110572174,0.7921192,0.8182828,0.19994351,0.6974898,0.58235246,1.0,0.48207766,0.032002285,-0.18452255
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,0.0988104,0.7875647,0.5231289,-1.0,1.0,1.0,1.0,-0.0657875,-0.03853017,-0.3868754,0.32421502,-0.77290046,-0.6450225,0.0052423696,-0.897605,-1.0,1.0,0.74391574,0.41385,1.0,1.0,0.46984744,0.0073882467,0.15067883,0.40513775,0.30253568,-0.98701817,-0.18738483,-0.7175392,-0.98125225,-0.46780366,0.068170965,0.6804084,-0.51977277,-0.271454,0.030499943,-1.0,0.13228643,-0.004770906,-0.09322664,-0.32260102,-0.1718788,0.68078446,-0.6753165
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,-1.0,-1.0,0.9775151,-1.0,1.0,1.0,1.0,-1.0,0.27792382,0.08479284,-1.0,0.81085837,0.49880177,-1.0,-1.0,1.0,0.499361,0.68404394,1.0,-0.635127,-0.12093927,-1.0,-0.90400404,0.6454834,0.9908955,-0.65847534,0.6590277,-0.7749734,1.0,1.0,0.46956494,0.3128208,1.0,0.16633104,-0.20886779,1.0,1.0,-1.0,0.85540134,1.0,-0.7805814,0.84071565,-1.0,-1.0
3aHSDH%GENOME060426_131,1.0,1.0,-1.0,1.0,0.7577995,-0.1531084,0.22092752,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.5205921,-1.0,-0.14933008,-0.11318527,-0.8851313,1.0,1.0,1.0,0.33686644,-0.3286665,0.31510648,0.07652175,0.30720228,1.0,-1.0,-1.0,1.0,1.0,-0.20523357,-0.72940254,0.310677,-1.0,-0.9347153,-0.18952112,-0.07679598,0.5029606,0.2376924,-0.47492856,1.0,0.39811382
3aHSDH%GENOME084620_3418,-0.89851946,-0.49080586,0.5983499,0.08288801,0.0761906,-1.0,-0.35650802,0.82138145,1.0,0.6337565,-0.71724665,-0.57147527,-0.71559006,-0.65356797,-0.12642007,-0.31059924,0.073777065,0.4025482,-0.22685169,0.19330615,-0.61217743,-0.30382165,-0.6575198,0.38689372,1.0,-0.096531324,-0.04720715,0.97065985,-0.74873644,-1.0,-1.0,-1.0,0.83529496,0.8549899,0.2655597,1.0,0.6639792,0.16103688,0.76322937,0.485164,0.40964904,0.13442089,-0.36504155,-0.131175
3aHSDH%GENOME084674_3322,0.32771334,1.0,-0.5610121,-0.34436193,-0.4818993,0.8461766,0.6535323,1.0,-0.7951216,-1.0,0.8909039,-0.39310166,-1.0,0.019458355,-0.35862455,-0.99791956,-0.49036855,-0.50969344,-0.52029955,1.0,0.69331557,1.0,1.0,-0.72874975,0.26763302,-0.4946545,-1.0,-0.16477944,-1.0,-1.0,0.5519198,0.8308362,-0.6639291,-0.1596328,1.0,-0.17283599,0.8818661,0.82059467,-0.50593555,-1.0,-0.26466876,0.13858974,0.7442469,-0.39945242
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.97026634,-0.5190886,-0.6718944,0.68998563,-1.0,-0.4124968,-0.936063,0.18943934,0.22247641,0.46629265,0.58427984,1.0,1.0,1.0,0.69462645,0.8209094,-0.6144444,-1.0,-0.6167314,0.33005264,-0.9906412,-0.05594846,-0.0036899913,-0.6314147,-0.54045576,-0.71176004,-1.0,-0.5721043,1.0,1.0,1.0,1.0,-1.0,-0.5358445,0.17271546,0.07803364,-0.4674935,0.52084386,-1.0,-1.0,-0.7617087,-0.23666872,-0.5714801,0.15637732
3aHSDH%MCI8931631_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,1.0,1.0,-0.21732554,-0.34214538,0.7251357,1.0,0.043653533,-0.4202998,-1.0,-0.90201604,1.0,-0.521318,-1.0,0.380841,0.83214706,-1.0,0.703247,-0.94915754,-1.0,-1.0,-0.07797797,1.0,0.14459763,0.8493235,-1.0,0.405847,0.36133012,-0.30204237,0.36958846,-0.33489025,1.0,1.0,-0.93049544,-0.46062315,-0.02820529,-0.674303,-1.0,-0.1312392,-0.34063777,-0.7228862,-0.5092518,-0.740331,0.9616661,1.0
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,1.0,0.15208267,-0.22626162,-0.51065457,0.30820376,0.59044755,1.0,-0.5427317,0.26342836,-0.55703473,-0.16599381,1.0,1.0,0.3458249,-0.95947754,-0.3711214,0.47421464,0.6124999,-0.056391757,-0.31228492,-0.11928685,-0.31386864,-0.22555341,1.0,-0.7384819,1.0,0.40867254,-0.11645992,0.4078947,0.16978689,-0.144911,-0.6267231,0.13063958,0.49823463,-1.0,-0.78672135,-1.0,0.45346284,0.05986294,-1.0,-0.44891092,-0.5747399,0.42977324,0.5575039
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-1.0,-0.61703044,-0.13733509,-0.05325147,-0.60819185,0.6099835,-0.3754237,1.0,-0.48460308,-0.6706014,-1.0,0.9834024,1.0,1.0,1.0,1.0,-0.468988,0.14187539,-0.24913922,0.1490471,-0.80822533,0.20759743,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.89157796,1.0,-0.756209,-1.0,-0.13655096,-1.0,-0.6884218,-1.0,-0.52846414,1.0,0.038289938,-0.8749097,-0.05533472,0.122027196
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.3115636,-0.35853577,0.9527489,-0.40632495,-0.27074382,1.0,0.69901043,-0.017322896,0.02635247,-0.23132284,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.36875942,0.16245562,-1.0,-0.8679883,-0.7225863,0.23064426,1.0,0.08158711,-0.024313034,0.42160812,1.0,1.0,0.77854455,1.0,0.20506844,-0.273486,-0.46563938,-0.008407354,0.45127237,-1.0,-0.4899213,-0.65636146,-0.89328516,0.7667653,-0.520048,-1.0
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.76367694,0.96813834,-0.08003576,-1.0,-1.0,-1.0,-0.7437393,0.14564326,0.65111154,0.3160746,1.0,1.0,1.0,1.0,0.5360585,1.0,-0.9401057,-1.0,-0.99676263,-0.1994175,-1.0,1.0,-0.22884318,-0.014619989,1.0,-1.0,-0.5238985,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.25362375,-1.0,-1.0,-0.3912742,-1.0,-0.9122487,0.5368494,-0.20448546,0.8360027,0.18680917
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.112756334,1.0,-1.0,1.0,-1.0,-0.3693536,-0.59184617,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.36624482,1.0,-1.0,-1.0,-1.0,-0.09521458,1.0,0.73550504,1.0,1.0,-0.962683,-0.3699963,-0.65855145,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.4895258,-0.04611716,0.6985027,-1.0,-0.8196106,-1.0,-1.0,1.0,1.0
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.45695198,-1.0,1.0,-0.47071442,1.0,-0.069692954,-0.072367,-1.0,1.0,1.0,-0.7278617,1.0,1.0,-0.8553679,-0.6464039,0.75086004,1.0,0.7961506,0.50041324,-1.0,-1.0,-1.0,-1.0,1.0,-0.82321286,0.7141029,0.63501,-0.438481,1.0,1.0,-1.0,-0.87256384,0.7476399,0.6463474,-0.6825082,0.4882821,-1.0,0.8297992,1.0,1.0,1.0,1.0,-1.0,0.4915732
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,-0.7487163,-1.0,1.0,-1.0,1.0,-1.0,0.8082045,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.7519951,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.7780418,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.7033818,-1.0,1.0,1.0,-0.5758346,1.0,1.0,1.0,1.0,-1.0,-1.0
3aHSDH%WP_104968339_1_3-oxoacyl-ACP_reductase__Streptococcus_pluranimalium_,-1.0,-1.0,-0.19606093,0.30381438,0.61163765,1.0,1.0,-1.0,-0.4874969,-0.14587821,-0.8281255,0.34196034,0.1837447,-0.53185165,-0.40385807,0.034721483,0.47608486,0.85540855,0.35557663,-0.88276815,0.010082663,-1.0,-0.9588032,-0.044220563,-1.0,1.0,0.60973257,-0.2217655,-0.031623717,0.23180798,-0.7697676,-1.0,0.53009486,0.4912642,-0.14331988,1.0,1.0,0.7005246,0.68538773,0.57253146,-1.0,-0.4568083,-1.0,0.68528026
3aHSDH%WP_109137584_1_SDR_family_oxidoreductase__Bifidobacterium_catulorum_,0.66283107,0.65490645,-0.37087667,0.33053693,-0.32559273,-0.2326967,-0.6162895,-0.4878386,0.06571148,-0.34356612,0.46709082,1.0,1.0,1.0,0.2843388,1.0,0.012651386,-1.0,-1.0,-0.23410326,-0.80624336,0.37173373,1.0,-0.7842792,0.36243236,-1.0,-1.0,-0.37164623,0.553989,1.0,1.0,0.7431946,-0.70429045,0.032810993,0.34956065,-1.0,-0.95324767,0.00015284483,-1.0,-1.0,-0.010590325,0.14412871,0.5732628,-0.11398595
3aHSDH%WP_117562420_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterocloster_aldenensis_,-0.66258013,-0.94348925,1.0,0.30865493,1.0,-1.0,1.0,-1.0,0.3184818,0.43577668,-1.0,-0.7428172,-0.28974187,-1.0,-0.7590711,0.11156846,1.0,0.8529599,0.93128246,-0.7314518,-0.71347874,-0.82504976,0.104202576,1.0,-0.98900425,1.0,-0.14989026,-0.275008,0.19483173,-0.038941707,-0.50455576,-0.34047753,1.0,0.29121572,-1.0,1.0,1.0,-1.0,1.0,0.87105453,-0.25276768,1.0,-0.68747175,-0.48562682
3aHSDH%WP_182279434_1_SDR_family_NAD(P)-dependent_oxidoreductase__Collinsella_intestinalis_,-0.15520576,0.30508223,0.11361201,-0.43842363,0.17412074,0.8230019,0.6949134,0.14004727,0.45610392,0.28191593,0.6475244,0.6344057,0.9893729,0.17605631,0.30331793,-0.16417964,0.20142575,-0.2567151,0.46319583,-0.07398687,-0.05733155,0.571861,-1.0,-0.14583124,1.0,-0.100180574,0.20841531,-0.4122485,0.652452,0.80831367,0.2410362,1.0,0.7871641,0.2512726,0.28939554,-1.0,-1.0,-0.86208457,0.24646994,0.38993925,0.11566693,-0.6071734,0.5069066,-0.9398372
3aHSDH%WP_377204125_1_MULTISPECIES__SDR_family_oxidoreductase__unclassified_Pseudarthrobacter_,-0.2820272,-0.54396415,0.7024729,-0.78033847,1.0,-0.35514978,1.0,-0.24845025,0.50846875,0.6103751,-1.0,1.0,1.0,-0.11919114,-0.35991928,1.0,0.9381017,0.75436133,1.0,0.11708163,-0.80615675,-0.5905633,-0.84081036,-0.3820024,-0.7249417,0.9995563,0.44137412,-0.22581796,1.0,1.0,-0.7568306,-0.5219081,-0.030289313,-1.0,-0.82093036,1.0,1.0,-0.34592092,0.7512965,0.117104426,0.079145655,0.80414855,-0.049450934,-1.0
3aHSDH%WP_427737837_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bariatricus_sp__SGI_154_,1.0,-0.4067848,1.0,-0.4905748,0.2534736,0.364213,1.0,-0.651916,0.55793583,0.28009477,0.11302298,0.19227044,-0.07857984,0.3273438,-0.41521096,0.26166725,0.33333537,1.0,0.8080975,-0.59583104,-0.7048142,0.30557096,-1.0,-1.0,-0.46380126,0.26185942,-0.7216094,-0.051035967,1.0,0.7336936,0.6177869,-0.63450164,0.07536486,-0.72155696,-0.29955852,-0.31558195,0.60741645,0.13265158,-0.12654325,0.46058622,0.51472205,0.7018586,0.3797106,-0.802364
3bHSDH%GENOME124823_1686,1.0,0.064518854,0.3551298,-0.273427,-0.10947282,-0.32776478,-0.88687915,-0.5531858,0.6819854,1.0,-0.35495067,-0.112050325,0.88028264,-0.59746754,-0.76485264,0.11027672,0.06871211,-1.0,0.015559347,-1.0,-0.0960113,-0.33613056,0.27410513,-0.5509974,-1.0,-0.8014406,-0.32216874,-1.0,-0.8914718,-0.20796299,-1.0,-1.0,-0.022045068,0.8649501,0.69440824,0.5659526,1.0,0.3486411,-0.8875995,-0.8679215,0.75897944,0.15526247,-0.022412587,0.48467162
3bHSDH%MBS6646402_1_glucose_1-dehydrogenase__Clostridiaceae_bacterium_,0.2399221,-1.0,1.0,0.2619159,1.0,-1.0,0.39094284,-0.5064468,1.0,0.9963588,-1.0,0.35641688,0.53209054,-1.0,-0.9718456,0.105971776,0.11349386,1.0,0.28513062,-1.0,-0.13095678,-1.0,-0.82132995,0.068469785,-1.0,1.0,0.48062772,-0.6059986,1.0,0.9390756,-0.45026952,-1.0,0.91815794,-0.044593975,-0.7308722,0.41429844,0.7698405,0.32496762,1.0,0.13266441,-0.031507596,1.0,-0.84929127,-0.36402962
