Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
BSH2%UPI00082257EE,0.006785459,0.053470377,-0.04886716,-0.0060573854,-0.013428177,-0.018596144,0.004656555,0.017542066,-0.02378273,-0.014909011,0.007905253,-0.033147097,-0.042145357,0.0229856,-0.0025153803,-0.0432584,-0.0046833693,-0.022186456,-0.0050115925,0.058941893,0.048836235,0.03018156,0.0008194611,-0.019278796,0.03854756,-0.06772888,-0.026906587,0.0167987,-0.029324444,-0.043168325,0.005620046,0.0068830606,-0.021633226,-0.041028876,0.02049063,-0.036358617,-0.026384527,0.04514551,-0.04341372,-0.018287899,-0.016634533,-0.032034,0.03417195,0.061572623
BSH2%UPI00082332C0,0.04095827,0.025926622,0.03122557,-0.055889703,0.033267483,0.007544148,0.05383854,-0.021284018,0.01259683,-0.018692119,-0.0034057782,-0.05772699,-0.04083911,-0.050502278,-0.033956293,-0.01271665,0.051918715,0.061620623,0.050654467,-0.0036400354,0.03984693,-0.0068349484,-0.04656959,0.058033716,-0.027627705,0.006314144,0.07609543,0.029368095,-0.055877633,-0.05235832,-0.11756311,-0.08045298,0.027351705,-0.0031513094,-0.06282698,-0.010414144,0.0063982443,0.006715994,0.041457165,0.07324902,0.037122242,0.013631929,0.014801177,0.038351975
BSH2%UPI00095B7069,0.0010176525,-0.02213099,0.02042321,0.04440265,0.025200536,0.004930029,0.03315957,-0.03198843,0.034638222,0.023193609,0.00470708,0.028603766,0.008918463,0.009298741,-0.0034536908,0.008860627,0.031600837,0.03319527,0.017440896,-0.014990407,0.031455062,-0.025114689,0.012817502,0.0009987553,-0.07446025,0.025017945,0.009515256,-0.05394371,-0.0006228602,-0.019903459,-0.02504856,-0.041053806,0.015904637,0.004325522,-0.012059469,-0.017066972,-0.005946775,0.04047641,0.013417618,-0.035650104,-0.013300403,0.0121581815,-0.037631758,-0.00069552526
BSH2%UPI000960BD65,0.01970214,0.0068655033,0.021773187,-0.025444908,0.036827866,-0.03429399,0.029184299,-0.037113994,-0.0066857957,-0.0020402109,0.0073155183,0.028620565,0.007417521,-0.010610703,-0.010914307,-0.023138512,0.033968553,-0.013607403,0.009395941,-0.053836673,-0.04455676,0.013384836,-0.013373874,0.030537631,-0.0058508296,-0.034958426,0.020310631,-0.048642766,0.039979555,0.039451294,-0.015848642,0.0038446633,0.0053538154,-0.0014748554,-0.013512634,0.010792732,0.008006025,-0.014513034,-0.009476462,0.005244282,0.0050960016,-0.015394913,0.016534975,0.026144903
BSH2%UPI000965B48B,-0.07600297,-0.14040647,0.1118141,-0.055594712,0.08229071,-0.0042149182,0.063864104,-0.08238704,0.122256726,0.11403144,-0.1317267,0.06932389,0.05852838,-0.09987226,-0.10703558,0.078388,0.04330297,0.13255069,0.094546884,-0.0896533,-0.10541881,-0.14175883,-0.087350376,0.07373211,-0.009858217,0.071749054,0.032428518,-0.07775163,0.07479766,0.07861298,-0.06315056,-0.0721963,0.11418292,0.123119205,-0.06474296,0.11264931,0.10127527,-0.07017734,0.13850749,0.060179885,-0.016176581,0.10337718,-0.14692278,-0.10199536
BSH2%UPI00096829BD,0.025068112,0.033281706,-0.030017722,0.09990001,-0.07096399,-0.046250507,-0.046507746,0.048461355,-0.05339118,-0.018567406,0.04196366,-0.10070715,-0.091652945,-0.018665072,0.059433676,-0.021736931,-0.027209872,-0.031251855,-0.020638358,0.07380009,0.09336788,0.030017314,0.07235617,-0.061849028,0.002400306,-0.019629434,-0.047057662,0.03580423,-0.10415012,-0.11463271,-0.028345434,0.0050385823,-0.026305508,-0.019541953,0.06811894,0.008349262,-0.014087348,0.025537567,-0.036055155,-0.024073454,0.022444468,-0.024017213,0.04695827,0.029878002
BSH2%UPI000D1261F9,-0.011875527,0.0045959367,-0.06015827,0.07894561,-0.0453863,0.002750603,-0.0042876257,0.050589565,-0.050678134,-0.03607947,0.01706265,-0.014790332,-0.020347493,0.05524121,0.029185437,-0.013527735,-0.061173156,-0.035337087,-0.07755977,0.052492443,0.05839063,0.006116925,0.041631546,-0.059697226,-0.03258677,0.030140573,0.0072951186,0.017039089,-0.018724654,-0.0134725915,0.05735724,0.036792956,-0.05171432,-0.043075528,0.032070104,0.038972806,0.025746355,0.08045194,-0.034596927,-0.04197136,-0.049327284,-0.015995223,-0.005739095,0.013993862
BSH2%UPI000E40484B,-0.040887207,-0.007757972,-0.046947986,0.0509322,-0.08082365,-0.07224441,-0.064768486,0.06056809,-0.016771976,-0.008751482,0.026653502,-0.025630193,-0.024904517,0.022927523,0.032579564,0.0070589576,-0.09324665,-0.05397389,-0.019006234,0.02742561,0.04576908,0.018014433,0.048153996,-0.04893051,-0.009627731,-0.048460465,-0.0357284,0.03832793,-0.027983591,0.0036073476,0.0635296,0.07429035,-0.052485924,0.00241004,0.02933221,-0.029117262,-0.03894901,0.058746707,-0.045897257,-0.027151633,0.010651141,-0.00094990386,0.02573238,0.004127685
BSH2%UPI000E4418E2,0.061699614,0.033324774,-0.025435783,-0.02415292,-0.019477047,-0.026063291,-0.044617,0.021305567,-0.01706455,-0.018622354,0.014014151,0.0143975075,0.01665343,0.021383194,0.049591623,0.0051943893,-0.015505479,-0.027284574,-0.027625533,0.028898135,-0.014335678,-0.0044945953,0.022962714,-0.030078068,0.031067839,-0.019848773,-0.018603522,-0.016920788,-0.0024433963,0.0020454766,0.009290209,-0.010061235,-0.034074727,0.0018596515,-0.007282455,-0.04523677,-0.046202727,-0.008607546,-0.040715814,0.0003643968,0.03740644,0.014678009,0.0480838,0.04113908
BSH2%UPI000E4BF981,0.008076473,0.01714003,0.017124707,-0.016993117,-0.021058049,0.0009996427,0.004844128,0.041825246,0.009253595,0.0011828865,-0.024440585,-0.036196113,-0.045262165,0.0015508196,-0.015603703,-0.022341428,-0.040083062,0.027302988,0.031153783,0.054195255,-0.0074675507,-0.0021830017,-0.043255836,0.046367712,0.061672878,0.011695352,-0.028755238,0.03705726,-0.021056522,-0.032254875,-0.032251198,-0.033804175,0.022060428,0.05177408,0.01895734,-0.0149995135,0.018042278,-0.058190893,0.00077347027,0.011833403,0.022216959,0.03434716,-0.014789659,-0.022814486
BSH2%UPI000E4E4D64,-0.037185345,-0.012392418,-0.001963765,-0.024734108,-0.007913454,0.059770204,-0.046052117,-0.022142854,-0.016407777,0.0090122195,-0.035656705,0.024746954,0.026283437,0.003064179,0.0038848051,0.058226053,0.015270202,0.014859987,0.045768544,-0.025522865,-0.05970931,-0.023592474,0.009289432,-0.016243273,0.018375356,0.01359673,0.05063243,0.00057821884,0.01609291,0.036321208,-0.029786052,-0.0016106642,0.009294731,-0.020676756,-0.04101019,0.008267909,0.048601374,-0.026890092,0.022570562,0.05039775,-0.018598102,-0.0019398129,-0.016568648,-0.01782007
BSH2%UPI000E53DAEE,-0.090092115,-0.050981466,-0.030160768,0.07404428,-0.0515391,-0.004703369,0.027841644,0.045845956,-0.017799925,-0.0072474624,-0.061028518,-0.045735244,-0.015788846,0.029124314,0.023977023,-0.028732233,-0.038718663,0.018752968,-0.023912398,0.05179189,0.0127867535,-0.051873855,0.03313203,-0.030025266,-0.013370553,0.026447149,-0.034356743,-0.0013674779,-0.029338289,-0.027355103,-0.0117312465,-0.029579097,0.004129782,0.043297097,0.081213035,0.07716573,0.082262926,0.031780228,0.031083303,-0.102603175,-0.08551786,-0.0014940309,-0.07432785,-0.033789784
BSH2%UPI000E7D8CB5,-0.04582931,0.010696367,-0.04041219,0.039069958,-0.015375664,0.039897338,-0.024199637,0.031888366,-0.05588963,-0.048948213,0.027653418,-0.013654127,-0.0076141907,0.048225705,0.076741785,0.0034558796,0.021413673,-0.033069957,-0.03181164,0.06936565,0.023149233,0.04129797,-0.0077552097,-0.034238413,0.035953768,-0.009948087,0.014747241,0.05308928,-0.032757506,-0.021107974,-0.0026873085,0.036207866,-0.04892792,-0.05470561,0.024019452,-0.003153325,-0.06897035,0.021220272,-0.033809543,0.026733585,-0.01767068,-0.012893671,0.04864601,0.017556272
BSH2%UPI000E80FD85,0.03643601,0.051491246,-0.05774702,0.08105996,-0.07984232,-0.08060939,-0.08272605,0.06102654,-0.06360177,-0.056770973,0.038868904,-0.082673,-0.08286547,0.008203102,0.04677979,-0.033406492,-0.06318592,-0.08129198,-0.06668233,0.075646855,0.059491094,0.039114863,0.071775086,-0.09599603,0.012513309,0.03069273,-0.02968342,0.13327438,-0.07439399,-0.08536901,0.013153949,0.02775892,-0.047418013,-0.03692789,0.07982146,-0.023821173,0.049736757,0.020130917,-0.016056292,0.02605515,0.011328484,0.00927733,0.04081006,0.040885735
BSH2%UPI000E92006C,-0.034371722,-0.02991349,0.0036427062,0.049078956,-0.033404402,-0.048076086,0.055055078,0.030291053,-0.02076688,-0.019372463,-0.04317563,-0.034735333,-0.030848715,-0.013194734,-0.007204943,-0.05917135,-0.022119436,0.01927648,0.009849094,0.049877547,0.045347773,-0.035820622,-0.00028567004,-0.026682947,-0.04962058,0.011466932,-0.025179464,0.0019667912,-0.05362811,-0.04259195,-0.07406332,-0.09645792,0.01021483,0.011021287,0.014195077,0.044112433,0.07225747,0.013058808,0.016591385,-0.03566448,-0.023357142,0.023631051,-0.021162068,0.022636602
BSH2%UPI000EC98B2C,0.031674627,-0.009104368,0.038527563,-0.030879406,0.08006177,-0.0113328835,0.025293615,-0.068088464,0.03326957,0.03148246,-0.009493168,0.009505124,0.008406027,-0.05706377,-0.03513712,0.038731195,0.03503385,0.05603962,0.03613149,-0.04481099,-0.045591887,-0.029175036,-0.047506217,0.025721014,-0.013380442,0.032872085,0.036674038,-0.034193624,-0.009179452,-0.00433053,-0.04408352,-0.06320244,0.050268427,0.01753706,-0.01859124,0.004862427,-0.0031303798,-0.032013427,0.041463852,0.06914473,0.05652259,0.015785776,-0.017872822,-0.026577318
BSH2%UPI000ECC9F84,0.009444438,0.021388559,0.003034129,0.008520677,0.017001279,-0.024041591,-0.027655603,0.009368923,-0.023279157,0.011570039,0.019607086,-0.011370779,-0.00019153573,0.008861947,0.02438458,-0.03185027,0.009681262,0.0018456527,0.0012664231,8.952256e-05,0.0041783154,0.018155953,-0.0032866031,0.00889252,0.012067233,-0.012845549,0.038823448,0.013695231,-0.016458016,-0.012855392,0.017553402,0.03561556,0.015894819,0.014257983,0.0033738923,-0.085079975,-0.02728468,-0.022842722,-0.0152590005,0.04077284,0.05121737,-0.04205946,0.018679468,0.016119929
BSH2%UPI000EE4CDBB,0.0016912571,-0.019918138,0.0012919521,-0.012268698,0.05936893,0.04175854,0.020900546,-0.025164714,0.013074237,0.010701183,-0.0072708596,0.02959172,-0.0055668117,-0.010680832,-0.035404168,-0.03029431,0.07385691,0.04023319,0.039001003,-0.01227788,-0.0012982468,-0.014555347,-0.041397247,0.02405684,-0.027426625,-0.0049681826,0.011937302,-0.023868745,0.019306073,0.00046790767,-0.028702512,-0.038910843,0.05882001,0.02221035,-0.054789033,-0.010681326,-0.040943712,0.038455233,0.005169338,0.020864366,-0.011294717,-0.043019142,-0.0099899545,0.019433785
BSH3%UPI000156F498,0.0004488469,-0.027502257,0.07476411,-0.075516745,0.043997377,0.02327379,0.006632316,-0.11456153,0.0684101,0.080938295,-0.04425817,-0.00011935011,-0.0018640902,-0.09128162,-0.06108236,0.009816963,0.04549929,0.053529784,0.097041935,-0.050830897,-0.024341263,-0.03957445,-0.06806735,0.045547925,0.036099516,-0.0028438112,0.080976546,-0.016557477,-0.013427696,0.0025513798,-0.06955288,-0.022836003,0.07869434,0.056634493,-0.05863242,0.030989068,0.028499402,-0.040021196,0.05375757,0.055209734,0.017226731,0.0435197,-0.02763682,-0.02080806
BSH3%UPI00016547A5,0.00091127737,0.0076435236,-0.013653543,0.042296443,-0.038684934,-0.040022627,-0.03712538,0.010674169,-0.020152366,0.00640186,-0.003899101,0.01762938,0.031244202,0.027063679,-0.002965325,0.018530574,-0.012669073,-0.0012927075,-0.024538228,-0.008722607,-0.012295126,-0.007927248,0.020449307,-0.017754361,-0.004713007,0.004666549,0.010296116,-0.011787415,0.0034774644,0.032045566,0.002851065,-0.022646707,-0.041245867,-0.031584337,-0.012294257,0.04243365,-0.0008850637,-0.004948378,-0.019099431,-0.0075746323,-0.009967659,-0.024129277,-0.007242037,0.04902749
BSH3%UPI00017EF3F1,0.0044861753,0.029950446,-0.0022819901,-0.015940696,-0.016467411,0.0070355874,0.005868275,3.4782963e-05,-0.008047883,-0.016114917,-0.017865421,-0.023353241,-0.011706033,0.0073428885,-0.0035829202,0.02538951,-0.038870994,0.0028781467,-0.032863624,0.03601102,0.022631511,0.022000756,-0.007639285,-0.052754693,0.022827389,-0.01484177,-0.008450316,0.035225198,-0.004216997,-0.0017598254,0.029296344,0.045373917,-0.011976686,-0.012547787,0.0024610336,-0.030825412,-0.0025916267,-0.019339262,-0.03393276,0.045664016,0.03163597,0.04843668,0.038615398,0.0095045185
BSH3%UPI0001A5F983,-0.044480678,-0.049098223,-0.0044172686,-0.0078518875,-0.040914334,0.031913705,0.06401325,0.0072778845,0.03328605,0.019407077,-0.016028099,0.1049698,0.09074733,0.041676816,-0.018061226,0.053795077,-0.034244817,0.013546467,0.031483456,-0.048880596,-0.08388166,-0.027919367,-0.042466573,0.024606217,0.044575892,-0.012592159,0.012266437,-0.08328053,0.10553443,0.095969774,0.05463272,0.005850078,-0.0004677455,0.042189784,-0.021833984,0.035001814,0.021002801,-0.023041751,0.040047817,-0.081570536,-0.08179659,0.028184675,-0.055803094,-0.07593621
BSH3%UPI0002132A6C,-0.06099068,-0.023514414,0.016227815,-0.0024520487,0.00959126,0.042233024,0.036166877,0.007651737,-0.03096029,0.010324871,-0.056164127,-0.016763974,0.020581968,-0.029332185,0.024616089,0.027007543,-0.006229857,0.0348437,0.0077229147,0.019110525,-0.0032383786,-0.01698797,-0.02950086,-0.03327711,-0.0044361125,-0.003589994,0.032196973,0.01733906,0.02924167,0.02256776,0.046518154,0.084181935,0.032325182,-0.009681909,-0.02258338,0.028240433,0.039028008,-0.017745137,-0.027243648,0.024337197,-0.021296507,-0.028098574,-0.025667522,-0.007717884
BSH3%UPI00033CE23D,0.0027863407,0.027159207,-0.014073882,0.020364534,-0.03649247,-0.023727296,-0.04986565,0.031800453,-0.023316825,0.019683922,0.022496155,-0.0023506184,0.0060224705,0.032180816,0.038741216,0.044523954,-0.028524486,-0.041372746,-0.008468885,0.009456373,-0.017726324,0.023332769,0.023887482,0.00012064003,-0.0029635949,-0.045844894,-0.0403563,-0.03537781,-0.016331965,-0.009795381,-0.0065444796,-0.024380235,-0.031866334,-0.005998475,0.017210059,-0.008246348,-0.05253443,0.015015078,-0.043847617,-0.029408991,0.03382838,-0.041102294,0.016666437,0.038249847
BSH3%UPI00035F5DCE,-0.033036515,-0.050744332,0.045454588,-0.030406086,0.029037902,0.008390829,0.054460607,-0.04315166,0.051116243,0.05626849,-0.043570403,0.0842058,0.07058122,0.0011308569,-0.07073088,0.06364389,-0.0119357705,0.031953815,0.048253693,-0.040154934,-0.029442964,-0.061011523,-0.038510643,0.0319242,-0.05319101,0.023122368,-0.002581712,-0.029418116,0.05934593,0.043512333,-0.0041797836,-0.033653714,0.04633762,0.036934774,-0.028951645,0.023720514,0.04743474,-0.00077126356,0.035305873,-0.039899956,-0.019628119,0.031699833,-0.07776338,-0.057193708
BSH3%UPI0004DA32C0,-0.017827766,0.0028295505,0.003589021,-0.0053399075,-0.006053192,-0.006762855,0.0036089998,0.019133182,0.008230472,-0.025597353,-0.0059631974,0.005584466,-0.0155532155,-0.0018815077,0.0087028425,-0.009765005,0.011906227,0.012394789,0.009137132,0.013024781,0.0051807393,-0.0051836385,-0.0008800182,0.029840257,0.009522699,-0.0047938796,-0.0048827073,-0.0072223516,-0.011535197,-0.008754229,-0.026327899,-0.022204103,0.024556108,0.012157547,0.0073759877,0.010341482,-0.002547013,-0.027951606,0.0035400528,-0.01213916,-0.0204911,0.018061087,-0.0028335913,-0.008759917
BSH3%UPI00080CB216,-0.02924943,0.020703424,-0.0689023,0.0554538,-0.031338025,-0.064429834,0.021474982,0.056885462,-0.06764513,-0.056106362,0.04706306,-0.070638284,-0.05261622,0.009101444,0.025106752,-0.08522449,-0.053934522,-0.039309464,-0.06203815,0.07008786,0.09473405,0.04205235,0.08398444,-0.023318285,-0.010591073,-0.004350239,-0.025484469,0.014863552,-0.075155646,-0.06525624,0.009271985,0.015546966,-0.029685505,-0.018444063,0.07679305,-0.015721621,0.0074965404,0.056824423,-0.019137152,-0.050970603,-0.035326898,-0.045361027,0.03364525,0.008992618
BSH3%UPI00092A5378,-0.02460959,0.043122396,-0.07608487,0.07505686,-0.12364138,0.022905804,-0.049103666,0.06956235,-0.092608586,-0.10220524,0.03248274,-0.08235821,-0.06916049,0.040015697,0.10438779,-0.01138344,-0.11467034,-0.050927896,-0.030643618,0.09832749,0.05213276,0.061449308,0.08923492,-0.06088622,0.0037799382,-0.03180511,-0.059139825,0.07662111,-0.067546465,-0.06288888,0.051795907,0.046319924,-0.061687186,-0.02212584,0.06010377,-0.02025656,0.0029478124,0.0620601,-0.09086585,-0.018880699,-0.018926619,-0.08747222,0.060219873,0.004037488
BSH3%UPI0009648BEC,-0.029311268,0.02086991,-0.0035074807,0.049457517,-0.024915608,-0.0100479,0.0023015758,-0.017904727,-0.006846871,-0.022689052,0.010835455,0.008013029,-0.018713249,0.043958448,0.026008893,-0.00410597,-0.05838425,-0.043428425,-0.008340566,0.006974371,0.027999938,0.030218573,0.03488067,-0.004224922,0.020204939,-0.043708373,-0.06553013,0.022169933,-0.035059635,-0.022930551,-0.0058696955,-0.017419927,-0.012466895,0.022127358,0.029288746,-0.021555927,-0.055277955,-0.0056953593,-0.02836046,-0.033697717,-0.018153645,0.020354167,0.018968271,0.015874691
BSH3%UPI000E3F1C35,0.009785756,-0.00044844276,0.043033842,-0.031804234,0.003255414,-0.052740674,-0.04049347,-0.031005679,0.021329932,0.0329469,0.0014824697,0.0015352955,0.031754293,-0.011702589,-0.04059366,0.036007345,-0.0003829234,0.007425772,0.01876636,0.0007681332,-0.044583883,-0.019272186,-0.016634092,-0.008497071,0.032282364,0.02189866,0.028622357,-0.02561655,-0.0013668567,0.017207973,-0.029637719,-0.04820584,0.026603501,-0.0066069625,-0.0025311643,0.032702986,0.010081146,0.003154733,0.028388306,0.041273877,0.051899567,0.009665861,-0.012868719,-0.01690679
BSH3%UPI000E4DFA31,-0.004502747,-0.049635697,0.03968992,-0.047872648,0.08064426,0.016299859,0.042114712,-0.014448851,0.023878193,0.012992858,-0.026915783,0.0004951346,-0.02018341,-0.0488507,-0.04037845,-0.03265532,0.08032842,0.04452562,0.032732125,-0.06645992,-0.004471473,-0.05379277,-0.014141812,0.07157221,-0.032017328,0.023946736,0.086469024,-0.07929165,0.025028277,0.0071723205,-0.023507461,-0.049983192,0.02891233,-0.0023324373,-0.046633717,0.054259986,0.042381417,0.019010784,0.076140255,0.017981926,-0.070226565,0.02787401,-0.07361095,-0.006995568
BSH3%UPI000E5302B4,0.013386632,-0.012475004,-0.0003341267,-0.022694327,0.036018435,0.014473464,0.020122256,-0.048784778,-0.008189497,-0.0005337298,-0.02848771,-0.0148034645,0.006911702,-0.027268209,-0.040478893,0.0034747845,0.029710121,0.0033337446,0.012431332,-0.03471656,-0.008675285,-0.01973367,-0.0220147,0.016299723,-0.007557185,-0.0009659654,0.021310167,0.001678586,-0.024070764,0.017277656,0.0036816942,0.0046542305,0.00607006,0.023929534,-0.022061346,0.014185752,0.005279156,0.00660799,0.008139687,0.024464235,0.00037417232,-0.001250836,-0.010931331,0.0078030806
BSH3%UPI000E555DC1,0.035193637,0.028676553,0.032354824,-0.015425334,-0.045992613,-0.013922002,-0.042655073,-0.022394683,0.04335241,0.02698178,0.024879133,0.054969415,0.062337037,0.008630697,0.0040880833,0.09673789,-0.035333212,-0.06854114,-0.025115885,-0.003705461,-0.019880319,0.018289356,-0.007892118,-0.01490527,-0.0033013416,-0.02185674,0.0006192148,-0.039205633,0.016250132,0.048723813,-0.011352625,-0.012031498,-0.04271521,0.0011125304,-0.012594757,0.028113248,-0.02818328,-0.058014404,-0.032764617,0.005970695,0.04074003,0.027906105,0.033822823,0.009830465
BSH3%UPI000E902C94,-0.040045362,-0.057084154,0.035752714,0.024349496,0.0059211147,0.012430914,0.037352756,0.0011487642,0.050150108,0.05210926,-0.016980745,0.054826517,0.043124426,0.034914903,0.0047275596,0.008497745,-0.017241964,-0.0017793239,-0.015321839,-0.03150059,-0.023598574,-0.027232688,-0.016364403,-0.016874405,-0.01216741,-0.03668414,0.012952971,-0.065246634,0.08329305,0.07341448,0.04886351,0.006658298,-0.006611489,0.059315767,0.022887988,-0.023022207,-0.004963436,-0.015720332,-0.013472361,-0.068665676,-0.0447417,0.019951453,-0.036977895,-0.025232919
BSH3%UPI000ED2B3A0,0.027094366,0.0059503526,0.012354626,0.01972313,0.011921203,0.012827107,0.016756278,-0.02205611,-0.018682288,-0.017736493,-0.0016521123,0.016703425,-0.0016995226,-0.0062743817,0.013650504,-0.014254588,0.027896956,0.021489022,-0.0077408827,-0.023925042,-0.0045276666,-0.0013152639,-0.0382266,-0.033311747,0.021531103,0.04389403,0.039704464,0.016173832,0.006286031,0.013152024,0.008496563,0.023453476,-0.0043813074,-0.031618297,-0.014562458,0.0146694,0.010657192,0.015510654,0.013550916,0.033821996,0.00078907097,0.008683032,0.0055677877,-0.010812069
BSH3%UPI000EF23C17,-0.042525,-0.004947878,-0.057173956,0.016419966,0.030773498,0.06366104,0.03879617,0.030765114,-0.056676097,-0.07365401,0.006769853,-0.033369843,-0.077878125,-0.05072532,-0.053317204,-0.025512617,0.0136476755,-0.0010223835,0.044868235,0.017246483,0.052225593,0.011271958,0.058647774,0.04218143,-0.033108093,0.008248762,0.004787429,-0.01756306,-0.061915994,-0.054877657,0.002509185,0.0013315153,0.024687143,0.01639385,0.015132471,0.011798305,-0.015057394,0.052062966,0.007974319,-0.024348626,-0.07569156,-0.06109199,-0.0064857327,-0.022131315
BSH4%UPI0001FAB233,0.023753487,-0.0027618022,0.065899745,-0.08557952,0.05880267,-0.0147336135,-0.016776059,-0.04426464,0.033612594,0.0161731,-0.031698115,0.017568527,0.04175336,-0.0520089,-0.04550952,0.059782814,0.051348396,0.056842085,-0.025287235,-0.014124263,-0.011020362,-0.014508934,-0.08631784,-0.015384279,0.047589093,0.0075821425,0.047603164,0.01864195,0.034322202,0.04076672,0.011563139,0.05246896,0.025138551,-0.046889305,-0.06093156,-0.0069919224,0.03100312,-0.013361135,0.040670738,0.092936344,0.07626792,0.049994487,0.0038286042,-0.027024405
BSH4%UPI0006BEFACE,0.04093718,0.03919538,-0.01874593,0.09007521,-0.04524891,0.029164102,-0.016761515,0.029668739,-0.039099418,-0.016962815,0.052232318,-0.06985154,-0.04195728,0.019368174,0.030490493,-0.014832445,-0.05602428,0.0028255999,-0.0738295,0.02567705,0.04051569,0.021681366,0.06497353,-0.06542799,-0.031748213,0.013905219,-0.04763408,0.010394033,-0.04481294,-0.056385316,-0.0019110095,0.0039008965,-0.019718863,-0.05019798,0.0830617,0.0064264727,-0.004618268,0.048524994,-0.0048563397,-0.023099368,-0.0066387863,0.008081514,0.027666135,-0.0045256945
BSH4%UPI000822CCAE,0.03374867,0.09049161,-0.078351185,0.015915161,-0.044410437,0.02883073,-0.03298713,0.064614505,-0.064080425,-0.08430879,0.0743142,-0.07930903,-0.10245895,0.02725965,0.028505757,-0.03323058,0.0021021517,-0.032442074,-0.031456534,0.099488795,0.1055102,0.08193059,0.07417174,-0.09766403,-0.0102193225,-0.023761349,-0.041839343,0.069346204,-0.11379654,-0.11220507,-0.0006680369,0.01148998,-0.059937544,-0.064834565,0.073024176,-0.029701294,-0.02263529,0.05290999,-0.0666306,0.02824784,0.0005731773,-0.035553016,0.06631799,0.022282887
BSH4%UPI000D27EFA9,0.026323251,0.047722265,-0.0714963,0.073322915,-0.048882995,-0.009373189,0.007904805,0.08084156,-0.062021133,-0.07240865,0.07091539,-0.03653307,-0.05327926,0.02751393,0.032731544,-0.04069901,-0.075710185,-0.0035337836,-0.06337299,0.103394546,0.087219805,0.055301677,0.07333885,-0.076666825,-0.020270098,0.011956714,-0.07221131,0.018424405,-0.077873856,-0.06465552,0.052980285,0.035824757,-0.075149424,-0.06666925,0.046881534,-0.05419346,-0.038540423,0.08921828,-0.064083174,-0.07298636,-0.005621876,-0.025510846,0.0548749,0.01677832
BSH4%UPI000E54B9B5,0.026119515,0.035096604,-0.047353104,0.018827235,-0.036268562,0.0042752307,-0.03835614,0.009518583,-0.034265175,-0.03841377,0.08261354,0.019309523,-0.013110832,0.03917961,0.06690766,-0.028852455,-0.04165694,-0.07999906,-0.08003959,0.051845104,0.039293412,0.080226906,0.06560066,-0.06509182,0.025215004,0.05510051,0.022188192,0.07566805,-0.018576302,-0.024198396,0.05784957,0.08067299,-0.1168418,-0.10548132,0.028584767,-0.03126862,-0.014230916,0.08526555,-0.037088722,-0.015700623,0.0021412796,0.0049335784,0.06872872,-0.021398032
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-0.00470912,-0.018542424,0.062390722,-0.041134372,0.036632743,-0.0046486207,-0.0010080135,-0.011205804,0.046297994,0.027780104,-0.029076193,0.036793213,0.04447765,-0.023561182,-0.03765265,0.02912046,0.007313745,0.011539601,0.039737742,-0.040933773,-0.02470969,-0.030927613,-0.033432398,0.043525733,0.077908486,-0.0027013498,0.045694806,-0.019326719,0.053680517,0.062516615,-0.0039252844,-0.012463937,0.04902353,0.05533865,-0.011862875,-0.05084368,-0.037544288,-0.09771541,0.015622293,0.011110134,0.0048293215,0.032891568,-0.024367116,-0.032058872
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.0313548,-0.025053075,0.023705345,-0.012445932,-0.020499436,-0.05362166,-0.029906996,-0.015758315,0.035005618,0.027918115,-0.028000183,0.027676756,0.039743997,0.021577291,-0.005652528,0.030044375,-0.015811145,0.002398813,-0.008450554,-0.015701048,-0.03851801,-0.042635147,-0.010426369,-0.018730434,-0.014831765,0.011804514,0.016328115,-0.04959176,0.025398483,0.030605126,0.008085838,-0.0108694825,-0.014119192,0.0063951844,-0.028902344,0.020507589,0.03850956,0.006918093,0.015963914,-0.0037102643,0.031255938,0.025561478,-0.02395566,-0.0028603366
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,0.019317036,0.014355831,0.0036917161,0.035042334,0.03484842,0.036253065,0.017378613,-0.022513056,-0.0053708195,-0.013552109,0.011894197,-0.071948715,-0.051234838,-0.044510618,0.017842757,-0.05692134,0.02304062,0.021969713,0.0056040674,-0.012723728,0.039240014,0.005487493,-0.006534127,0.0037714837,-0.043931507,-0.008260836,0.0063849865,0.0053785336,-0.0370849,-0.046856724,-0.040336147,-0.021091878,0.012446353,-0.02102698,0.0033778695,-0.009506458,0.004498461,-0.00017626438,0.0035058619,0.030326648,0.01754377,-0.0053945887,0.017851282,0.051370695
