Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoLCA
3aHSDH%MCI8931631_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.76368994,-1.0,1.0,0.38246977,-0.4837192,1.0,0.68817425,-1.0,1.0,1.0,-1.0,-0.82962745,-0.20479709,0.6569322,0.45700654,1.0,1.0,-0.72825664,-1.0,-0.715584,-0.68623114,-1.0,1.0,0.4561127,0.5616113,0.20972514,-0.14846045,-0.18779969,-0.7661569,0.09466033,0.22760528,0.6957736,-0.5476351
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,-0.11587008,-1.0,0.816715,-0.6728176,1.0,-0.7563977,1.0,-1.0,-0.12803508,0.52791035,-0.4650865,-1.0,-1.0,-1.0,1.0,0.6589562,0.13721691,-1.0,-0.98120326,1.0,1.0,-0.35796723,-1.0,0.3704195,-1.0,1.0,-0.28710914,1.0,-1.0,1.0,0.6441557,1.0,-1.0
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-1.0,-1.0,-1.0,-0.34807444,1.0,1.0,1.0,0.33391222,0.8923197,0.74543405,-0.6339401,0.35470343,-0.17975956,1.0,0.60883117,1.0,1.0,-0.7740187,-0.39650926,-0.43826458,-0.73324347,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.041186627,-1.0,-1.0,-1.0,-0.81261796
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.6647391,-0.6267578,1.0,-0.35682803,-1.0,-1.0,0.60717964,-1.0,0.58277917,0.87114483,-0.143232,0.747577,-0.27084863,1.0,-0.62263983,1.0,1.0,-0.9427287,-0.888944,-0.7423645,-0.09498912,-1.0,-1.0,-0.49479514,-1.0,-0.29577297,-1.0,-0.016566016,-0.7208233,0.114272706,1.0,1.0,-0.39118758
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.4643705,0.577146,0.62395996,-0.19216777,-1.0,-1.0,-1.0,0.09045874,0.35293335,0.121041,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.6075691,1.0,-1.0,-1.0,-0.35210148,1.0,1.0,1.0,-1.0,-0.78387576,-1.0,-0.85868716,-1.0,1.0,0.039689075,0.9004374
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,1.0,1.0,-0.9598264,1.0,-1.0,-0.35959524,-1.0,1.0,-0.5165017,-0.7503283,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.5174748,0.5172888,-0.11423414,1.0,-1.0,1.0,-1.0,0.642713,-1.0,1.0,-0.14326274,1.0
3aHSDH%MFR0796835_1_SDR_family_NAD(P)-dependent_oxidoreductase__Oscillospiraceae_bacterium_,0.06315689,-0.24896798,0.40657958,0.2115833,0.38855842,-0.7077494,-0.7200094,-0.45845863,-0.15261982,-1.0,-0.008985744,-0.35969275,-0.68045735,-0.723711,0.27462828,-0.2546204,-0.18853912,-0.18402874,-0.23436485,0.83648807,0.7144815,1.0,-0.15876254,0.42395827,0.43900886,0.09043464,0.22445601,0.07594503,-0.12136124,0.4368377,1.0,0.25800675,-0.21946093
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.11299134,0.09015436,0.7842732,0.656878,-0.07658555,0.6925171,1.0,-0.38304666,0.7547424,0.71947396,-1.0,-0.6302207,-0.7213419,1.0,-1.0,0.44047585,0.9463048,0.19898525,-1.0,-0.3568895,-0.49389133,-0.5576318,0.6878645,-1.0,-0.4633674,-0.046166297,0.0989718,0.7614532,0.24072228,-0.40056634,-0.5656629,0.07793624,0.08753825
3aHSDH%WP_008977467_1_SDR_family_NAD(P)-dependent_oxidoreductase__Faecalimonas_umbilicata_,-0.9649986,-1.0,1.0,-0.56990606,1.0,-0.49483135,1.0,-1.0,0.94323134,0.9263676,-1.0,-1.0,-1.0,-0.24464864,1.0,1.0,1.0,-0.68957275,-1.0,1.0,1.0,-1.0,0.28570977,-0.53059554,-0.69523275,1.0,-1.0,1.0,-1.0,0.97158396,0.3038066,1.0,-1.0
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,-0.2578416,-1.0,1.0,-0.7946602,0.65888953,-1.0,0.9988107,-1.0,1.0,1.0,-0.49685347,0.11430775,-0.93672717,0.020130197,0.92028505,0.88214934,-0.28394008,-1.0,-1.0,1.0,0.17562817,-1.0,1.0,0.16386636,-1.0,1.0,-1.0,0.5127506,-1.0,1.0,1.0,1.0,-1.0
3aHSDH%WP_021919520_1_SDR_family_oxidoreductase__Evtepia_gabavorous_,1.0,1.0,-0.87706673,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.28582588,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.8960931,1.0,-1.0,-0.21626467,-1.0,-1.0,0.87349373,-1.0,1.0,-1.0,1.0,-0.37199906,1.0
3aHSDH%WP_037602854_1_3-oxoacyl-ACP_reductase__Streptococcus_sp__oral_taxon_056_,-0.4259054,-0.460573,-0.6526742,-0.50860065,-0.7600096,0.99134773,-1.0,0.29732463,0.80688924,0.8754901,-0.3467919,0.21230085,0.17298573,1.0,-0.6292727,-1.0,-1.0,-0.43163794,-0.14138128,-0.76328266,-0.11225414,-0.35921192,1.0,-0.3364892,0.8606217,-0.39143977,0.055698875,-0.58858585,1.0,-0.049976144,0.029049031,0.38487768,-0.56105024
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,-1.0,-1.0,1.0,-1.0,1.0,-0.0139457,1.0,-1.0,1.0,0.7790801,-0.9566375,-1.0,-1.0,-0.7126663,1.0,1.0,1.0,-0.44229108,-1.0,1.0,1.0,-0.3182875,-1.0,-1.0,-1.0,1.0,0.07671932,1.0,-1.0,1.0,0.030041428,1.0,-1.0
3aHSDH%WP_087213392_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_,-0.87029725,-1.0,1.0,-0.8568784,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.36143303,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.34907192,-0.8047325,-1.0,-1.0,1.0,0.40230456,1.0,-1.0,1.0,0.30537528,1.0,-1.0
3aHSDH%WP_104968339_1_3-oxoacyl-ACP_reductase__Streptococcus_pluranimalium_,-1.0,-0.8320409,0.046479158,-1.0,1.0,-0.15310967,1.0,-1.0,1.0,1.0,-1.0,-0.7970851,-0.16195773,1.0,0.70572364,1.0,1.0,-1.0,-1.0,0.5277021,-0.4208045,-1.0,1.0,1.0,0.9051774,0.9718667,-1.0,1.0,1.0,-0.15972373,-1.0,-1.0,-0.8596794
3aHSDH%WP_109137584_1_SDR_family_oxidoreductase__Bifidobacterium_catulorum_,-0.1241362,0.14420436,0.80506426,-1.0,0.30156922,-0.39355126,0.01845956,-0.34233746,0.108995125,0.40000746,-0.12635005,-0.4028936,0.17729604,1.0,0.39281094,0.24917775,1.0,-0.015102103,-0.13982493,-1.0,-0.78472716,-1.0,0.8086245,0.012639453,0.20717058,0.028563322,-1.0,-0.56001896,0.6943156,-1.0,1.0,-0.8560103,0.31598327
3aHSDH%WP_117562420_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterocloster_aldenensis_,0.47606415,0.28976923,0.8628594,-0.45177907,0.8724317,1.0,0.87097543,0.47532368,-0.46237203,-0.13260682,0.45014504,-1.0,-1.0,-1.0,1.0,0.35857937,0.81818867,0.562001,0.3998342,0.1792631,0.2673647,0.47132224,-1.0,-1.0,-1.0,0.6949324,1.0,-0.7662285,0.453501,-0.43537447,-0.06475831,0.28158912,0.33609408
3aHSDH%WP_138309742_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Clostridium_,-0.77988213,-0.52627414,0.08515312,1.0,0.37775484,0.7256794,0.18759768,0.80438966,-0.29321483,-0.29153043,-0.24151786,0.23879258,-1.0,-0.19814181,0.1314234,0.33772728,0.1228793,0.2038874,-0.3014674,0.32157987,0.36201173,0.6866104,0.0729716,0.8014654,0.21993054,0.27124614,0.51570296,-0.66348547,-0.39514413,0.41683695,-1.0,-0.12330661,-0.5407474
3aHSDH%WP_182279434_1_SDR_family_NAD(P)-dependent_oxidoreductase__Collinsella_intestinalis_,-0.96527946,-0.6942334,0.25994968,0.8564276,0.019857151,-0.09299665,0.81727093,0.3536683,0.20504653,0.6480081,-0.3117669,-0.06623692,-0.9408158,-0.6549882,-0.32450458,1.0,1.0,-0.10645655,-0.5669757,-0.563747,-0.44568482,0.18948656,0.60393107,0.92785,0.3992193,0.19583467,1.0,-0.15452398,-0.20056377,-0.006186936,-1.0,0.2903336,-0.86463785
3aHSDH%WP_191282235_1_SDR_family_oxidoreductase__Pseudolysinimonas_yzui_,-1.0,-1.0,-0.4558786,-1.0,0.74688154,1.0,1.0,-0.5109105,1.0,0.5781313,-1.0,-1.0,0.012512835,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.053067487,-0.5645717,-1.0,1.0,-0.34727857,0.51872224,1.0,-1.0,1.0,1.0,1.0,-1.0,-0.3695033,-1.0
3aHSDH%WP_231385278_1_SDR_family_NAD(P)-dependent_oxidoreductase__Candidatus_Stoquefichus_massiliensis_,0.05876238,-0.45222592,0.31855187,-1.0,0.947906,-0.38492548,0.6280784,-0.70987904,0.7684505,0.9175195,-0.5323626,0.0039444296,-0.42775917,0.4463472,0.9446344,0.46200532,0.6610206,-0.35316932,-0.58952385,0.12677181,0.15311763,-0.5028598,0.33294934,-0.85957,-0.5313746,0.83360463,-0.49981913,0.53220236,-1.0,0.25206485,-1.0,1.0,-0.7162055
3aHSDH%WP_270208025_1_SDR_family_oxidoreductase__Eggerthella_lenta_,-0.77074075,-0.49557635,-0.2311724,0.803861,0.009910299,0.38344646,0.5063827,-0.007008282,-0.1695852,-0.5976051,-0.48753878,0.76201797,-0.45592067,1.0,0.23404114,0.44997257,-0.1544036,-1.0,-0.55768746,-0.51903546,-1.0,-0.66411024,1.0,1.0,0.96999556,0.5857125,-0.49115878,-0.86275446,1.0,0.27154714,-1.0,-1.0,-0.38169888
3aHSDH%WP_289544896_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enorma_phocaeensis_,-0.6119893,-0.50204164,1.0,-1.0,-0.8372445,-1.0,-0.047002997,-0.29958946,1.0,1.0,-0.024888033,1.0,0.5306923,1.0,-1.0,-0.050081525,0.42492622,-0.18313263,-0.29258034,-0.60866106,0.34549567,0.7232839,0.39485583,0.3871005,-0.8696079,-0.79662466,0.52502424,-0.52375394,-0.76455194,-0.7963324,0.22105972,-0.118875146,-0.18010493
3aHSDH%WP_316269050_1_SDR_family_NAD(P)-dependent_oxidoreductase__Claveliimonas_bilis_,0.5475871,0.7924879,-0.32661405,1.0,-1.0,-0.11256121,-1.0,1.0,-0.94832766,-1.0,0.8184841,1.0,1.0,-0.8984491,-1.0,-0.35717157,-0.22073178,0.48928612,0.86523324,-0.5869811,-0.7480809,1.0,-0.8057613,0.6779076,1.0,-0.9343665,0.06393129,-1.0,-0.100042574,-0.5903605,-0.2616635,0.0771661,0.5227875
3aHSDH%WP_377204125_1_MULTISPECIES__SDR_family_oxidoreductase__unclassified_Pseudarthrobacter_,0.3202606,-0.35336444,0.5067154,-1.0,0.8171771,1.0,0.8217707,0.37728786,-0.49264973,-1.0,0.036719285,-1.0,-1.0,-1.0,1.0,0.7901977,0.7698903,1.0,-0.32696092,1.0,0.005652351,0.9500823,-1.0,0.36998528,0.06479651,0.71365726,0.8002431,0.48441625,0.568254,0.16023397,0.42371088,1.0,-0.67724764
3aHSDH%WP_427737837_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bariatricus_sp__SGI_154_,-0.14516088,-1.0,1.0,-1.0,-0.20949262,-0.62492216,1.0,-1.0,0.81303364,0.32305992,-1.0,-1.0,-1.0,-0.7099353,0.7813604,0.8609676,1.0,-1.0,-0.9847883,1.0,1.0,-0.5629037,0.55443835,0.44962627,0.48327595,1.0,-1.0,0.22838831,-1.0,1.0,0.65177286,1.0,-0.74834514
3bHSDH%GENOME124823_1686,-1.0,-1.0,0.6000469,-1.0,1.0,1.0,1.0,-0.4274326,0.7962737,0.5940979,-1.0,-1.0,-1.0,0.40951547,1.0,1.0,0.7449351,-0.16300985,-1.0,0.18460344,-1.0,-1.0,1.0,-0.97948277,-0.6504311,0.87756014,0.15866576,1.0,0.20771629,0.54847324,1.0,1.0,-1.0
3bHSDH%MBS6646402_1_glucose_1-dehydrogenase__Clostridiaceae_bacterium_,0.50585854,0.25235888,-0.23940624,-0.8914773,0.18076758,0.3428597,0.566988,-0.93866533,0.04726079,-0.37362313,0.20575455,0.8984044,0.5530602,1.0,-0.38224676,0.041409776,0.041941293,-1.0,0.09867366,-0.50736153,0.48937476,-1.0,0.9396328,0.7443149,0.49860772,0.013958319,-0.83938295,-1.0,-0.6381376,-0.36912453,-0.45433798,0.3821405,0.10561892
3bHSDH%MBS6779006_1_aldo_keto_reductase__Eggerthella_sp__,-0.06545052,-0.18188652,0.56206053,-0.85888165,0.19911192,0.5413488,0.12764391,-0.80929756,1.0,0.2879185,-0.49509433,0.35987246,0.825033,1.0,0.9212899,0.05798695,-0.79754955,-1.0,-0.29958218,-0.06482636,0.025032563,-1.0,1.0,-0.41299996,-0.3810864,0.14247853,-1.0,0.7969821,-0.6957759,0.044941846,0.21853296,0.58005756,-0.30077153
3bHSDH%MEY8522072_1_aldo_keto_reductase__Lachnospiraceae_bacterium_38-10_,1.0,1.0,-0.20349102,0.34199792,0.01985649,-0.30541253,-0.7759863,1.0,-0.13860966,0.8529333,0.9130936,0.18497446,0.6711552,-1.0,-0.79352534,-1.0,-0.56827575,1.0,1.0,-1.0,0.33276245,0.33806768,-1.0,-0.5358192,-0.8957636,-0.25906247,-0.5037401,-1.0,0.84182143,-1.0,0.2306378,-0.45836708,1.0
3bHSDH%WP_100933575_1_SDR_family_NAD(P)-dependent_oxidoreductase___Clostridium__innocuum_,0.032390792,-1.0,1.0,-1.0,1.0,-0.03373535,0.44065276,-1.0,0.32024458,-0.4003563,-0.3059033,-1.0,-0.83101094,0.19555256,1.0,0.9294089,0.91601783,-0.74111277,-1.0,0.5814445,-0.35586506,-1.0,0.5197575,0.36286008,0.3513796,0.6454834,-0.56828463,0.059129074,-1.0,-0.26310506,1.0,1.0,-1.0
3bHSDH%WP_186937525_1_glucose_1-dehydrogenase__Eggerthella_hominis_,0.37696713,1.0,-0.9411999,0.21002808,-0.8007134,0.47544283,-0.35965112,1.0,-0.66128397,-0.48773265,0.40862527,0.5817507,-0.17228074,0.3407818,-1.0,-0.62736624,-0.040897023,-0.011441175,0.7169044,-1.0,-1.0,0.2512491,0.9501441,1.0,1.0,-0.12717961,-0.24552362,-1.0,1.0,-0.75113165,-1.0,-1.0,0.9737925
5AR%GENOME006039_2690,-0.24499899,-0.7307642,0.32926223,-0.8420424,0.522622,-0.039190646,0.7787248,-0.72643775,0.35366133,1.0,-0.5114515,-0.4058861,-0.7676212,-0.74301755,0.30105066,1.0,0.6434909,-0.45766026,-0.52944624,0.20373005,0.20934293,-0.62848365,0.086329564,0.45632824,0.030846557,0.7567472,0.20139802,0.7310794,-0.8895782,0.76488394,-0.47651997,0.89132667,-0.9009794
5AR%GENOME012336_2253,1.0,0.9940774,-0.7759204,0.28501406,-0.14477445,-1.0,-0.7725539,-0.18095829,-0.8359689,-1.0,0.5673328,0.87428045,0.256913,0.48334703,-0.31342468,-0.6164733,-0.3808563,-0.1988604,0.68100953,-0.39731824,-0.33320564,-0.50021595,-0.0021408424,1.0,1.0,-0.7302196,-1.0,-0.84380627,0.49966577,-0.3772208,0.16848835,0.044841636,0.81234205
5AR%GENOME021742_2120,0.06817763,0.16953743,0.14454988,-0.54457366,-0.03174617,-0.8874057,0.2123752,-0.88573074,0.2780169,0.1385344,0.11204873,0.074370086,-0.06911801,0.7118147,0.06916472,0.08889201,0.2037554,-0.14667967,0.027277013,-0.012392406,-0.31514817,-0.5462478,0.21740651,-0.48390907,-0.99249524,-0.050712477,-0.036881637,0.13613541,1.0,0.123532444,0.5864149,-0.1939526,0.15320888
5AR%GENOME078645_81,0.13759485,0.32573825,0.061609544,0.6353711,0.70237505,-1.0,0.6602969,1.0,-0.34090927,-0.7556149,0.27456063,0.059457134,-0.8670511,0.20266862,-0.51294553,0.3616942,0.22790061,0.7845763,0.26727867,0.40430418,0.40724477,0.85725677,-0.85714686,-0.8194928,-1.0,0.6581832,0.13750604,-0.66534245,-0.65997916,-0.029458102,0.2764802,-0.48397046,0.2952342
5AR%GENOME084343_2181,0.7000521,0.73912877,-0.04989683,0.7468419,-1.0,-1.0,-1.0,-0.69357246,0.17235744,1.0,0.46095547,0.8637139,1.0,1.0,-1.0,-1.0,-0.6740023,-0.30411467,0.68038714,-1.0,0.88340026,0.25809032,0.3031183,0.15607554,0.4116346,-1.0,-0.6217674,-1.0,-0.60291785,-0.948936,1.0,0.525988,0.80362254
5AR%GENOME086572_2986,0.4159459,0.553101,-1.0,0.7798972,0.12206788,1.0,0.040231984,0.7997089,-0.4156953,-0.23682842,-0.017938854,-0.65125203,0.5605129,-1.0,0.8750136,-0.37212563,0.121730335,0.23297703,0.5019931,-0.23060353,0.38256967,0.33845046,-0.43452284,-1.0,0.1202016,0.5651668,0.91693395,0.4759576,0.23850876,-0.4179259,-1.0,0.062698126,0.32674226
5AR%GENOME107567_81,-0.4202426,-0.3073344,-0.072255306,-0.46114546,0.72391206,0.479108,-0.40039027,0.3594404,0.5742834,0.20726433,-0.582654,-1.0,-0.3895657,-0.6860724,0.7309843,0.23657796,0.68169785,-0.46184224,-0.53209454,-0.49453804,0.29978144,-0.7267937,1.0,0.47328156,1.0,0.45986763,-1.0,0.658726,-0.9203658,0.7132176,-0.41874498,0.16644725,-0.61373276
5AR%GENOME140582_2251,-0.84678644,-0.64880204,1.0,-1.0,1.0,-0.45479155,1.0,-0.9796589,1.0,1.0,-0.7520582,-1.0,-1.0,-0.5660254,1.0,1.0,1.0,-1.0,-0.75459486,1.0,1.0,-1.0,0.7923253,-1.0,-1.0,1.0,-0.5691247,1.0,-1.0,1.0,-1.0,1.0,-1.0
5AR%GENOME142018_414,-0.40141916,0.13514018,-0.12988655,0.7916139,-1.0,0.5658813,-0.97173566,0.19702849,-0.47356904,0.07827912,0.7218458,1.0,0.4543715,-0.22288546,0.28046867,-0.9295574,-1.0,0.63070923,0.4585942,-0.36945784,-1.0,0.71147305,-0.55322784,1.0,-0.067658134,-1.0,0.039186005,0.38102552,0.7315033,-0.028290218,-0.0056741806,-0.45887017,0.4010953
5AR%GENOME170052_106,0.6231384,0.54777163,0.77168626,-0.6360801,-0.12777643,-1.0,-0.2579715,0.10406706,0.58256155,-0.06379267,0.35875311,0.34027675,0.8958145,0.9432559,-0.39396152,-0.26423785,-0.3682188,0.18417177,0.49135602,-0.64720875,-0.087818615,-0.39286458,1.0,-0.6519423,-0.6914366,-0.76585656,-1.0,-0.388338,-0.24040373,-0.6025074,0.8357659,-0.5988076,0.6180138
5AR%GENOME179594_130,1.0,1.0,-0.5261021,-0.13123699,-0.958495,0.13537046,-1.0,0.24648492,0.55297494,0.21340759,1.0,1.0,0.45369244,0.33727983,-0.43849584,-1.0,-1.0,0.16619085,1.0,-1.0,-1.0,0.43811518,0.9027507,1.0,1.0,-1.0,-0.39955053,-1.0,-0.2851793,-1.0,-0.90233153,0.12018453,0.98463875
5AR%GENOME179896_434,-0.6486809,-0.8179163,0.84653,-1.0,1.0,0.13704668,1.0,-1.0,0.036883038,-0.37235817,-0.4581027,-1.0,-0.67821133,-1.0,1.0,0.9883685,0.80371195,-1.0,-0.7703317,0.75497514,0.94702554,-0.5757925,-0.079538345,0.4906678,-0.23081192,1.0,-0.57883435,1.0,-0.9198038,1.0,0.7397575,0.18775862,-0.9994137
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,-0.00930441,0.10961731,-0.8134309,1.0,-0.79924685,1.0,-0.51749194,1.0,-0.48674795,0.4667234,-0.4336702,-0.65539175,0.8229718,-1.0,0.39656618,-0.5100183,0.48303238,1.0,-0.06821721,-0.13173147,-1.0,0.3215382,0.30083737,0.03521149,-0.0073425346,-0.9904161,0.8986023,0.099434085,0.7568841,-1.0,-0.22602277,-0.24885148,0.38009277
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.08186165,0.11686791,0.20623226,-0.08178756,0.38392347,-0.11421009,0.7233238,-0.43786988,0.57251036,0.53517944,-0.36265895,-1.0,-0.71318734,-0.121268824,0.19976339,0.9893304,0.81830055,-0.32437918,-0.26315498,0.766295,-0.12189097,-0.6226972,-0.046913933,-1.0,-0.7759811,0.33485493,0.13890585,0.542841,0.5574474,0.28656724,-0.05817556,0.4529608,-0.11769799
5AR%MBO5195293_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,0.048507065,0.5068811,-1.0,1.0,-0.08303263,0.6507325,0.08470434,1.0,-1.0,-0.7003007,0.2518455,0.10321882,0.35645932,-1.0,-0.34502608,-0.55106837,-0.17866144,0.877965,0.5087447,-0.045108117,-0.2554348,1.0,-0.70636487,0.21731462,0.2712774,-0.1036047,1.0,-0.29378954,0.36054394,-0.61493576,-1.0,-1.0,0.5118716
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,1.0,0.72670424,0.5834894,-0.074688554,0.11475448,0.22810721,-0.19519213,0.0053734537,0.6023128,0.2565701,0.34593597,0.5529273,-0.0938644,-0.08981348,-0.37335488,-0.45936695,-0.84475183,-0.27484024,0.57488036,-0.81414986,-0.6407248,-1.0,0.47537646,-0.22370994,-0.39408565,-0.12591103,-0.7987332,-0.20203164,-0.47319517,-0.4078032,-0.057687886,0.471484,0.37058666
5AR%MBQ1253485_1_DUF1295_domain-containing_protein__Alistipes_sp__,-0.24006292,-0.3960365,0.34010562,-0.61308384,0.8285542,0.74980927,0.51083153,0.10192185,0.87064755,1.0,-0.23430456,-0.7725506,-0.99126977,-0.2284945,0.6661289,1.0,1.0,-0.05809148,-0.4604957,0.30007154,-0.3623417,-0.99529046,0.3381819,-0.7743471,-1.0,0.66259134,-0.9030921,-0.058870137,-0.020430986,0.28134912,0.21324737,0.45870486,-0.63615495
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-0.787814,-0.651768,-0.23552498,-0.40286353,1.0,-1.0,1.0,0.35688534,0.7183101,0.73860013,-0.5691907,-0.91759884,-0.4769877,-0.30066067,1.0,1.0,1.0,0.5511563,-0.7884892,0.81573653,1.0,0.08914509,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.41893992,1.0,-0.16552493,0.040597916,-0.58459526
5AR%MCD7962281_1_DUF1295_domain-containing_protein__Rikenellaceae_bacterium_,0.23014873,0.5498328,-0.46626005,-0.7517128,0.073970005,-1.0,-0.89503086,-0.47100288,-0.3479362,-0.024826815,0.90823317,1.0,0.5692993,0.8827909,-0.49722403,-1.0,-0.4684029,-0.5721653,1.0,-0.84460217,0.9556487,-0.05464317,0.08260431,-0.76675034,1.0,0.13825946,-0.39277002,-0.41881758,-0.66153526,-1.0,0.45718354,-0.6889403,1.0
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-0.5513047,-0.6383994,0.3626685,-0.82253563,0.6821589,0.90690917,-0.043511212,0.39995992,0.7201407,0.55437803,-0.36411792,-0.8576438,-1.0,-0.14003569,0.5942559,0.5879682,0.6445256,0.59236056,-0.53186387,0.9047376,0.063061975,0.82091254,-0.41169685,-1.0,-1.0,0.55835146,0.61985004,0.6228117,0.3285399,0.35485902,-0.020012785,0.5802976,-0.47200987
5AR%MCQ2341803_1_DUF1295_domain-containing_protein__Paludibacteraceae_bacterium_,0.57455826,0.7346194,-0.27297345,0.49224004,-0.008636754,0.71039563,-0.9689603,-0.87556255,0.04077376,-0.40305027,0.7446772,1.0,1.0,-0.6773981,0.68923444,-0.81914234,-0.4796212,-0.37116408,0.76571053,0.3757695,-1.0,-1.0,0.7333317,0.9791723,0.88461405,-0.5883777,-1.0,-0.2636333,-1.0,-0.8101885,1.0,-1.0,0.5413968
5AR%MCR5660240_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,0.5534109,0.724631,-0.77328193,1.0,-1.0,0.042627,-1.0,0.80566096,-1.0,-0.7267229,0.6835726,0.8677972,1.0,0.42160454,-0.45446366,-1.0,-1.0,0.85497946,0.8400111,-0.9967108,-0.6534367,1.0,-0.64967644,1.0,0.88653344,-1.0,0.756265,-0.9120994,1.0,-0.5287269,0.3501916,-1.0,1.0
5AR%MDE7159808_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,0.7141226,0.9792651,-1.0,1.0,-0.4805525,0.862096,-0.82264555,1.0,-0.48422092,-1.0,0.5097112,0.7760407,-0.19428961,-0.7573945,-0.64512944,-0.8772421,-1.0,-0.105025746,0.7836647,-0.9075354,-0.018154822,0.82729626,-0.020255536,0.6820387,1.0,-0.6341237,1.0,-0.06557488,0.45939177,-0.32246184,-0.79860795,-1.0,0.61759466
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,-0.09468939,0.23147728,-1.0,1.0,-0.98988986,1.0,-0.06451039,1.0,-0.61610407,0.49058348,-0.36836785,-0.26918095,-0.02455388,-0.39442992,0.006071873,-0.16656874,0.76613724,1.0,-0.13579544,-0.08097439,-0.83289135,1.0,0.00058931956,-0.19879569,-1.0,-0.9482458,0.9620117,-0.02137812,0.95203424,-0.5366549,-0.53916764,-0.56926924,0.33506545
5AR%WP_099292233_1_MULTISPECIES__DUF1295_domain-containing_protein__Butyricimonas_,1.0,1.0,-0.66451585,0.5704938,-1.0,0.22900301,-1.0,-0.008388269,0.39661038,1.0,0.097710855,-0.017003283,0.47609177,1.0,-1.0,-1.0,-1.0,-0.3521556,0.7005506,-0.2311169,0.84822816,1.0,0.4223287,-1.0,-1.0,-1.0,0.323144,-0.8178199,1.0,0.47647122,1.0,-0.8764933,0.91263413
5AR%WP_300108487_1_DUF1295_domain-containing_protein__uncultured_Alistipes_sp__,0.18016973,0.116825275,0.42868927,0.046304423,0.5402761,-1.0,0.6188763,0.5101808,-0.040951606,-0.10546047,0.43725958,0.2669264,-0.35870168,0.17028566,-0.4751196,0.59534407,-0.0168218,0.85077834,0.35878223,0.22215036,0.7452976,0.38677368,-1.0,-1.0,-1.0,0.5157351,0.17652254,-0.18899263,-0.1907191,0.2324751,1.0,-0.28848478,0.20263712
5AR%WP_302729833_1_DUF1295_domain-containing_protein__Bacteroides_sp__ET489_,-0.29007268,-0.21731238,1.0,-1.0,-1.0,-0.29249993,-0.5581636,-1.0,0.7878857,0.96000093,0.54704845,1.0,0.25917846,0.38849,-0.5699075,-0.33595997,-0.5935434,-0.08567004,0.15695569,-0.07414971,-0.46408516,0.4564783,0.044379648,0.9050747,-0.46493885,-1.0,-0.10344555,-0.1125579,-0.17052692,0.051723517,0.18080199,0.60786116,-0.25127122
