Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoLCA
BSH2%UPI000EE4CDBB,-0.017790245,-0.02274766,-0.0024247374,-0.05197857,-0.028259544,-0.06447498,0.009091034,-0.029430838,0.013766166,0.0062186094,0.017071616,0.0182535,-0.030258022,0.08605914,-0.014309087,0.019677984,0.024046896,0.026354823,0.00947433,-0.02081763,0.039202854,0.021056876,-0.03117282,-0.05782825,0.03364357,2.3088149e-05,-0.040540412,0.021648481,-0.035019625,-0.0019628345,0.06745228,0.005177575,0.007008058
BSH2%UPI000EE93911,0.018317364,0.028655792,-0.026967254,-0.023773437,0.007938129,-0.053023938,-0.0185638,-0.009021726,-0.019454593,-0.006681117,0.009942551,-0.030320415,0.0402283,-0.0032967858,0.0025363564,-0.01937981,0.010665211,-0.015037013,0.02079505,0.011043608,0.024301577,-0.012381682,0.013706928,-0.020824075,0.017584465,0.004245164,0.016174374,-0.011106359,-0.008680541,0.00020236016,0.042219758,-0.05441155,0.028852975
BSH3%UPI000156F498,-0.029521428,-0.033843428,0.08832801,-0.004973777,0.032137018,0.013864127,0.026965786,-0.02265482,0.012593639,-0.01571251,-0.010765347,-0.014665877,-0.0022517238,0.0027109715,0.009327078,0.021382665,0.022262014,-0.037165556,-0.030548591,0.0759163,0.050982542,0.021647329,-0.034706388,-0.00837591,-0.10517652,0.03252388,-0.041799653,-2.4686986e-05,0.0024485798,0.052415594,0.0326101,-0.0021675904,-0.032867063
BSH3%UPI00016547A5,0.0446598,0.0363976,-0.009797408,-0.0068954593,0.016624914,-0.016967831,-0.013489631,0.026459618,-0.031400133,-0.066175416,0.041996475,0.039362498,0.002237958,0.030917509,0.002540969,-0.012601162,-0.055174757,0.04014056,0.04563539,-0.015936017,0.01028136,0.016796637,-0.049486537,-0.05291749,-0.0621021,-0.0007846665,-0.006879423,-0.032213848,0.036266986,-0.035672594,0.06144626,-0.0342067,0.044545457
BSH3%UPI00017EF3F1,0.038967237,0.017517608,-0.0073930006,-0.049126707,0.022669459,-0.028899066,-0.059975967,-0.04772336,0.01058178,0.018680047,0.015943054,0.02488346,0.009315526,0.06724818,0.013389837,-0.037082832,-0.04806627,-0.044703547,0.017329799,-0.029982686,0.024360972,-0.054043163,0.038129847,-0.021644041,0.025541142,-0.0021031715,-0.073469855,-0.0070574693,-0.024389869,-0.0077922046,0.046742458,0.029982314,0.021783844
BSH3%UPI0001A5F983,-0.012147487,-0.024224114,0.007151665,-0.054632407,-0.006527978,0.033738688,-0.048948377,-0.034616828,0.039865647,0.025932178,-0.016481787,-0.0013726137,0.021606086,0.050194826,-0.0054899775,-0.014312083,-0.035480853,-0.02334825,-0.01954905,-0.03573809,-0.025816642,-0.054199453,0.0736192,0.044489335,0.0962165,-0.00046915963,-0.00903521,-0.011872203,-0.022441862,-0.008267206,0.0141771315,0.03974785,-0.024141798
BSH3%UPI0002132A6C,-0.0678083,-0.058422327,0.018732967,-0.044404693,0.04515723,0.029522615,0.078361645,-0.03697015,0.0022588165,0.03397543,-0.025362713,-0.0588703,-0.07892534,-0.041211177,0.017504763,0.03237618,0.029245637,-0.00828762,-0.042922333,0.02919496,0.050802883,0.017331364,-0.020908134,0.04353583,0.010011823,0.056652218,0.08336684,0.06340968,-0.027793732,0.03451737,-0.0025022104,0.009630769,-0.052478205
BSH3%UPI000238BE2F,-0.014005879,-0.011739305,0.006713362,-0.015571425,-0.02353786,0.019090956,-0.032420047,-0.006233893,0.024798844,0.036244728,-0.020984864,-0.027057784,-0.023361657,-0.0053936476,-0.0066909962,-0.03273064,-0.015741857,-0.05295878,-0.012249061,0.03900574,0.061644033,0.026291082,0.03205421,0.013893599,0.030495856,-0.015377014,-0.0757311,0.060623664,-0.01495784,0.037506383,0.022850541,0.003690103,-0.016227018
BSH3%UPI00033CE23D,0.018124692,-0.0036299955,0.027967455,-0.0057394374,0.03804099,0.034019373,0.0007802471,-0.012703797,0.0030800626,-0.04118362,-0.004066671,-0.04120055,-0.04482171,-0.06767179,0.039613333,0.029257972,0.018007021,0.0071773166,-0.0059569557,0.05463637,0.025710061,0.0075007556,-0.05519372,-0.10304803,-0.040141866,0.037794307,0.034478124,0.031724904,0.020567937,0.028284522,0.03112649,0.03365741,-0.003961863
BSH3%UPI00035F5DCE,-0.016852321,-0.021533534,-0.002957182,-0.03957503,0.022168098,0.03495102,0.018971294,0.00013791153,0.026469033,-0.0038202046,-0.034515228,-0.040548526,-0.02284312,0.0008478195,0.020810768,0.04071209,0.038624424,0.005952656,-0.038306646,-0.006660404,-0.01050505,-0.028763726,0.046935104,0.010523187,0.039397337,0.0057358174,-0.052405972,0.023434304,7.77693e-05,0.026908876,-0.012147313,0.007831167,-0.029800149
BSH3%UPI0004DA32C0,0.0056105442,-0.01871936,-0.001594142,-0.010525825,0.015004984,-0.020806216,0.014679381,-0.021693036,0.0061487164,0.016526397,-0.008253426,0.009684112,-0.008327143,-0.019303221,0.025730927,0.035904,0.005666241,-0.019642688,-0.007955515,0.008242743,-0.004869961,-0.028618997,-0.01652739,-0.0077103544,0.008731073,0.021304533,-0.012176257,0.031795204,-0.049610093,0.029307654,-0.0057296176,0.055824794,-0.02684807
BSH3%UPI00080CB216,-0.015263944,-0.02305034,0.019406028,-0.027576067,0.003451007,0.0153651675,-0.0012964028,-0.01864448,0.011073206,0.022651032,-0.038577236,-0.055665,-0.015980193,0.026209898,0.03514225,-0.002350431,0.02379804,-0.025528187,-0.026680037,0.03323504,0.034012906,0.008528584,-0.013515759,-0.018055104,-0.005224006,0.018954394,0.018515427,0.028288985,0.013466485,0.033916682,-0.026722737,0.030282224,-0.021021143
BSH3%UPI00092A5378,0.026365995,0.03135208,-0.042039428,-0.027462795,0.021850204,-0.004544942,-0.017503208,0.0068465006,-0.047274794,-0.08975795,0.04647233,-0.027191836,0.013394949,-0.01312366,0.00784731,-0.02506297,-0.0430057,0.06236466,0.038845193,-0.020946654,-0.03128782,0.056717873,-0.05083982,-0.030831976,-0.0040591746,0.0076610027,0.046585526,0.02350113,0.09883029,-0.014629961,0.04634074,-0.050621513,0.033991262
BSH3%UPI0009648BEC,-0.0060038245,0.012448622,-0.02512833,-0.053420424,-0.027696637,0.026279384,0.014698266,-0.021087695,-0.0011458402,0.0019270375,0.0017014471,0.0013036942,0.036668885,-0.014681905,-0.01144753,-0.006933561,0.025678935,-0.0002899412,0.008025456,-0.05134967,-0.009503872,-0.05462275,0.061690144,0.04539106,0.10239905,-0.039845195,-0.009181959,-0.0423928,0.0041141678,-0.019852247,-0.002752332,-0.030097324,0.016486121
BSH3%UPI000CF406F5,0.076475374,0.078974955,-0.027469106,0.035154145,-0.05095405,-0.065036274,-0.06191916,-0.0355019,-0.035169125,-0.011753488,0.021566419,0.019239292,0.067830265,-0.042845026,-0.029285168,-0.059704,-0.037949964,-0.004644833,0.043517124,0.007773048,-0.044529203,-0.0045195236,0.03820784,0.00798009,0.04800926,-0.068521425,-0.06933229,-0.03394079,0.024088556,-0.030159118,0.029736508,0.0017404025,0.06474463
BSH3%UPI000E3F1C35,-0.0008354101,-0.011277721,-0.008939248,-0.008637337,0.00932449,0.041898392,0.012655694,0.039475728,0.020160101,0.024057493,-0.009805126,-0.028113265,-0.075999945,0.007142736,-0.018211458,-0.0023513376,-0.0050286,0.03686206,-0.01189376,0.023500143,0.03521829,0.029113661,-0.002539314,-0.05802315,-0.093610056,0.012574889,0.008328361,0.038098536,0.06226005,0.015095728,0.0134211825,-0.012766317,-0.007322129
BSH3%UPI000E5302B4,0.012126822,0.0072638094,-0.05815817,0.06269645,0.013871346,0.02159373,-0.0073455386,0.028475486,-0.051005583,-0.06034893,0.0045911158,-0.005145662,0.033175394,-0.062591314,0.0322274,-0.025030596,-0.043484103,0.024912903,0.005122002,0.0090314485,-0.005276527,0.029778853,-0.030811625,0.019065494,0.012092535,0.008457876,-0.014027332,0.03765161,0.054762002,0.019812278,0.024303302,-0.047283508,0.0058089565
BSH3%UPI000E902C94,0.02050215,0.030280698,-0.024025137,-0.044352785,-0.017188732,-0.096898586,-0.047375783,-0.0069531742,0.0039026805,-0.0033848477,0.04449129,0.06518896,-0.0034756332,0.05233944,-0.051345933,-0.057362698,-0.06855907,-0.0036731837,0.04480061,-0.029964002,-0.034996975,-0.0028520687,0.06903331,0.053086463,0.062390994,-0.03270229,-0.041619267,-0.06685087,0.0015724816,-0.05277964,-0.0010228558,0.046078682,0.026961558
BSH3%UPI000ED2B3A0,0.006026451,0.024090718,0.0077199317,-0.014312043,-0.036784872,-0.002801736,0.008768228,-0.021632563,-0.0042831483,0.019694313,0.011492606,0.009995933,0.005202716,0.0057417704,-0.027452843,-0.014008489,0.0642664,-0.0004814693,0.018117128,-0.022201657,0.03584136,0.030122146,-0.020423219,-0.06029973,-0.051289666,0.0015778808,0.068043105,-0.006300931,0.009908722,-0.005175037,-0.00016617104,-0.049999885,0.020574
BSH3%UPI000EF23C17,-0.0026601157,0.012723502,-0.042145316,0.03684986,0.003994875,0.055518866,0.070129655,0.133018,-0.06029257,-0.019433875,-0.0017462415,-0.09574059,-0.06645648,-0.063391745,-0.0040596444,0.04344709,0.046562012,0.11821142,-0.0049911127,0.025588052,-0.057764158,0.084501736,-0.10793971,-0.08034121,-0.08683153,0.036312923,0.104218096,-0.010430299,0.060518008,0.021953432,-0.04438655,0.016819647,0.018074788
BSH3%UPI000F9DAF5F,-0.02139706,-0.031060329,0.066095464,-0.0016113599,-0.023521302,-0.060502615,-0.05713418,0.0020832422,0.057089828,0.053410396,0.02495281,0.12302766,0.029622665,0.13000447,-0.04241954,-0.020173313,-0.04399438,-0.02499291,0.00067312503,-0.1402538,-0.09204762,-0.04246771,0.0924232,0.07159697,0.026195537,-0.039645616,-0.054323673,-0.05833885,-0.029787853,-0.039742026,0.0061495053,0.04631658,-0.027220879
BSH4%UPI0001653940,-0.11077451,-0.09678524,0.048178606,-0.02888259,0.17577986,0.06470385,0.17751707,-0.068566285,0.030874765,0.031850632,-0.08157151,-0.08888342,-0.06654041,-0.030022714,0.1603359,0.17938673,0.15000628,-0.059257135,-0.07525622,0.04046896,0.04962223,-0.17259476,0.05401114,-0.06508395,-0.036586758,0.20404038,-0.061267808,0.10001128,-0.12380941,0.006206243,-0.12133446,0.015346429,-0.094371594
BSH4%UPI0001E65842,0.012766873,0.015000634,-0.035186157,0.056947924,-0.07637455,0.026880171,-0.010528083,0.044890016,-0.038079888,-0.0067740353,0.00057177636,0.047765676,0.07252402,0.027258083,-0.070083715,-0.005268408,-0.0075988956,0.063462235,0.005631447,-0.030221153,-0.071612835,0.062158216,0.020480027,0.054435145,0.034413442,-0.0783616,0.0024193847,-0.09205984,0.020709522,-0.077230446,-0.016332692,-0.014979252,0.022477735
BSH4%UPI0001FAB233,0.021743326,0.023988077,-0.040307317,0.016775785,-0.017994337,0.06956195,-0.06290884,0.03543895,-0.0030754528,0.01112525,0.061366457,0.05462594,0.020875163,-0.031198712,0.031663295,-0.07070702,-0.05555267,-0.0018022277,0.05233719,-0.072148725,-0.07362382,0.006084591,0.035251606,0.074352644,0.032706335,-0.04433695,0.0579903,-0.05565764,0.01442996,-0.078278705,-0.04965796,-0.03699575,0.023299811
BSH4%UPI00033C4A83,-0.017283514,-0.01756571,-0.031493783,0.016457168,-0.028537553,-0.0030908945,-0.013585044,0.016565364,-0.006742429,0.014024217,0.0044432865,0.018213535,-0.010971023,-0.022042751,0.020828636,0.0036431446,-0.006464768,0.027935905,-0.0014603224,-0.009578274,-0.024998024,0.018439572,0.003940047,0.044034056,0.0536759,-0.005919096,-0.0008925301,0.000934455,-0.0035343114,0.0059621013,-0.05946241,0.01687435,-0.019705802
BSH4%UPI00033DD6E6,-0.009617102,-0.016645214,0.01028584,0.042948745,-0.008206203,-0.065230705,-0.019026617,0.020031374,-0.014241955,-0.060145475,0.014298244,0.06724882,0.049321786,0.023027796,-0.010639268,-0.0082869055,-0.012136656,0.027385404,0.0029947027,-0.037816413,0.032894224,0.024318684,-0.0033923825,0.019562064,0.020763028,-0.014579982,0.010796531,-0.057068363,-0.0013773463,-0.017744206,-0.005699496,-0.0005981522,-0.012683013
BSH4%UPI000463D8BF,-0.010158533,-0.0065100994,0.0058980845,-0.015580744,0.011016419,-0.014606777,0.03767237,0.006798599,-0.0034784556,0.013883505,-0.020260539,-0.023248887,0.0034802326,0.016324507,0.041581634,0.040210687,0.019909456,-0.004795641,-0.028525678,-0.054928165,-0.04874887,-0.031165157,-0.014170723,0.022975056,0.032612268,0.014958458,-0.004712793,0.008571046,-0.017836686,0.020400297,-0.0027422616,0.016641764,-0.005618809
BSH4%UPI0006BEFACE,0.0154382,0.005366407,-0.035838798,0.058288228,-0.053520918,0.0017754384,-0.046478402,0.03284791,-0.048003107,-0.026160471,0.05053118,0.07706306,0.020413818,-0.030983198,-0.01650208,-0.035580944,-0.04173997,0.029118378,0.038707845,-0.06435219,-0.080839865,0.042664256,-0.0033817512,0.11832105,0.027845401,-0.045065228,0.044143658,-0.044939075,0.00084261893,-0.02100041,-0.019100761,0.0049376744,0.005700891
BSH4%UPI0006C4E127,0.063939765,0.08151377,-0.07450169,0.068241194,-0.07265691,0.0064770235,-0.062067088,0.030913169,-0.071434885,-0.035392817,0.036789294,0.056110848,0.07789895,-0.04551719,-0.06772371,-0.09067642,-0.049738616,0.024424968,0.0639967,-0.03558434,0.009001037,0.074744955,-0.036429543,0.011270238,0.074864954,-0.080802925,0.016541231,-0.090360716,0.07311134,-0.0594867,-0.006771295,-0.05308768,0.08481064
BSH4%UPI000822CCAE,0.0501028,0.056734607,-0.05870817,0.06716827,-0.09232311,-0.007439217,-0.02928582,0.07638198,-0.049361516,0.010762393,0.02534637,0.030533325,-0.0065094447,0.056140576,-0.1126148,-0.077926114,-0.069635555,0.07339533,0.04594604,-0.060544915,-0.060576085,0.0644303,0.020850597,0.023289358,0.06358843,-0.07616115,0.00017825248,-0.072455466,0.0674997,-0.06799524,0.014081705,-0.05857049,0.07615233
BSH4%UPI0008CBCA16,-0.05030615,-0.06569752,0.0678605,-0.0134125855,0.028545715,0.07307331,0.038220827,-0.003495652,0.045105968,0.029255116,-0.023876676,-0.026961857,-0.022450816,0.0009305993,0.035378437,0.05227104,0.057532366,-0.02832184,-0.04661026,0.035554007,0.047007527,-0.07338856,0.04028084,-0.0012016094,-0.076494314,0.033692375,-0.020969631,-0.048697766,-0.03572405,0.033399872,-0.0061210827,0.059769858,-0.06699213
BSH4%UPI000B374259,-0.010310832,0.0022237368,-0.043493357,0.009293917,-0.0003736257,-0.06230101,0.017256293,-0.015254246,-0.02280976,-0.040937405,0.0068721543,0.019121058,0.05236809,-0.006675007,0.013085911,0.0018089178,-0.02279044,0.0033689411,0.008691647,-0.003659587,0.009008913,-0.03926657,0.031451758,0.050213914,0.0793536,-0.0057274257,-0.039674323,0.026727334,-0.0064894827,0.0064517814,-0.055619024,-0.02678087,-0.0006898855
BSH4%UPI000D27EFA9,0.05044115,0.060147393,-0.09809644,0.114451215,-0.058760274,-0.005795858,-0.06173168,0.11638583,-0.059774887,-0.015356927,0.031919975,0.0102054225,-0.025864534,-0.034407955,-0.03493516,-0.05331619,-0.035286568,0.08143047,0.046376575,-0.055036698,-0.06551441,0.070706785,-0.0149074765,0.046289887,0.03804263,-0.041108795,0.051786713,-0.06255684,0.06278735,-0.051162906,-0.060297374,-0.027925903,0.046518646
BSH4%UPI000D7B199F,-0.026286762,-0.024286304,0.037172984,-0.023466067,0.08422904,0.0346082,0.07187613,-0.03715393,0.026970822,0.01748239,-0.06426881,-0.1082558,-0.077389725,0.0077722683,0.02662427,0.017171362,0.028575677,-0.07306883,-0.05156126,0.11748701,0.09647386,-0.012059864,0.014968433,-0.03685401,-0.010948148,0.049336173,-0.013526904,0.053890303,-0.038726337,0.047797117,0.015626933,-0.0266452,-0.028058443
BSH4%UPI000E447F2E,0.052691426,0.035565805,0.002286071,-0.027120674,-0.039547596,-0.014315306,-0.042315606,0.011926369,-0.022804894,-0.0065947347,0.05001121,0.04483845,-0.018999867,-0.031229112,-0.0655691,-0.009361282,-0.014963015,0.028531153,0.04231598,-0.07689964,-0.043040406,-0.011181536,0.0352049,0.09772831,0.06758743,-0.04552404,-0.03323646,-0.041366763,-0.018406354,-0.054009043,-0.007101485,0.0036057832,0.030053046
BSH4%UPI000E54B9B5,-0.023957008,-0.016346404,0.023090394,-0.0007693914,-0.064169385,-0.07309735,-0.060459055,0.044002242,0.037074342,0.048452683,0.035514478,0.06979204,0.017941644,0.090806395,-0.07139804,-0.014125265,-0.033300966,0.042970244,0.024982587,-0.09448766,-0.10447284,0.024662642,0.039638348,0.0976535,0.06612561,-0.08072147,0.020941895,-0.07474755,-0.02768221,-0.076264925,-0.0016876033,0.015877396,0.012249254
BaiA%QinJ_2012__T2D-016__bin_41_fa_BDDCEIPF_01842__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,0.018061845,0.028410168,-0.042934157,0.035093173,-0.037209585,0.10475231,-0.002146552,0.08103223,-0.06291032,-0.042901907,0.029933231,-0.030492995,-0.016920919,-0.103341706,-0.030093336,-0.012042549,-0.014461956,0.085509196,0.03692957,-0.051319238,-0.07093519,0.09034817,-0.07938154,0.007985261,0.037645385,-0.008887804,0.1472157,-0.003524559,0.051194612,-0.042149268,-0.0126512125,-0.026805408,0.032859467
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-0.016825877,-0.0144325625,0.033071533,-0.019157441,0.008284444,0.0105499495,0.010685303,-0.05064934,0.02906331,0.06990473,-0.014603867,0.009014348,0.0045292987,0.037358712,0.01395629,-0.015997503,-0.006727076,-0.047535934,-0.016392073,-0.026566302,-0.020672772,-0.072776414,0.054816842,0.022942405,0.034502458,0.022115203,-0.05191919,0.032168597,-0.072107226,0.03446846,0.0111752115,-0.016429408,-0.01666907
BaiA%SRR5558193_bin_68_NNEAJJHP_00384__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,0.0094930045,0.010276068,-0.048999224,0.04215988,0.015684579,-0.020274349,0.012339613,-0.0010656929,-0.016290937,-0.026314162,0.017438555,0.014450193,0.01474498,-0.02726052,0.024283025,-0.019267384,-0.007892308,-0.01766759,0.0145427575,-0.0032051571,0.02849486,0.01184212,-0.00067223335,0.0033893022,-0.017112404,-0.0014572702,0.032105356,-0.011879398,0.010211614,-0.0007959283,-0.017540324,-0.01514872,0.0010106235
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,0.014284355,0.03174828,-0.026851509,0.10226925,-0.08482045,0.066540085,-0.052651506,0.061374556,-0.025988448,0.0029037548,0.035199687,0.075169735,0.06381795,0.0059484406,-0.058870748,-0.059482846,-0.050445084,0.050990306,0.04344058,-0.059562262,-0.054039467,0.050327744,0.015361689,0.042307477,0.03971181,-0.08427003,0.057941303,-0.08297563,0.014299477,-0.07673974,-0.028090691,-0.097291954,0.042930957
BaiA%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_1098,0.005274143,0.019258244,-0.034209806,0.034096207,0.00010614077,0.0064410465,-0.040654603,0.010117415,-0.02550012,-0.023291314,0.035148725,0.03026577,0.01107616,-0.019269073,-0.030794697,-0.012408206,-0.013745456,0.012588957,0.03644011,-0.0268645,-0.01207768,-0.010360868,0.0017289105,0.03925149,0.06166599,0.005954152,0.014996743,-0.04898289,-0.024879508,-0.037375923,-0.015876595,-0.005114603,0.013443282
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.01927163,-0.011135417,0.026149947,-0.02561279,0.039024808,0.008347051,0.03746084,-0.027449343,-0.0067589544,-0.0054148836,-0.0301741,-0.06332223,-0.04289534,0.01845005,0.018282885,0.027437313,0.027638271,0.0053906185,-0.02412647,0.046477214,0.029124659,-0.020498354,-0.020273564,-0.067944296,-0.07009976,0.041720223,0.029518943,0.058437385,-0.02677306,0.030052226,0.052998252,0.0059176944,-0.0014638242
BaiB%LiJ_2014__V1_FI04__bin_94_fa_MJMNNJHI_01032__Bile_acid-coenzyme_A_ligase,-0.018851785,-0.0013770525,-0.05346084,-0.064740464,0.022320885,0.011406768,0.017330969,-0.0058280868,-0.01159148,-0.012579587,-0.009340356,-0.037446562,0.013155951,-0.03342371,0.017009461,0.026236814,0.031361032,0.0046848785,-0.008137395,0.04082537,0.048665605,0.027395811,-6.0191724e-05,-0.010022287,0.035993777,-0.0033138795,-0.051290106,0.013701464,0.031018341,0.0088917585,-0.031011961,-0.005263026,-0.0067787976
BaiB%MDY5565236_1_bile_acid--CoA_ligase_BaiB__Candidatus_Limivicinus_sp__,-0.011801299,-0.0125519205,0.0227113,-0.00418664,0.00414174,0.02804712,0.02293117,-0.0501344,0.024262661,0.044302154,-0.0057971943,-0.027150204,-0.051210936,0.0053631915,-0.019742502,0.0010907056,0.0057599796,-0.007934953,-0.00887029,0.08513,0.078071296,0.023376383,-0.019552315,-0.02445576,-0.02979879,-6.166704e-05,0.01032678,-0.023976197,-0.010788684,0.0021406242,0.016940804,-0.013594348,-0.01011384
BaiB%SRR2992899_bin_23_LIJELFFN_00493__Bile_acid-coenzyme_A_ligase,-0.009042711,-0.007615843,-0.00032413856,-0.012678986,0.026533417,0.02535958,0.0154148685,-0.032427076,-0.0030512952,-0.004103099,-0.008599605,-0.020600699,-0.0048359935,0.027583074,0.011885767,0.009207594,0.015156413,-0.020411145,-0.0086648045,0.031529415,0.029368555,-0.02168071,0.004715108,-0.02838447,-0.01228198,0.026226118,-0.03863287,0.023035333,-0.0059484756,0.027030723,0.031720318,-0.036759384,-0.006959055
BaiB%WP_286151641_1_bile_acid--CoA_ligase_BaiB__Sporofaciens_musculi_,-0.021319576,-0.020774048,0.0044744145,0.007818845,0.016824132,-0.021033246,0.018209986,0.008958787,-0.0024187572,-0.029466493,-0.008247389,0.0152877895,0.018952653,0.036207527,0.0078859795,0.029982436,0.025641067,0.0025609978,-0.019616764,0.0481978,0.015435147,0.015138342,-0.019232037,0.021488436,-0.00519396,0.0100880815,-0.02530442,-0.049575195,-0.044152822,-0.01053512,-0.02427845,0.020158984,-0.020831054
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.009554532,0.004166621,-0.043301087,0.019787973,-0.023980321,0.0514494,-0.0039374153,0.019843962,-0.03658527,-0.030584572,0.03007779,0.030328566,-0.023616374,-0.03230004,-0.026513075,0.009533317,-0.025925295,0.059929796,0.029420352,-0.03115622,-0.03542497,0.027784934,-0.02155786,0.044034053,0.049682308,-0.005788878,0.062480077,-0.0044125747,0.009209238,-0.021641733,-0.044335365,-0.026053824,0.010406805
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,0.014663604,0.026583519,-0.036094192,0.044737834,-0.034352075,0.07388198,0.003288463,0.014570317,-0.022952022,-0.036468502,0.022956772,0.017086761,0.015228349,-0.057392593,-0.036449354,0.0030007572,-0.0042496826,0.022679366,0.027428173,-0.0051598824,-0.038299758,0.021679454,-0.032325435,0.035976656,-0.0073920162,-0.016563658,0.048971348,-9.371981e-05,-0.00066792173,-0.023558205,-0.029960223,-0.0047564195,0.014996289
BaiCD%CosteaPI_2017__SID713A014-11-0-0__bin_55_fa_OLFEPFFO_00187__NADH_oxidase,-0.042415664,-0.042193428,0.01039793,-0.022900768,0.043066546,0.014994662,0.053780288,-0.058447037,0.0051026535,0.022793984,-0.029211733,-0.05772132,-0.038554914,-0.010580394,0.036607236,0.03777031,0.0478874,-0.03384037,-0.037114333,0.047773056,0.07359845,-0.003542496,0.004663636,-0.004756316,0.0007726694,0.04939526,0.017363379,0.028614003,-0.047233734,0.06194227,-0.018807834,0.0011890773,-0.04643497
BaiCD%HIT29267_1_FAD-dependent_oxidoreductase__Candidatus_Scatomorpha_stercoravium_,0.015338812,0.013323605,-0.01774512,0.0013906826,0.029091505,0.012193424,0.02252983,0.008447051,-0.020224554,-0.016163103,0.010523946,-0.02938751,-0.022279268,-0.04048183,0.015613257,0.0044168397,-0.0077520367,0.021464499,0.007998315,0.004299284,0.0211096,0.014123336,-0.040185142,-0.031015642,-0.04021274,0.02410193,0.018324185,0.04023598,0.019195138,0.024449073,-0.0031375713,-0.017906748,0.004192671
BaiCD%MCI8583944_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.041536268,-0.06375138,0.06576826,-0.032967176,0.01403555,-0.027489575,0.058784634,-0.0503018,0.04143749,0.025920814,-0.021084422,0.012405115,-0.02871081,0.07704177,0.0006472988,0.066259705,0.045335174,-0.03150089,-0.046572108,0.05944083,0.011911707,-0.03837798,-0.0012265387,-0.028695572,-0.05777083,0.04113999,-0.014474113,-0.00875991,-0.091950186,0.03671714,0.008855393,0.0939796,-0.05140079
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.050756708,0.06788133,-0.044943657,0.08112276,-0.06642987,-0.023163645,-0.08845056,0.064092286,-0.06223842,-0.0672413,0.052942105,0.05834362,0.08463777,-0.014250432,-0.06202386,-0.0957665,-0.06401196,0.051874246,0.07183713,-0.031694103,-0.0002923482,0.1089993,-0.055124313,0.0037173675,0.038528007,-0.07230516,0.04662349,-0.0888604,0.04346282,-0.055408295,-0.030510869,-0.036022857,0.07044507
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,0.04108781,0.025550814,-0.027008737,0.024293294,-0.0008651627,0.030932683,-0.011497401,0.054198932,-0.0491387,-0.058744982,0.033209577,-0.0050036293,-0.026207335,-0.07854083,0.018735286,-0.010224435,-0.036005434,0.083190605,0.025922239,-0.01233478,-0.08007465,0.03573043,-0.057769317,0.0303869,-0.028690498,-0.01836258,0.062077057,0.03426996,0.05094508,-0.013324306,0.04853737,-0.052730285,0.032464113
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,-0.06491191,-0.0846764,0.06448568,-0.01527133,0.07986898,0.03801452,0.05495462,0.0070020175,0.05852938,0.03142681,-0.079419,-0.09551007,-0.061629586,0.1032687,0.08138647,0.07161339,0.06499385,-0.025818467,-0.08547947,0.043991912,0.004084394,-0.031490408,-0.046627812,-0.093132466,-0.07752561,0.08476577,0.027642205,0.062004697,0.036265682,0.02250595,0.034477845,0.052863408,-0.0724172
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,0.0002418006,0.0080037,-0.027302606,0.031495623,-0.01643299,0.012075925,-0.039412033,0.027035816,-0.041707408,-0.028993217,0.024721613,0.03455398,0.020115012,-0.020172786,-0.002687437,-0.0404446,-0.015718326,0.027316453,0.030743787,-0.018301237,0.0082451515,0.08713204,-0.03015148,0.014798608,0.0066541433,-0.016201053,0.067330964,-0.025331113,0.015084906,-0.03500955,-0.023806127,-0.041314267,0.021797668
