Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Tyr_CA,isoCA_aMCA,isoLCA
3aHSDH%WP_109137584_1_SDR_family_oxidoreductase__Bifidobacterium_catulorum_,0.024354126,0.06375816,-0.13171844,0.06405443,-0.09765553,-0.05469035,0.0566197,-0.13535549,-0.13797218,0.04592126,0.07706796,0.08560156,-0.07677992,-0.033752155,-0.037855875,0.056422308,0.089468166,-0.057620354,-0.010562569,0.06203593,-0.030304851,-0.009030089,-0.0066391127,-0.103009194,0.028084671,0.05998516,-0.05244868,-0.095544435,0.12681535
3aHSDH%WP_161845208_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,-0.10895545,-0.08039366,0.11860952,-0.13927267,0.09867235,0.1427671,-0.07460474,0.12617542,0.13583982,-0.09398035,-0.08712115,-0.09263307,0.08904324,0.1410568,0.14898023,-0.092764825,-0.13671027,0.09134011,0.073507465,-0.10117395,0.03135081,-0.060650013,0.014487822,0.09840727,-0.1314732,0.082062356,0.07954495,0.067259185,-0.07193589
3aHSDH%WP_182279434_1_SDR_family_NAD(P)-dependent_oxidoreductase__Collinsella_intestinalis_,0.015689246,0.045405675,0.07235983,-0.0636936,0.043426253,0.013341167,-0.07563686,0.08008507,0.082685985,-0.017083235,-0.06613678,-0.0434693,0.04299571,-0.0036340463,0.06460095,-0.08125666,-0.028452646,0.016535105,0.05584868,-0.05199107,0.027583463,-0.03676753,0.012426624,0.08049068,-0.073808864,-0.035934545,-0.0017124533,0.056784153,-0.060409117
3aHSDH%WP_191282235_1_SDR_family_oxidoreductase__Pseudolysinimonas_yzui_,-0.074326545,0.086454846,0.06178911,-0.01823933,-0.055923797,0.031895414,-0.010623014,0.057406936,-0.0038772298,-0.11962823,0.024979534,-0.030736437,-0.013425672,0.010144579,0.06547035,-0.025677068,-0.0373778,-0.015279662,-0.025070367,-0.020554693,0.109714985,0.036307298,0.049844865,0.021776939,-0.10051009,0.036704604,-0.052942585,-0.072452046,-0.059430256
3aHSDH%WP_205009953_1_3-oxoacyl-ACP_reductase__Streptococcus_loxodontisalivarius_,-0.13412224,-0.04552531,-0.03492858,0.016735967,-0.124344915,-0.1161866,-0.014928403,-0.011853366,0.07849684,0.044985734,0.190536,-0.045729354,-0.15595765,-0.07557838,-0.0874505,-0.09974452,0.009039288,-0.07946435,-0.090901524,-0.11568175,0.0518371,0.051566288,0.05765409,-0.18757315,-0.011353922,0.084692955,0.036408212,-0.033904575,0.06479506
3aHSDH%WP_231385278_1_SDR_family_NAD(P)-dependent_oxidoreductase__Candidatus_Stoquefichus_massiliensis_,-0.064695254,-0.054981433,0.061138056,-0.043691907,0.044721592,0.015138406,-0.011889069,0.061132085,0.027152669,-0.09218045,-0.03472197,-0.04376174,0.0398954,0.054788623,0.019367086,-0.012609149,-0.06860738,0.094053976,0.028735247,-0.021317301,0.06752712,0.08003364,0.056835186,0.02796823,-0.017505853,0.04067047,0.07298015,0.019468108,-0.096254736
3aHSDH%WP_270208025_1_SDR_family_oxidoreductase__Eggerthella_lenta_,0.0029155284,0.010676248,-0.15186828,0.15617459,-0.15959296,-0.03997824,0.099916436,-0.14224607,-0.13466701,0.056475487,0.12759788,0.106948614,-0.1316501,-0.065757506,-0.10402532,0.070735365,0.08459248,-0.077163465,-0.09333528,0.11390157,-0.045911822,0.016027585,-0.04298273,-0.15700504,0.08402065,0.09207023,-0.0606955,-0.1406804,0.092526816
3aHSDH%WP_289544896_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enorma_phocaeensis_,-0.08369746,-0.09090042,0.1176756,-0.093813,0.12230213,0.07339135,-0.029328063,0.103326805,0.08395133,-0.06633539,-0.03982829,-0.12230877,0.10562055,0.08231272,0.09106659,-0.07386003,-0.116478205,0.08614707,0.025529392,-0.110546395,0.052803926,0.024235768,-0.01974832,0.079539604,-0.06811564,0.027443752,0.07309668,0.042185713,-0.1370623
3aHSDH%WP_427737837_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bariatricus_sp__SGI_154_,0.015606545,-0.043596268,-0.063903734,0.030734232,-0.06241911,0.00822052,0.062332936,-0.04559333,-0.058736823,0.06278783,0.10229326,-0.011473256,-0.025237031,-0.003585446,-0.0033014729,-0.0002646971,0.0077142967,-0.10948624,-0.07915235,-0.053711347,-0.003421669,0.015411815,-0.050132427,-0.05320184,0.02996754,-0.03950352,-0.0458181,-0.047483813,0.04570551
3bHSDH%GENOME124823_1686,0.083427496,-0.07301527,0.32794753,-0.49230435,0.45752838,0.20226423,-0.5005169,0.29967147,0.2802151,-0.29680264,-0.509617,-0.13972928,0.53167826,0.27438974,0.34832364,-0.30127904,-0.40932095,0.40358317,0.4749504,-0.28406742,-0.009035889,-0.30121428,-0.24127597,0.491238,-0.362907,0.1837283,0.19767429,0.35535324,-0.14457484
3bHSDH%WP_100933575_1_SDR_family_NAD(P)-dependent_oxidoreductase___Clostridium__innocuum_,0.067468494,0.024065007,0.05935221,-0.0070832353,0.032389164,-0.07716284,-0.08268223,0.021398159,0.027616847,-0.023843545,-0.056151267,0.045288432,0.05086874,-0.024456866,0.008771314,-0.008788776,-0.02257358,0.013153386,-0.018596701,-0.07493393,-0.038668577,-0.018768836,-0.025579805,0.05011341,-0.0125240795,-0.03772328,0.055553705,0.12964095,-0.01764113
3bHSDH%WP_186937525_1_glucose_1-dehydrogenase__Eggerthella_hominis_,0.09452322,0.08904659,-0.088890225,0.090079844,-0.1255986,-0.06937939,0.0904707,-0.12711936,-0.10316696,0.10394309,0.06657882,0.09196083,-0.13681865,-0.03868446,-0.011858087,0.12806335,0.13050537,-0.11236246,-0.09328437,0.056859378,-0.094620965,-0.033099756,-0.009988647,-0.07571599,0.09080978,-0.061209418,-0.069874614,-0.017936371,0.13572288
5AR%GENOME006039_2690,0.052952647,-0.103627674,0.14061148,-0.10284624,0.18898793,0.07709044,-0.08461863,0.119859874,0.07248743,-0.040976852,-0.17889903,-0.06480191,0.1731446,0.11356855,0.111291036,0.037197243,-0.10603026,0.19462681,0.10050525,-0.012367708,-0.0030760758,-0.035257462,-0.07277517,0.19434792,-0.034581836,-0.059044223,0.1902643,0.13218017,-0.065600514
5AR%GENOME012336_2253,-0.10367602,0.097241186,-0.12370876,0.08088813,-0.12366416,-0.04091731,-0.008430025,-0.061779793,-0.073977396,-0.05612261,0.13883519,0.047298994,-0.17091404,0.014863019,-0.018555826,-0.05480441,0.024416087,-0.046199325,0.03196669,0.034662947,0.16114594,0.16405173,0.111227944,-0.1601737,-0.06419637,0.09266135,-0.017020265,-0.213964,0.03743941
5AR%GENOME078645_81,0.0004012811,0.09420811,-0.060389865,0.082693435,-0.08235004,-0.073130466,0.012722127,-0.055809867,-0.057325635,0.012666095,0.05785228,0.0842883,-0.058689054,-0.071683995,-0.09503321,0.008771885,0.06159984,-0.046062775,-0.0159168,0.04849041,0.013118801,0.009896304,0.019621922,-0.08207218,0.0061325096,0.0299562,-0.04673915,-0.09067524,0.05672221
5AR%GENOME084343_2181,0.07547058,-0.03578808,-0.09916934,0.087497674,-0.08989848,-0.05038483,0.0907545,-0.09223973,-0.07571693,0.11894106,0.13575992,0.018732524,-0.08268953,-0.037570685,-0.0012395141,0.107637584,0.07540891,-0.14025618,-0.103231914,-0.032315437,-0.048454665,0.01578556,-0.043974243,-0.094360635,0.10774625,-0.14106286,-0.041579004,-0.04053213,0.09171352
5AR%GENOME086572_2986,-0.09482301,0.0176691,-0.06201685,0.033202544,-0.09995608,0.044721156,-0.011876958,0.018496992,-0.016593289,0.0035539838,0.14012757,0.03592065,-0.063397385,-0.0332293,-0.09000721,-0.108683884,-0.008837152,-0.034308106,0.041744407,0.08056905,0.10432495,0.108005635,0.093558,-0.1439484,-0.030891864,0.11616752,-0.10456343,-0.116389476,-0.052296992
5AR%GENOME107567_81,-0.035918154,0.035332255,0.019411054,-0.02073814,-0.052791916,-0.0589784,-0.074094586,0.02766964,0.079236396,-0.025007915,0.01998533,0.0035468417,-0.09807229,-0.0029057425,0.026422512,-0.04665176,0.0006946395,-0.030604275,0.0020065194,-0.09597852,0.06472918,-0.013839227,0.016069012,-0.017583264,-0.04448615,0.03922393,0.0004320176,-0.0026153307,0.015595984
5AR%GENOME140582_2251,0.12361148,0.011185675,0.07845572,0.010273977,0.028672049,-0.006833432,-0.038045373,0.0023334443,0.008169215,0.08372753,-0.027875358,0.02133336,0.031846426,-0.03734064,0.039594397,0.006527223,0.034033064,-0.013153897,0.020615345,-0.013812613,-0.09409217,-0.11832957,-0.04367789,0.067813404,0.005613166,-0.11975565,-0.028720986,0.10472462,0.027712598
5AR%GENOME142018_414,0.012656163,0.11464498,-0.10109661,0.079857714,-0.08643844,-0.075561225,0.09962984,-0.08478184,-0.049894203,0.05975969,0.0779095,0.05050817,-0.08589263,-0.15344046,-0.12961674,-0.0020689021,0.11773896,-0.1442393,-0.1453658,0.054975353,-0.042595297,0.04833043,0.07213624,-0.12342866,0.031330653,-0.0157911,-0.16306278,-0.045171265,0.057188712
5AR%GENOME170052_106,0.033228535,0.09874905,-0.014336131,-0.044414703,0.02294818,-0.042592395,-0.040623985,-0.02595948,0.021521559,-0.038639925,-0.05900952,0.049597193,-0.024143416,0.024614448,0.055550527,-0.0021669366,0.0021317406,-0.037697446,-0.00918675,-0.105732225,-0.0063311104,-0.03888571,-0.0037407463,0.04726376,-0.03210223,-0.07029306,-0.0013532952,0.023515478,0.03042246
5AR%GENOME179594_130,-0.14432941,0.10188158,-0.05127886,0.030441206,-0.05231796,0.009116389,-0.093559645,0.025167242,0.07269869,0.043429207,0.18325147,0.13852932,-0.12693723,-0.05965204,-0.15942271,-0.10789483,0.023484241,-0.064498305,0.039261244,-0.0499271,0.17009026,0.03684182,0.15592507,-0.14810044,-0.09785254,0.029284462,-0.11701921,-0.18767227,0.06980324
5AR%GENOME179896_434,-0.109047845,-0.0555735,-0.007870095,-0.07771315,-0.0055495463,0.043168224,-0.0808006,0.047620267,0.069574125,-0.0312747,0.07277161,-0.08361588,-0.005843198,-0.004505619,0.05159557,-0.17960125,-0.096455835,-0.0049605737,0.040945254,-0.09909099,0.0891589,-0.0029150837,0.032232832,-0.043326665,-0.13166575,0.15927266,-0.003146854,-0.024001613,-0.04021772
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,-0.19853047,0.095858164,-0.12640163,-0.045298982,-0.07527045,0.16047166,-0.057271764,0.06794562,0.05115875,-0.12290654,0.063814394,0.0715222,-0.044413447,0.066972636,-0.091125175,-0.1487277,-0.04835592,-0.008406606,0.13700818,0.08361819,0.21256061,0.13828878,0.1625604,-0.11418721,-0.11137982,0.12238433,-0.14684263,-0.19242686,-0.12485435
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.021090541,0.0023480507,0.01225524,-0.01221427,0.00025399623,-0.081439115,0.011883748,0.02111251,0.03483078,0.079885736,0.06859419,-0.0015041983,-0.022108842,-0.13404752,-0.04590982,-0.029660236,0.042001083,-0.07010146,-0.06438527,-0.022763453,-0.004528793,0.006078449,0.030754548,-0.030881913,0.019596966,-0.015939089,-0.097465605,0.041349754,-0.009950903
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,0.031667307,0.07651427,-0.0651262,0.056948803,-0.06246172,-0.031232692,0.01660752,-0.026452184,-0.01837466,0.044905998,0.07352372,0.10262901,-0.091375254,-0.09078121,-0.10174328,0.0012854725,0.0866159,-0.10786478,-0.041045476,0.036979094,0.03975111,0.048678443,0.07602827,-0.08036998,0.04143345,-0.05449212,-0.16149372,-0.074772604,0.0102442475
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-0.0034040269,0.028250374,-0.12914827,0.11432617,-0.1138061,-0.043264817,0.11006739,-0.11551227,-0.119881146,0.05927755,0.11733624,0.1261858,-0.0993828,-0.091873854,-0.12135783,0.043715447,0.06965703,-0.10423422,-0.10932334,0.043221187,-0.0039412053,0.04026557,-0.0037074566,-0.13174981,0.047329914,0.040439416,-0.07978115,-0.11049156,0.045164786
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,0.05072854,0.046743106,-0.08492222,0.07996846,-0.10557947,-0.076898575,0.08388612,-0.081364125,-0.08875452,0.071004316,0.09629471,0.08632608,-0.059323467,-0.081709005,-0.07234648,0.078112446,0.082255214,-0.09555862,-0.073604465,0.05798478,-0.023536675,0.0097700255,-0.010975547,-0.083549835,0.06503198,-0.03578705,-0.073132575,-0.053903773,0.07329608
5AR%MCR5660240_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-0.14186625,0.055902492,0.017805234,-0.14444989,0.06332394,0.14202927,-0.07237936,0.14380525,0.082373075,-0.13358384,-0.04157752,-0.047503904,0.05247467,0.07952769,0.00682783,-0.12883605,-0.11491783,0.12122034,0.16444913,0.079138644,0.18563047,0.11752415,0.13015427,0.00834685,-0.146551,0.084082276,-0.0015158334,-0.07643425,-0.14752632
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,-0.0009286161,-0.05730585,-0.08062059,0.10067286,-0.05044147,-0.00025204566,0.07925777,-0.09263394,-0.10228426,-0.024039581,0.047469176,0.04401013,-0.028284004,0.009251901,-0.02474035,0.06455933,0.041734204,-0.05287835,-0.04301999,0.018571358,-0.026384918,0.015449721,-0.03816085,-0.06335471,0.06475068,0.038640827,-0.048934303,-0.053878393,0.026297018
5AR%WP_300108487_1_DUF1295_domain-containing_protein__uncultured_Alistipes_sp__,0.062358335,0.1083108,-0.09789191,0.101471074,-0.08022122,-0.10744776,0.054108057,-0.110304594,-0.1188331,0.05258727,0.068071835,0.14607686,-0.042255502,-0.090762116,-0.08800746,0.068377964,0.112733774,-0.105649985,-0.042898394,0.043513738,-0.015853666,-0.0039320467,0.010656377,-0.06679174,0.04724195,-0.051470537,-0.09684465,-0.08920303,0.0827445
5AR%WP_302729833_1_DUF1295_domain-containing_protein__Bacteroides_sp__ET489_,-0.00094657706,0.07296442,0.04952446,-0.09080628,0.051077433,-0.04691451,-0.08464247,0.059769124,0.07971234,-0.015390711,-0.06805216,-0.011535454,0.048732117,-0.011696325,0.03556424,-0.08750913,-0.037764806,0.04950676,0.061263528,-0.04379747,0.020940548,-0.008312903,0.0061728237,0.078258015,-0.06489036,-0.0076477407,0.0154899685,0.052311335,-0.046470355
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,-0.024806773,-0.09373684,0.05493835,-0.04569209,0.094148785,0.11019125,-0.025409006,0.0790089,0.0026121824,-0.07317224,-0.087558545,-0.034426466,0.082225844,0.13718027,0.07611624,0.022932762,-0.082739055,0.15545997,0.097736694,0.062368102,0.071354434,0.074175864,-0.0046774987,0.0729346,-0.042951867,-0.0061433055,0.14530271,0.0009130383,-0.07488132
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.10741067,-0.054894596,0.01104498,-0.02836721,0.03823359,0.053326827,0.022098202,0.022583492,0.06747672,0.0005283016,-0.0033559643,-0.037895318,0.05593143,0.008050215,-0.036556903,-0.066868395,-0.009840726,-0.006611401,0.008738067,-0.06821927,-0.00053659896,-0.017983003,0.0574029,0.011623607,-0.027505789,-0.01932899,-0.027926095,-0.0072999084,0.010754314
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,-0.036688596,0.07678144,-0.061109886,-0.008288432,-0.028599853,-0.028853137,0.0012235879,-0.035383586,-0.038855944,-0.025847113,0.04067903,0.028710755,-0.03800643,-0.008907456,-0.02751684,0.0068852575,0.012399925,-0.010796432,0.024879334,-0.0046762694,0.052029967,0.036431767,0.028945921,-0.049875364,-0.011818745,0.017442005,-0.002009047,-0.09672921,0.043539863
5BR%GENOME006024_4796,-0.09428562,-0.013888785,0.0029827992,0.048373602,-0.025405005,-0.013572515,0.18665218,-0.045474205,-0.019038206,0.046222735,0.05936515,-0.08849096,0.05834494,-0.0069648055,0.060631514,0.07789667,0.08684799,-0.14851208,-0.15918131,-0.09564798,-0.05066388,-0.027783683,0.08927049,0.050093845,0.05586328,-0.17796543,-0.08735761,-0.025582884,0.0024940372
5BR%GENOME141824_1849,-0.09298617,-0.011706779,0.033012778,-0.009607555,-0.06673943,0.09631759,-0.0038848517,0.08275303,0.065313436,-0.06500237,0.055711694,-0.025160106,-0.049086522,0.07142947,-0.0071327523,-0.05952224,-0.043260425,-0.025010161,-0.019358987,-0.059214182,0.10613409,0.060585562,0.046763606,-0.06948007,-0.02094361,0.061040953,-0.03500405,-0.07218234,-0.12627333
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,0.19329178,-0.09882668,0.07225439,0.021834917,0.07689175,-0.025645906,0.02855242,-0.020893814,-0.052265298,0.0819948,-0.12501466,-0.0011143785,0.06981368,0.026539003,0.073957175,0.16889152,0.012947738,0.101062305,-0.017192211,0.054519318,-0.14576668,-0.097390264,-0.15982367,0.12317548,0.08969473,-0.1189908,0.16601862,0.14984475,0.06343775
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.03180839,0.014307801,0.06470617,-0.060253296,0.07934636,0.083761126,0.026352718,0.04656723,0.03039371,-0.02705314,-0.04576818,-0.06300005,0.09516434,0.077383734,0.090214215,-0.016079834,-0.07022657,0.03649566,-0.024745652,-0.08520505,-0.018792307,-0.025233088,-0.011490107,0.054226886,-0.06648562,-0.0069248355,0.06108142,0.01143889,-0.03162812
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.090278715,0.06711984,-0.10181403,0.089249276,-0.08771918,-0.029326152,-0.0010671619,-0.041547373,-0.04541217,-0.025727382,0.14235829,0.08779243,-0.12483236,-0.048170246,-0.07604586,-0.07212694,0.031784587,-0.07413504,-0.014055852,0.013741499,0.14034098,0.13889238,0.11176359,-0.13897234,-0.049561456,0.050792146,-0.07812752,-0.1685661,0.005158297
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,-0.11603253,-0.036685087,0.016277764,-0.0111573255,0.048608724,-0.010180378,0.055106856,-0.003176705,0.07555794,-0.006384977,-0.01798631,-0.075430304,0.038826674,-0.029191867,-0.052056126,-0.03632514,0.024456006,-0.012402668,-0.03600023,-0.07608425,-0.04965852,-0.019420408,0.064544365,-0.0041773873,0.024166526,0.016330143,-0.034864236,0.009283492,0.008094962
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,0.03952282,0.05850889,0.011980452,-0.02417964,0.028353818,0.03394626,0.015229969,0.007173791,0.006475397,0.023496492,-0.05542101,-0.03545427,0.050385796,-0.006446908,0.030526346,-0.010280597,-0.010076131,0.0063438313,-0.04253364,-0.008060499,-0.063966006,-0.0075306655,-0.03426492,0.032832406,-0.01154649,-0.0068023037,0.011870731,0.052464586,-0.022900868
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,-0.003995871,0.041079834,0.020193512,-0.07683782,0.046753682,0.073511094,-0.044048037,0.008751342,0.01654225,-0.11311606,-0.09174468,-0.041352738,0.061555766,0.095786676,0.10735969,-0.029502003,-0.072457716,0.02987901,0.041259866,-0.07607557,-0.0016090807,-0.07580905,-0.0701124,0.064387344,-0.090545245,0.04178716,0.024157263,0.015623987,0.0023947186
5BR%MCF0197806_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-0.056058135,0.02547195,0.08823388,-0.1476805,0.055678595,0.035349317,-0.06208449,0.09051022,0.09068308,-0.040085457,-0.04350064,-0.061477587,0.05705145,0.08950849,0.072675616,-0.038544565,-0.050031256,0.070618354,0.09425297,-0.06043622,0.07166398,-0.0063606333,0.023600997,0.09022324,-0.068979375,-0.04346159,0.06244881,0.06622605,-0.045876123
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.14160952,0.120557964,0.064268,0.053339887,0.0071073878,-0.028006937,-0.04905105,0.016456686,0.03723744,0.116265,0.05035899,0.05322659,-0.032663204,-0.104024746,0.008454098,-0.0024416337,0.08833423,-0.14054705,-0.098491885,-0.08652407,-0.042375803,-0.035196055,0.015008062,0.012230485,0.00039565295,-0.20323034,-0.127135,0.08244718,0.04214544
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,0.089919195,-0.008608617,-0.05666668,0.039390523,-0.03219248,-0.001639173,0.06894689,-0.06836274,-0.058342572,0.0751774,0.03899946,-0.0044823457,-0.018263951,0.006473122,0.028683757,0.13768531,0.044689003,-0.08204146,-0.08565951,-0.04723059,-0.09289118,-0.052354068,-0.08059975,-0.028894756,0.10425526,-0.11043991,-0.016401293,-0.015487683,0.088534154
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.030939002,-0.10063209,0.09563402,-0.059939418,0.1669428,0.015464774,-0.013164215,0.045197353,0.08372483,-0.023658812,-0.19467047,-0.08027868,0.21822363,0.06467189,0.108344555,0.03901441,-0.06949609,0.12223842,0.060650345,-0.08022485,-0.10806777,-0.11182767,-0.06496909,0.22272184,0.009940591,-0.14548849,0.13595332,0.13869503,0.009361949
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.03000164,0.044178423,-0.046778917,0.0037339884,-0.041985348,-0.07301982,0.060009994,-0.020759922,-0.06909922,0.025476506,0.042099983,0.010785936,0.010228352,-0.06780843,-0.06614414,0.052900225,0.063729174,-0.016830517,-0.002517185,0.08296278,0.03730902,0.09045721,0.04825396,-0.035960227,0.04654231,-0.044682704,-0.049964383,-0.042297572,0.024231844
5BR%MDD5962634_1_NADH_flavin_oxidoreductase__bacterium_,-0.05295735,-0.09877245,0.031119948,0.020023193,0.021163296,0.037780102,-0.0317198,0.06481036,0.07200649,0.017373905,0.024069762,-0.035116572,-0.027190285,0.065131925,0.04776886,-0.015483856,-0.012697264,0.040045176,0.042682786,-0.019016787,0.06856108,0.1035616,0.07167719,0.008305604,0.027782127,-0.0130062355,0.040969353,0.013216453,-0.083854415
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,-0.052917622,-0.012526996,0.0761348,-0.12782334,0.12565039,0.16793638,-0.15479058,0.10502931,0.10528027,-0.15950419,-0.19953845,-0.002511319,0.15582718,0.18231083,0.2069466,-0.18678299,-0.14018895,0.1831666,0.29419988,-0.060559496,0.094525635,-0.038277715,-0.02458023,0.20548671,-0.18430251,0.08306417,0.018200353,-0.0012782362,-0.13949628
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.16334863,0.11018266,-0.1373866,0.1369401,-0.18440995,-0.19708577,0.07653854,-0.17540246,-0.17058133,0.13488485,0.101987064,0.17152438,-0.1687524,-0.13925108,-0.08178893,0.13890196,0.1678902,-0.125984,-0.0824754,0.11594691,-0.081346825,-0.05143504,-0.07378795,-0.10083931,0.10556705,-0.034889296,-0.07040835,-0.050555788,0.16695984
5BR%WP_008142631_1_NADH_flavin_oxidoreductase__Phocaeicola_coprophilus_,-0.041121516,-0.239685,-0.03082409,0.06703572,-0.024694232,0.004375479,0.09924323,-0.029945485,-0.029764539,0.007097631,0.033099834,-0.07667714,0.052293386,0.05246817,0.01586414,0.09602069,-0.030296614,0.022296576,-0.033329472,-0.01806311,-0.051075373,-0.010077277,-0.12165724,0.008336379,0.13756856,-0.026112534,0.07949085,-0.04937484,0.028059483
5BR%WP_182654491_1_NADH_flavin_oxidoreductase__Alistipes_indistinctus_,-0.023093095,0.0072212303,0.15157375,-0.071540624,0.11570202,0.01911276,0.020860743,0.10236893,0.15516597,-0.035309117,-0.12460171,-0.14216357,0.056927606,-0.029890293,0.031155657,0.0074918554,-0.011519006,0.031054217,-0.096514985,-0.08462026,-0.05436388,-0.039575767,0.057903748,0.100125216,-0.0122798085,-0.054757968,0.027968219,0.13829397,-0.05555284
5BR%WP_250710077_1_NADH_flavin_oxidoreductase__Bacteroides_fragilis_,-0.2373909,-0.033750616,0.008359424,-0.041680112,-0.0514361,0.09713129,0.04911057,0.072905555,0.0946412,-0.03406969,0.12155389,-0.10423203,-0.049811326,0.015287931,-0.09058846,-0.10023232,-0.057166044,-0.034698468,-0.07217048,-0.07397475,0.11272785,0.03872499,0.095795505,-0.10694865,-0.068020456,0.113307625,0.008943818,-0.10611606,-0.036607534
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,-0.1609965,-0.015873328,-0.07947924,-0.017468015,-0.118745014,0.062426854,-0.0238908,-0.0019641153,0.035692673,0.018936424,0.19555289,0.072071694,-0.0980365,-0.035553526,-0.1470315,-0.12955499,0.0068948753,-0.090399444,0.009214517,-0.04616277,0.10796733,-0.012543546,0.06586886,-0.19339275,-0.06663785,0.14110853,-0.14826658,-0.1504507,0.057214756
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,0.025283832,0.034179974,-0.05821688,0.039041173,-0.036719132,-0.07123265,0.06340332,-0.05805683,-0.069843896,0.036864057,0.062087182,0.052340146,0.0003098828,-0.051377445,-0.048484012,0.07015062,0.051418837,-0.064318255,-0.04501172,-0.007479015,-0.00039358222,0.0081093935,-0.01090217,-0.04051832,0.04747144,-0.072471455,-0.03681977,-0.06730759,0.057384286
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.035055313,0.11898006,-0.06616423,0.08470262,-0.08266244,-0.09161878,0.03120448,-0.076574475,-0.08233983,0.034738768,0.051348127,0.09117025,-0.069440305,-0.109993316,-0.110226415,0.024703858,0.087949865,-0.045028534,-0.020812204,0.106498174,-0.023395741,-0.01134807,-0.000128911,-0.08191554,0.023060493,0.0353727,-0.073987775,-0.08243295,0.070339814
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.032984383,0.01213387,0.043558262,-0.052068453,0.048399255,0.09737802,-0.013593962,0.089940846,0.008298681,-0.04492079,-0.062159047,0.03367214,0.04728358,0.06760276,-0.035705373,0.0339206,-0.026813082,0.13678308,0.10719159,0.14970213,0.1020523,0.076258965,0.04665092,0.04232638,-0.043678917,-0.028590363,0.04636833,-0.042387173,-0.034187604
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.070507646,0.08994777,-0.109532855,0.059757967,-0.12912564,-0.08430641,0.0013992378,-0.050680198,-0.050217494,-0.012407495,0.13260421,0.049954362,-0.16040821,-0.021602143,-0.03897446,-0.028455963,0.053918645,-0.06411984,0.027074965,0.023233445,0.14876823,0.14358884,0.11295462,-0.13326855,-0.030747522,0.012419003,-0.031721033,-0.1695519,0.05266624
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,-0.006002475,-0.075478345,0.13696894,-0.035701614,0.101564445,-0.04782306,-0.027831083,0.0524714,0.1412645,0.06626702,-0.0653355,-0.055422768,0.08281333,-0.034168426,0.022598261,-0.04716938,-0.012588079,0.013798548,-0.05683135,-0.15989868,-0.08678004,-0.103548385,0.037594393,0.09664679,-0.030268343,-0.07690474,0.085357964,0.1878059,-0.01600162
