Sample,PRISM.7122,PRISM.7147,PRISM.7150,PRISM.7153,PRISM.7184,PRISM.7238,PRISM.7406,PRISM.7408,PRISM.7421,PRISM.7445,PRISM.7486,PRISM.7496,PRISM.7506,PRISM.7547,PRISM.7658,PRISM.7662,PRISM.7744,PRISM.7759,PRISM.7762,PRISM.7776,PRISM.7791,PRISM.7843,PRISM.7847,PRISM.7852,PRISM.7855,PRISM.7858,PRISM.7860,PRISM.7861,PRISM.7862,PRISM.7870,PRISM.7874,PRISM.7875,PRISM.7879,PRISM.7897,PRISM.7899,PRISM.7904,PRISM.7906,PRISM.7908,PRISM.7909,PRISM.7910,PRISM.7911,PRISM.7912,PRISM.7938,PRISM.7941,PRISM.7947,PRISM.7948,PRISM.7955,PRISM.7971,PRISM.7989,PRISM.8095,PRISM.8096,PRISM.8101,PRISM.8106,PRISM.8129,PRISM.8226,PRISM.8244,PRISM.8264,PRISM.8275,PRISM.8283,PRISM.8332,PRISM.8336,PRISM.8361,PRISM.8374,PRISM.8377,PRISM.8406,PRISM.8441,PRISM.8444,PRISM.8447,PRISM.8458,PRISM.8462,PRISM.8464,PRISM.8466,PRISM.8467,PRISM.8475,PRISM.8483,PRISM.8485,PRISM.8496,PRISM.8503,PRISM.8511,PRISM.8513,PRISM.8515,PRISM.8523,PRISM.8534,PRISM.8537,PRISM.8550,PRISM.8564,PRISM.8565,PRISM.8573,PRISM.8577,PRISM.8589,PRISM.8591,PRISM.8592,PRISM.8605,PRISM.8624,PRISM.8628,PRISM.8629,PRISM.8667,PRISM.8675,PRISM.8683,PRISM.8692,PRISM.8696,PRISM.8728,PRISM.8734,PRISM.8735,PRISM.8746,PRISM.8749,PRISM.8753,PRISM.8754,PRISM.8758,PRISM.8764,PRISM.8765,PRISM.8774,PRISM.8776,PRISM.8778,PRISM.8783,PRISM.8784,PRISM.8785,PRISM.8788,PRISM.8789,PRISM.8794,PRISM.8795,PRISM.8800,PRISM.8802,PRISM.8803,PRISM.8805,PRISM.8806,PRISM.8807,PRISM.8809,PRISM.8815,PRISM.8841,PRISM.8843,PRISM.8844,PRISM.8846,PRISM.8847,PRISM.8849,PRISM.8878,PRISM.8882,PRISM.8892,PRISM.8894,PRISM.8898,PRISM.8924,PRISM.8932,PRISM.8982,PRISM.8998,PRISM.9010,PRISM.9018,PRISM.9030,PRISM.9033,PRISM.9074,PRISM.9079,PRISM.9126,PRISM.9148,Validation.LLDeep_0001,Validation.LLDeep_0003,Validation.LLDeep_0010,Validation.LLDeep_0011,Validation.LLDeep_0012,Validation.LLDeep_0015,Validation.LLDeep_0018,Validation.LLDeep_0021,Validation.LLDeep_0022,Validation.LLDeep_0024,Validation.LLDeep_0026,Validation.LLDeep_0027,Validation.LLDeep_0028,Validation.LLDeep_0029,Validation.LLDeep_0030,Validation.LLDeep_0033,Validation.LLDeep_0034,Validation.LLDeep_0037,Validation.LLDeep_0039,Validation.LLDeep_0043,Validation.LLDeep_0047,Validation.LLDeep_0052,Validation.UMCG0333264,Validation.UMCG1180653,Validation.UMCG1576297,Validation.UMCG1705352,Validation.UMCG1708847,Validation.UMCG2023308,Validation.UMCG2136686,Validation.UMCG2739287,Validation.UMCG2788516,Validation.UMCG3243705,Validation.UMCG3299495,Validation.UMCG3321127,Validation.UMCG3595094,Validation.UMCG3748218,Validation.UMCG4000898,Validation.UMCG4081271,Validation.UMCG4268471,Validation.UMCG4722506,Validation.UMCG4789724,Validation.UMCG4851027,Validation.UMCG5113553,Validation.UMCG5308346,Validation.UMCG5437940,Validation.UMCG5613882,Validation.UMCG5792346,Validation.UMCG5921444,Validation.UMCG6047689,Validation.UMCG6054655,Validation.UMCG6262744,Validation.UMCG6628208,Validation.UMCG6720116,Validation.UMCG6738619,Validation.UMCG6868484,Validation.UMCG6966873,Validation.UMCG7115152,Validation.UMCG7198526,Validation.UMCG7563651,Validation.UMCG8089650,Validation.UMCG8255148,Validation.UMCG8438880,Validation.UMCG9119812,Validation.UMCG9189151,Validation.UMCG9830707
C18-neg_Cluster_0014: NA,0,1068.07,0,102.696,12.1875,0,0,464.99,1062.07,13.4771,2008.76,61.842,74.167,0,4546.09,456.211,0,2482.8,936.627,147.356,8.6963,45.2935,7309.08,1775.73,0,1154.82,21.4877,60.661,3218.77,21.7634,0,433.518,0,3810.27,0,154.381,1142.77,4421.58,11.3867,1603.74,375.485,17.1273,0,22.0712,17.275,123.765,1979.92,187.121,28.4047,27.957,1148.28,464.344,26.0084,1171.12,0,0,0,449.166,0,0,0,158.473,469.578,0,280.676,84.5207,0,0,40.9973,631.665,640.493,15.5555,1606.47,1681.65,466.786,0,205.86,0,81.5322,0,8.36705,176.362,0,389.055,227.914,369.713,0,1734.9,0,166.052,45.4702,1033.52,306.913,143.307,32.2313,0,1489.75,20.5362,46.9222,0,612.739,0,13.3249,417.48,0,72.4387,180.722,357.67,0,265.519,0,25.8161,1352.47,0,39.6352,22.6961,23.4584,26.3662,49.1487,554.745,0,146.022,0,18.6679,24.8132,0,0,0,22.1238,22.5878,43.1005,0,364.201,28.5214,0,350.017,321.174,1664.08,0,1046.26,0,0,0,167.105,227.793,58.5912,477.367,103.225,67.0291,4695.75,446.068,70.7779,0,2989.15,12.9683,0,18.114,453.813,0,0,46.7226,0,21.0994,337.793,0,24.447,2206.03,0,56.7714,0,140.121,1055.33,18.0672,0,2167.68,1045.61,238.589,20.4669,0,715.519,4147.09,0,0,20.5263,1787.15,14.1625,26.8027,1641.75,1140.5,2166.5,0,193.183,50.1842,969.984,1301.15,0,352.151,396.724,2001.77,221.26,0,310.933,1161.03,547.223,75.7904,9.69998,0,0,188.002,17.1747,17.4973,0,18.8098,48.8527,1054.5,0,100.819
C18-neg_Cluster_0015: NA,2141.27,1451.83,2456.96,358.603,197.922,72.1733,40.0458,138.136,181.419,193.346,844.101,3185.65,814.746,418.2,680.542,1388.89,2968.83,969.662,831.623,492.047,4546.5,746.136,2206.17,1140.21,2357.22,442.03,839.612,1068.37,673.356,629.817,1211.49,196.353,1183.76,1852.21,1080.47,1004.21,301.105,40.7381,2196.36,2089.98,656.216,381.754,108.882,738.016,245.61,209.523,3060.43,2338.34,260.871,397.423,800.059,420.416,1090.03,1012.92,244.011,221.86,13.3821,780.78,206.158,331.713,784.701,3695.98,481.282,1375.94,249.219,4936.33,4338.67,1690.52,2955.47,289.838,243.476,429.509,2750.67,543.597,335.971,799.689,723.929,1265.86,1592.12,5651.78,1505.43,672.43,47.5278,165.005,532.722,570.269,78.3804,576.517,2504.18,706.994,1356.49,421.205,571.975,1037.38,1176.66,190.256,733.203,618.004,31.4928,233.992,1037.16,256.521,678.115,241.384,99.5315,186.84,121.065,239.149,555.505,410.775,241.34,195.136,135.857,352.196,176.011,196.241,194.194,622.885,226.278,347.973,331.55,661.31,776.616,1490.16,124.467,305.993,237.083,103.588,125.465,234.612,104.132,55.4777,411.019,2259.79,157.426,176.247,171.909,1096.77,400.596,274.777,792.564,616.689,1034.49,73.8252,972.725,248.054,293.246,307.845,645.228,516.49,162.866,157.101,590.488,1208.37,194.856,507.246,716.45,1180.05,1285.05,536.678,768.421,1088.66,346.943,558.24,326.313,476.401,292.425,216.952,1234.64,559.826,193.884,306.229,487.306,848.748,668.35,1139.83,28.0894,737.211,350.759,154.603,261.151,417.179,59.4793,837.489,2039.64,479.197,1708,2095.88,1229.39,404.238,55.2886,1509.37,688,266.686,1643.05,575.425,542.895,212.757,166.463,929.304,1364.88,2078.48,302.64,448.748,561.416,139.302,837.063,913.009,36.2745,222.6,120.831,52.9415,1235.4,431.371,326.832,192.651,81.4398
C18-neg_Cluster_0016: NA,339.748,373.909,1318.74,151.551,620.039,246.891,42.2904,103.602,4829.2,122.306,580.028,2777.78,180.799,220.477,311.42,2167.61,438.804,1073.48,120.737,239.546,3167.33,3339.87,3300.82,1912.9,854.909,1057.45,1767.96,3998.43,1957.07,1465.14,2918.03,63.25,6299.75,2207.77,1520.97,4100.38,1576.77,465.252,5439.67,991.801,263.759,3770.64,5614.91,149.401,162.523,5543.72,1364.35,68.3474,33.0104,71.3227,86.4522,1240.15,156.397,94.8034,28.983,647.682,22.9944,274.088,417.489,702.048,97.9982,2710.08,0,427.198,573.655,4506.02,2918.58,1724.76,1984.11,574.929,69.7429,530.93,2300.5,303.51,167.137,447.956,60.8954,4616.97,2452.21,1103.62,2488.81,108.749,24.098,65.3929,91.2118,88160.7,181.725,996.456,46224.4,1904.33,321.776,5030.44,11285.2,2806.84,2705.33,59.1093,4863.75,205.287,21.486,91.872,182.35,1099.18,670.415,41.4498,42.1549,37.2563,37.5618,657.559,48.7069,1539.72,1490.36,578.094,399.106,512.416,77.3561,137.29,282.44,244.55,733.644,410.353,516.953,220.753,1465.93,372.325,64.3529,36.4413,147.637,54.1255,33.2997,78.4075,38.0756,23.454,33.9268,222.355,129.3,184.323,45767,63.5867,764.675,79.032,874.968,48.1039,544.66,89.4948,1004.8,36.1904,1124.63,92.9696,309.217,1656.96,28986.9,1352.79,3584.16,1780.04,763.782,4701.94,3054.07,2897.33,5664.89,5533.33,4288.37,4130.34,2037.59,1716.6,3605.56,924.611,3500.24,5060.54,4159.56,2571.62,2159.79,450.812,1228.63,2389.72,1300.36,2249.61,104.252,1217.08,5616.24,107.754,1771.68,1774.27,383.429,342.036,1466.94,2293.34,6240.71,949.554,4484.37,1386.6,102.584,2224.12,1831.01,83.2508,1381.85,1603.72,66.5726,8530,1821.41,5049.72,2796.42,1361.34,787.681,1822.07,9530.68,1089.14,1953.76,1665.82,1011.71,285.59,1478.23,30.742,1474.21,2126.23,382.414,1273.87,1434.33
C18-neg_Cluster_0017: NA,186.254,63.7424,1150.2,12.5944,469.983,4.24686,0,11.7859,126.335,9.79683,33.2099,1159.11,19.697,88.1847,436.846,525.779,772.936,28.2941,207.321,22.4866,1143.94,117.722,436.619,61.2699,332.465,79.2748,435.668,1189.46,286.309,1121.15,1125.89,0,943.734,345.219,230.177,144.025,0,0,1638.4,428.505,40.688,481.477,124.054,19.8785,0,74.3916,220.627,0,0,13.2811,0,234.816,0,45.2105,0,92.9671,0,21.5367,61.8461,145.056,0,597.787,335.748,645.405,251.612,375.456,4703.82,551.798,1796.41,80.1809,28.6834,1466.82,77.7145,61.2599,27.6622,1640.55,1237.61,792.911,234.791,764.264,500.699,0,0,61.2423,0,3839.75,0,91.5447,1406.64,130.36,47.3389,152.64,221.35,253.833,551.274,0,283.411,87.6837,0,76.8137,0,418.516,117.708,0,0,0,13.9734,57.3612,0,103.437,145.656,273.881,143.04,522.344,10.7057,23.4181,325.401,49.7607,154.04,61.4383,28.0311,53.4825,73.0016,123.929,0,0,0,0,0,0,17.0037,0,0,163.386,0,0,1116.66,0,345.19,24.6784,140.525,0,106.48,196.969,91.742,0,24.642,0,150.857,71.1476,603.386,71.7984,380.629,3958.81,1293.39,691.349,354.777,544.403,716.927,750.437,730.778,645.884,77.6588,298.138,2368.93,539.521,138.189,710.583,1356.44,543.126,36.4275,59.6007,138.558,450.28,21.8667,156.853,0,273.012,541.865,0,204.231,84.4993,0,95.9547,28.3867,111.044,889.856,75.1767,77.0797,164.802,0,491.745,208.683,0,36.0064,986.663,8.38192,132.985,76.2519,575.837,272.756,21.5333,148.025,158.903,612.027,600.147,444.305,124.513,14.2278,159.224,709.605,0,110.327,527.219,146.939,189.18,39.6659
C18-neg_Cluster_0018: NA,0,27337,0,3286.72,0,5904.18,404.592,0,6537.03,0,9134.63,26781.5,13628.8,5512.43,0,0,0,13340.6,9292.54,0,0,3.76681,0,13329.3,0,0,0,0,0,0,0,1105.19,0,0,0,0,0,0,0,13.9694,0,0,0,0,0,8712.14,0,16764,21.845,0,5505.16,0,0,10061.4,0,0,11.5205,910.866,0,0,0,0,0,0,0,0,0,39923.7,0,0,0,0,4281.71,0,0,0,8458.88,0,0,1156.09,25023,0,0,9022.22,25752.6,8940.26,0,17929.4,0,0,0,8392.29,5410.62,0,48215.7,61.4848,24812.3,0,0,0,14526.3,0,33931.6,2177.49,0,0,0,0,4020.1,0,0,0,0,0,0,0,0,0,0,0,7985.8,1802.44,19381.6,21515.4,6869.33,6154.47,0,0,25.8344,0,0,0,5965.87,16149.8,0,0,0,0,0,0,2117.85,0,42833.7,0,28532,0,9713.55,25594.2,32283,29960.8,0,0,12.2061,15.3886,0,0,0,0,0,0,0,17.3051,0,0,17.9832,0,12.9198,7.76474,0,0,0,23.2838,8.12018,11.6379,0,37843,0,17230.1,14.4222,151.358,31190.2,14360,0,40226.2,20316.8,19343.9,77790.3,35210.3,35264.3,50307.7,0,20239.6,30791.1,4219.13,0,17453.8,8989.18,6.79568,0,0,26376.7,33756.1,0,12.8253,25924.4,0,22.9254,49973.5,0,38899.9,0,0,44915.8,0,0,0,0
C18-neg_Cluster_0019: p-hydroxyphenylacetate,70.2521,18.3243,73.1743,0,0,46.5213,0,142.781,147.105,253.882,562.644,48.0573,19.8324,15.0686,136.45,37.3038,43.5131,164.459,400.156,156.867,13.1313,3029.77,142.796,362.632,25.5816,73.7794,72.5932,41.7594,48.868,55.6976,53.609,0,23.0886,129.121,112.465,40.1692,31.5396,0,32.3274,132.352,115.567,67.0646,786.712,20.1984,1339.96,151.027,21.5616,1340.52,258.45,965.27,116.41,37.761,568.296,153.623,162.296,0,0,1379.9,0,0,107.607,0,31.2933,17.113,50.5812,20.1701,56.0371,27.8083,0,151.226,189.568,31.593,249.655,130.656,80.8211,1235.71,836.505,0,19.1824,83.5897,905.61,85.9702,0,825.638,1614.37,2141.52,95.8195,81.5116,17.5818,33.8823,792.247,51.7086,461.138,96.1534,29.4066,78.0714,1746.79,3082.14,0,0,0,0,34.9486,0,0,100.237,747.362,0,0,599.055,0,0,192.173,0,0,0,0,18.8206,0,134.168,15.0929,85.3294,0,126.914,51.4283,648.72,665.089,61.137,970.455,0,20.069,49.5032,170.19,265.664,0,22.128,26.0209,56.0331,0,149.271,0,810.226,150.814,1253.68,26.1767,0,40.2974,104.474,112.827,278.081,107.662,37.1024,37.2546,82.9462,24.9233,39.2837,77.0645,99.7607,46.6764,21.9548,57.6897,103.246,129.953,72.4715,104.559,63.1975,317.159,0,116.598,0,2453.35,21.5315,19.5543,66.1887,116.97,158.057,63.1236,49.1343,18.8728,334.84,76.4058,68.7235,1194.14,114.402,824.459,28.464,160.99,555.357,425.779,105.404,0,192.633,162.517,0,2930.24,27.9763,2259.89,751.974,123.993,96.16,152.882,503.935,1014.73,179.787,68.2956,0,23.5272,202.319,16.165,18.3514,18.6551,110.303,93.7707,477.748,274.305,31.108,64.7326
C18-neg_Cluster_0020: NA,88.0773,92.1393,32.9443,24.4373,1014.91,0,0,49.2785,0,0,31.4709,819.966,312.717,115.488,796.62,251.883,0,0,0,16.0371,60.7885,0,1174.57,798.051,338.156,2458.9,1014.38,71.6927,771.023,187.366,65.7845,0,242.344,2369.79,878.238,639.258,219.548,0,873.985,693.362,757.374,240.466,0,0,0,37.7131,288.428,0,0,0,0,208.054,0,111.355,0,218.389,0,25.9781,0,126.534,0,0,12.172,78.3353,0,310.054,34.5151,428.791,0,0,0,217.928,0,0,12.5176,0,0,132.001,54.5346,154.789,102.192,53.0424,0,0,0,0,0,0,33.8126,430.796,0,0,0,56.3681,75.1905,0,467.084,0,0,22.8345,0,38.6701,0,0,0,0,0,254.213,0,163.97,107.872,437.409,1753.49,0,0,32.3039,370.571,154.295,209.199,0,46.6766,0,81.596,399.066,0,0,0,0,0,0,0,0,0,51.672,0,31.1201,0,0,134.852,0,17.5939,0,22.484,0,146.145,0,0,0,0,0,684.561,1333.75,245.649,204.64,44.7474,0,381.627,846.381,133.555,0,172.215,372.593,384.486,201.564,32.2274,326.683,1908.43,29.3548,130.315,43.199,382.183,31.0217,69.9136,660.705,0,102.216,0,0,0,0,2366.54,0,0,1128.93,277.441,470.443,292.081,108.312,1602.49,647.036,0,544.956,131.217,0,414.452,6.30308,0,0,306.717,1529.36,165.713,0,0,1685.59,542.542,152.333,34.7799,868.655,357.804,253.795,0,0,1032.43,4353.59,839.532,501.625,234.309
C18-neg_Cluster_0021: NA,13.8758,993.497,38.8511,17.7668,62.3466,10.8784,153.996,18.4089,94.7282,22.4496,306.391,220.136,184.777,337.652,105.295,113.77,28.8599,272.085,357.745,37.3426,12.1935,50.0573,374.703,213.961,15.0681,162.211,149.503,15.401,126.22,21.2537,18.6212,0,0,191.728,102.006,252.237,47.7202,406.305,0,118.678,168.94,25.8245,78.917,38.3337,18.366,0,126.261,57.7754,0,65.982,174.767,113.346,73.1285,305.435,0,47.3027,0,120.523,0,54.7993,0,19.4056,49.1809,19.9531,106.408,42.1006,0,233.994,0,52.6469,293.732,16.8844,344.399,202.419,94.6641,20.3536,70.8226,0,26.2725,36.7116,21.5637,0,0,71.8485,79.2656,160.049,0,669.216,0,101.371,47.3598,77.203,0,48.2338,29.8967,25.6463,32.9706,28.8028,33.9905,14.9259,927.977,0,231.357,138.496,0,12.1208,60.6007,48.6601,769.8,0,35.5103,112.447,13.9775,0,23.8663,13.4088,43.8533,176.25,123.699,140.252,32.0493,284.226,159.763,393.359,108.299,120.388,128.49,79.7318,72.4465,68.8765,0,0,339.802,36.8424,0,12.5391,28.3262,87.6881,25.8278,81.6421,66.7592,69.2787,19.0518,79.1227,139.2,81.0461,271.416,241.738,53.7666,168.61,111.471,87.1907,31.0748,34.1956,21.737,0,58.8662,232.998,29.4839,0,57.4369,48.7698,81.6747,173.962,38.6254,46.9438,311.173,0,54.7949,0,46.9732,305.234,28.4093,79.7893,144.374,227.505,87.1323,50.8534,0,89.3155,130.459,85.0496,22.5935,110.093,813.865,32.9296,42.0361,341.596,87.5429,109.396,19.3943,30.1185,59.9881,36.5841,72.6267,0,77.2321,145.599,21.2792,138.524,52.1487,278.248,45.1047,71.6278,104.467,24.9552,0,49.3196,12.663,37.3913,6.98933,0,520.016,143.712,48.9801,31.4027,24.3134
C18-neg_Cluster_0022: NA,58.5109,0,187.868,270.47,271.534,481.287,89.4872,175.206,280.815,62.4286,0,148.347,159.584,245.516,236.108,193.611,68.3745,261.859,529.939,807.71,109.639,385.085,817.931,354.243,282.201,310.776,320.572,121.285,735.432,19.1199,272.822,947.78,635.04,325.792,280.819,93.2076,229.159,84.4191,123.651,327.07,230.535,343.64,301.839,202.892,86.5539,0,492.572,2339.53,142.245,74.1339,343.675,201.543,56.8583,0,107.217,289.077,102.974,61.5902,124.55,316.131,437.617,230.577,5.92277,51.7806,97.6728,456.721,327.215,0,259.753,408.666,464.153,280.568,711.305,90.8822,132.937,86.2891,87.056,331.153,115.839,204.253,17.7112,0,90.2569,652.46,1302.56,312.487,1165.35,0,78.4199,325.075,150.637,67.6822,52.0787,115.228,0,423.135,93.3399,336.988,242.225,86.7013,592.717,360.132,51.6085,202.705,866.593,928.449,48.8674,316.116,196.357,271.119,209.395,396.588,135.504,102.31,55.4905,145.03,449.44,144.686,290.933,169.321,532.711,107.629,102.624,100.748,836.619,313.225,1507.96,261.104,2090.62,1064.12,201.324,521.241,83.8179,65.7896,192.423,102.263,421.587,185.469,209.775,52.2578,111.154,2474.46,92.8941,745.48,397.694,399.943,313.183,293.063,210.286,983.917,316.164,1598.26,277.241,51.9032,537.289,316.88,734.052,304.522,290.278,159.821,339.328,304.87,344.161,413.231,205.091,215.932,1631.22,124.721,1008.55,140.077,428.929,356.56,257.348,160.735,692.327,0,34.5984,382.579,191.531,113.38,149.859,186.347,1667.1,166.432,0,173.318,212.511,0,653.659,0,131.787,300.032,0,283.209,225.128,117.003,136.336,142.83,156.148,396.825,0,394.389,928.62,536.325,519.676,238.006,1277.09,0,106.567,71.2986,102.758,524.689,123.797,371.648,551.393,101.658,334.74
C18-neg_Cluster_0023: NA,0,602.56,0,32.413,0,0,0,0,0,126.462,487.194,1914.56,0,1073.6,1732.35,2554.39,1210.23,0,291.507,222.547,807.86,191.642,4272.58,551.317,2611.74,1977.38,5179.86,3765.05,3628.71,515.428,5937.25,0,4913.5,997.377,4507.55,3773.43,1261.84,693.165,7304.57,4539.74,816.335,7404.75,37.6627,0,300.534,0,2048.27,0,0,0,140.561,1124.48,0,0,0,701.295,0,19.0861,1102.21,1294.31,0,2099.7,194.529,226.773,679.748,5576.81,5487,994.142,1252.69,188.712,0,1306.22,2944.05,0,178.182,0,86.978,6246.53,1283.01,2417.92,536.31,183.773,0,84.3976,0,0,0,0,1851.05,30.0113,0,457.749,134.248,655.973,3076.03,0,1174.31,0,0,370.361,0,1219.02,0,33.357,0,0,119.072,988.729,0,0,1946.02,605.974,436.244,1409.27,134.036,464.12,628.912,453.056,1318.15,700.731,256.726,518.471,251.442,0,0,0,0,0,0,22.2402,9.68234,0,0,38.7622,0,52.1626,262.402,487.64,1185.3,35.0272,971.785,0,325.839,74.3916,1907.67,57.85,0,49.5964,156.036,346.223,595.859,799.769,4949.11,7120.51,2706.32,7322.23,2454.86,3579.54,2099.11,3148.88,3915.55,4305.95,1513.58,1275.09,2504.09,3590.63,1998.48,2552.96,2360.83,2803.03,0,1288.39,2983.17,2980.57,593.818,845.912,473.399,857.509,3887.63,949.006,2737.42,2379.36,120.52,1695.47,265.94,0,3259.28,85.6238,1684.85,3162.93,0,738.05,948.159,66.8906,4190.38,142.452,0,324.603,303.118,2687.24,598.073,0,162.761,854.099,1823.48,1663.21,1360.62,955.507,121.846,299.085,754.868,23.2244,2556.74,1698.81,341.014,1095.53,647.895
C18-neg_Cluster_0024: NA,372.506,161.652,1342.35,51.9215,235.953,158.312,0,148.721,347.756,136.981,119.938,894.375,116.227,90.0998,319.357,3965.59,454.265,315.462,292.189,71.7048,808.103,41.4745,619.358,200.29,3884.92,256.225,552.617,2092.14,490.474,321.542,17110.1,23.4694,9871.87,263.09,754.139,973.072,227.616,151.404,16593.6,1085.01,349.848,830.072,562.148,187.372,183.919,52.8175,1007.93,0,34.4562,130.653,88.7552,1969.24,241.614,159.263,0,319.092,16.3264,193.635,70.771,231.751,43.453,467.968,121.736,296.26,193.534,8044.2,7597.54,2486.75,216.138,127.768,182.478,298.185,795.012,234.047,160.882,203.751,276.757,12102.5,319.45,3804.9,630.224,46.3148,17.054,78.1772,56.2643,265.744,328.709,314.515,869.124,362.056,55.2862,241.956,51.1781,186.936,7879.96,82.1611,517.197,238.18,15.753,494.734,76.3845,2031.52,318.149,32.4968,0,30.2142,93.6888,2027.6,24.8773,164.946,2949.23,135.932,67.4253,1668.01,37.8388,202.231,242.819,53.642,2722.14,111.045,153.085,320.83,623.838,122.125,68.2057,0,195.365,0,0,51.7354,13.6433,17.7877,61.272,430.113,246.353,35.417,111.192,212.406,2225.9,30.8392,624.601,38.5308,1893.66,129.582,2459.07,40.4905,53.0514,36.1432,226.701,462.015,273.13,316.712,6360.92,888.916,431.37,4757.95,604.554,1089.84,11149.4,7427.81,676.986,8895.78,254.762,1800.8,6039.57,261.935,270.332,6362.49,6436,8073.24,109.58,279.254,4521,357.074,105.902,102.839,66.0349,2237.57,12175.9,109.793,1614.72,380.009,45.8073,246.384,241.666,348.563,248.177,124.918,435.803,322.878,23.6381,220.862,242.453,46.0768,627.197,104.477,62.223,134.922,121.915,592.023,478.105,203.057,196.765,335.553,2166.21,217.678,2081.89,224.04,114.693,190.458,139.997,0,508.336,223.867,121.358,221.545,130.201
C18-neg_Cluster_0025: acesulfame,108.924,299.416,0,67.7737,353.968,0,0,16.2127,186.986,374.032,0,89.5255,0,15.7724,195.029,247.21,9.66965,2313.27,389.118,2185.39,108.496,2007.63,4510.84,0,0,30.3298,0,0,146.574,309.7,214.222,0,0,509.566,53.9701,0,114.142,29.3021,0,0,0,587.067,0,17.1112,49.8232,3035.41,0,598.569,347.278,54.0347,0,1526.26,369.953,0,91.9699,0,26205.1,2662.66,0,0,0,0,114.214,0,0,143.101,0,0,156.875,0,0,0,0,0,2120.15,69.3832,0,0,0,71.6313,0,5055.49,3936.29,2689.83,0,19.6778,0,0,0,0,0,621.578,478.742,340.94,0,0,153.355,85.8689,0,20.4875,0,0,27.0402,0,0,79.898,0,330.595,0,0,0,0,0,0,0,20.1286,0,0,274.867,132.35,14.1911,391.345,100.162,0,845.843,0,1819.74,0,80.6962,3073.83,2866.59,0,0,0,0,60.8638,3009.72,3582.95,0,150.463,0,27.5002,0,1871.1,232.681,0,0,0,0,0,0,15658.7,0,0,32.7479,0,543.892,13.0666,356.543,0,0,432.065,0,0,0,15.8941,154.046,0,27.9297,0,0,6295.89,35.0479,954.348,1700.67,391.285,0,0,0,0,0,50.5455,12.6388,0,0,161.116,0,1882.85,358.577,30.0336,0,0,0,0,0,7.47524,149.144,2939.2,0,0,167.913,0,81.6524,2911.84,115.993,0,97.3157,53.8761,0,42.1804,0,0,0,0,0,0,40.4591
C18-neg_Cluster_0026: NA,0,800.523,163.398,0,211.557,46.1345,0,311.715,545.381,0,52.2469,54.6841,252.253,0,3260.72,185.052,418.31,377.44,0,0,13.147,68.5981,1045.1,0,345.009,162.825,17.0942,1221.3,621.44,1570.92,239.549,0,202.944,40.2953,1136.66,667.523,331.081,588.058,1974.17,0,109.945,6123.86,86.4063,390.527,312.882,0,2013.8,34.1857,0,0,847.309,65.5565,1249.74,0,0,137.713,0,232.388,103.23,1266.29,0,16.3771,28.0352,0,804.182,3778,330.05,436.938,25.0101,17.0698,129.559,728.632,1215.37,1119.82,388.043,15.8402,41.2687,2850.53,10.7596,771.058,593.039,52.9056,0,87.697,0,89.4687,0,0,137.642,62.4878,17.1483,132.06,55.4396,992.847,166.157,0,22.0901,0,0,539.851,21.0678,488.497,362.373,296.421,0,0,0,39.9046,0,0,0,0,0,228.752,70.419,676.385,77.2161,30.1254,547.659,0,267.241,203.865,162.623,0,919.82,0,1286.93,0,0,0,157.34,0,961.037,810.451,0,146.93,0,834.205,691.349,762.452,2950.1,0,239.94,700.912,176.997,0,0,125.378,319.852,0,0,0,376.991,441.256,211.049,75.1408,37.4103,21.1729,48.1576,16.8126,0,13.6307,24.5197,18.823,26.9344,0,715.406,0,1134.53,274.524,11.3004,167.168,301.25,214.615,14.5182,0,0,331.844,111.573,64.3401,0,18.0468,0,46.6752,162.111,0,0,0,0,26.725,0,18.521,83.9798,0,110.936,0,0,0,13.3813,0,32.3418,0,0,266.235,0,166.308,62.0963,0,46.8604,0,26.8334,0,0,0,0,106.07,455.327
