SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
C18n_QI4874,0.7022451376785057,0.6986387092111888,0.7062895700922674,0.6978513799696485,0.7123938214007063,0.7047367138190491,0.698458657253338,0.7090816002822041,0.709153131128044,0.695429374925744,0.7034278095760695
C18n_QI4916,0.6988459526892047,0.6979850103682982,0.7073181934541929,0.6996173589684861,0.7041865142308414,0.7045125675041737,0.698549785591189,0.6983803897696194,0.7097354216094196,0.708402179731049,0.7027533373916474
C18n_QI3997,0.7080126795773313,0.6941951003820288,0.7006009080987862,0.7013957088841556,0.7027378921182562,0.7069433914194831,0.702193694261977,0.6936044809665484,0.7014203282334943,0.7089822654945733,0.7020086449436633
C18n_QI2731,0.7004508648005772,0.6982145459934765,0.7055883473312504,0.6991078241762012,0.7043108358207859,0.7034599372145351,0.6983360504439446,0.6930187609240709,0.7066017826368671,0.7099262521878763,0.7019015201529586
C18n_QI4057,0.6969087406039214,0.6939478045297154,0.7127884658960771,0.7014079573166625,0.7026523980593584,0.7042626994810341,0.6980049753132843,0.6978906974379955,0.7040286319358281,0.7057906914362635,0.701768306201014
C18n_QI2450,0.6976916604097592,0.6917505582223117,0.7018462062317576,0.6987031359661748,0.7024830022377887,0.7047907294064043,0.700119544701267,0.6982657444413551,0.700380926250963,0.6986521824869463,0.6994683690354728
C18n_QI9288,0.7076952002067537,0.6945722296189146,0.6969280931272821,0.6903471328256766,0.7048113067730157,0.6958471689585526,0.7092773302336635,0.700600663130136,0.6927673006047051,0.7001059489411844,0.6992952374419884
C18n_QI6637,0.6988651827282405,0.6976801468832028,0.6922008106012635,0.6957037398138974,0.7080538343105542,0.7021345343329688,0.6981818426786832,0.6967528180581091,0.69746065497268,0.6967248916319936,0.6983758456011594
C18n_QI5894,0.6941851791516982,0.6953375116819426,0.6979161741776096,0.6987600911773316,0.7002405592144346,0.6962779463298187,0.6992822418550987,0.6993875783746576,0.7003565518702745,0.6978158595153786,0.6979559693348244
C18n_QI6875,0.7024820223631882,0.6935867207394134,0.6977233838499519,0.6950463664412548,0.7003689227871065,0.6984751926372224,0.6992684011263659,0.6959385422650537,0.6935829237253364,0.6987627858324832,0.6975235261767377
C18n_QI5081,0.6978354570073896,0.6987298375490397,0.6935529150656946,0.6974934807717983,0.6931488392772935,0.6989958735030886,0.6956202055042006,0.6992397397942999,0.69820278749827,0.7002190019732226,0.6973038137944298
C18n_QI2725,0.6993402994251812,0.6956019553397655,0.6940167632047289,0.6945866827692727,0.6944574618063254,0.6960388569272848,0.6913446451690346,0.6910686879846553,0.698456819988462,0.7068297259658197,0.6961741898580531
C18n_QI4961,0.6913993956623402,0.6924019298630258,0.6996313221815439,0.7005280299253703,0.6974882139458204,0.7005967436317337,0.6925209846269925,0.6909953198739391,0.6946542941167105,0.6986785166168361,0.6958894750444312
C18n_QI9352,0.6982984477561485,0.695205841032494,0.695552961609738,0.6965063795960713,0.6969169470537009,0.6962484276074771,0.6950542054380592,0.6996239731220398,0.6866779923839248,0.6953368992603173,0.6955422074859972
C18n_QI526,0.693237272959993,0.6844976489133804,0.6965986102928479,0.6969616538323509,0.697480252464691,0.6981998478744683,0.6963810781315263,0.6847786279550876,0.6930668972638228,0.697205152670587,0.6938407042358755
C18n_QI9305,0.6890725609390139,0.6883599471357654,0.7022502820201586,0.6895507397440814,0.6924917108733011,0.6987682976271112,0.6879617505949678,0.6970541294977776,0.6972793781715786,0.6953340821208407,0.6938122878724597
C18n_QI3625,0.6854315918920277,0.6890009076088489,0.6976601819382166,0.6949580552428805,0.6954852277779752,0.6946448628236802,0.6901310704762559,0.690369057519864,0.7006563934980422,0.6991745781333635,0.6937511926911155
C18n_QI3239,0.691114619606556,0.6875054964840875,0.6941761153116431,0.6941522308682547,0.6912906295816793,0.6924005825354501,0.6863625952468734,0.6839360582829414,0.6952665932577279,0.7000159229622591,0.6916220844137471
C18n_QI4008,0.6875002296581095,0.6797708563246619,0.6945414860533223,0.6927099779405731,0.6894799438041918,0.6991394251320688,0.6898766705330887,0.6828230432210438,0.692294878562916,0.697809490330475,0.6905946001560451
C18n_QI4480,0.6813984280361721,0.684343196179469,0.6972884420116336,0.6930470548031615,0.6882800873558208,0.6942418893942048,0.688132248775463,0.689347905701768,0.6960454710808385,0.689928971339893,0.6902053694678425
C18n_QI8397,0.694154558070431,0.6814067569702769,0.6905337989370811,0.6918829637777107,0.6879138592238658,0.6895939767108304,0.6889966206574715,0.6899463641140525,0.6985952272757895,0.687669013058054,0.6900693138795564
C18n_QI2164,0.6925479311785074,0.6836722270467438,0.690286748053418,0.6798987299600334,0.6911287053039389,0.6978316599933124,0.68437173502721,0.6896596283090672,0.6957593476974785,0.6885894827609438,0.6893746195330654
C18n_QI4018,0.68472938925641,0.6870078426713343,0.6834973194305459,0.6806171005265602,0.7014541339072132,0.6945948892190522,0.6906824949077143,0.694202816894508,0.6907286714982652,0.6857838568109248,0.6893298515122529
C18n_QI3627,0.6805022102296461,0.6830293068244593,0.6977846260124861,0.683510057800353,0.6889748184476093,0.6940991951555001,0.6860110652339269,0.682680226498014,0.6969454859014418,0.6953534346442015,0.6888890426747637
C18n_QI4964,0.6830402079293904,0.6857104887002087,0.6920615459236605,0.6908235968501932,0.6919348971315397,0.6884650386866741,0.6841755151384502,0.6874501335691566,0.6906014102845189,0.6928461805100493,0.6887109014723841
C18n_QI13843,0.6873336509760165,0.6949631995845332,0.6826886779164438,0.6767145049612276,0.696251979652904,0.6832796647848992,0.6876001768673654,0.6948921586759935,0.6905067299012411,0.6776066807850267,0.6871837424105651
C18n_QI6158,0.6882577952086583,0.692021371065038,0.6786786635980261,0.683143339731098,0.6959117181978637,0.6909626165591459,0.6870692073181935,0.6836419734184519,0.684416564290185,0.6790720832501462,0.6863175332636807
