Family,12oxoCA,12oxoDCA,3oxoCA,3oxoCDCA,3oxoDCA,3oxoLCA,7_12oxoLCA,7oxoDCA,7oxoLCA,CA,CA_S,CDCA,DCA,GCA,GCA_S,GCDCA,GDCA,GLCA,GUDCA,HCA,LCA,TCA,TCA_S,TCDCA,TDCA,TLCA,TUDCA_2,UCA,UDCA
BSH2%UPI000D7A6AEA,0.0036948314,-0.010378198,0.010374568,0.0107522765,-0.010488008,-0.007463089,0.010184407,0.005455634,0.007307615,0.0085068,-0.000104581966,0.011486016,-0.010737244,0.0056179785,0.007946273,0.00026594184,-0.0087829605,-0.0054260497,0.0045225658,0.0032493058,-0.009857576,0.0063400436,0.006694408,0.0019834044,-0.004579682,-0.003774808,0.005109621,0.0019740618,0.00039824686
BSH2%UPI000D7ABA35,-0.007838711,0.004189307,-0.00850636,-0.0052994974,0.0038565493,0.0017605502,-0.0058125467,-0.008583855,-0.009735017,-0.007251706,-0.011133629,-0.006695733,0.0033529855,0.0032330197,-0.0060001034,0.002979879,0.0018791843,-0.002129101,-0.0033525645,-0.0061872876,0.0044265697,-0.005029649,-0.0048333853,-0.0001486658,-0.0061719483,-0.0044350456,-0.0049319346,-0.005349792,-0.008135007
BSH2%UPI000D7ADB68,-0.016450915,0.00015633092,-0.010869262,-0.0012026204,-0.00031081226,-0.002844627,-0.003496314,-0.014336792,-0.0152840875,-0.011257562,-0.018742858,-0.00522615,-0.0018923214,0.004935065,-0.0029866763,0.008425298,-0.0030345682,-0.008498097,-0.005948457,-0.010473826,0.001611255,-0.009360885,-0.003778874,-0.0011490259,-0.017527245,-0.00972813,-0.005498313,-0.007937669,-0.018186744
BSH2%UPI000D7AF0AB,-0.00036782603,0.0007399622,-0.0005141681,-0.0005452536,0.000119091645,0.0002283305,-0.0005863923,-0.0016625412,-0.002753307,-0.0009051353,-0.0054291417,-0.00041107583,0.00023049861,0.0017774224,-0.0015787487,-0.00078374444,-0.00019075471,-0.0025184136,-0.00090502016,-0.00042658672,7.73499e-05,-0.00014572388,-0.00045533208,0.0012864694,-0.0017756687,-0.0031933936,-0.0009102501,-0.0025087604,-0.0023965405
BSH2%UPI000DF74F5E,-0.0011065229,0.0066615557,-0.0042346506,-0.006759886,0.0062976647,0.0047336617,-0.006483666,-0.003713234,-0.0027348262,-0.0055404394,0.0007659447,-0.005959751,0.006807193,-0.0032332041,-0.0044308454,-0.0017970367,0.005404046,0.0017098808,-0.00038615335,-0.0010660747,0.005787699,-0.0020984407,-0.0018333518,-0.0017028642,0.004900655,0.002029845,-0.0014641031,-0.0019867935,0.0002816896
BSH2%UPI000DF7AEC4,0.012840425,-0.015461259,0.018159702,0.014493885,-0.01524616,-0.008971213,0.012877111,0.013698037,0.014730405,0.016254544,0.0061587114,0.017028142,-0.01495349,0.0055561513,0.01146297,-0.0021031294,-0.011674686,-0.0049129385,0.0077906917,0.008140674,-0.016233206,0.012866608,0.012027341,0.0064956057,-7.02444e-05,-0.0030946406,0.010717099,0.0044773133,0.008353706
BSH2%UPI000DF86417,0.0043302896,-0.001889331,0.004904673,0.0012220952,-0.0024762147,-0.00013659328,0.0011235605,0.0024156377,0.0032606947,0.004052666,-0.0033006463,0.0037679297,-0.0020660982,0.0037549285,0.00019145098,-0.002755575,-0.002662023,-0.0028450103,0.0034175236,0.0018970161,-0.0038324236,0.005158346,0.002894728,0.0025051981,0.0004352938,-0.0028147174,0.0008004287,-0.0017473059,8.814016e-06
BSH2%UPI000E40484B,0.0030592156,0.0027503402,0.0009612301,-0.0008929772,0.0014552718,0.0018928169,-0.0005633703,-6.609913e-05,-0.0012085394,-0.0010948842,0.0017151828,-0.0005181122,0.0015067597,-4.1545132e-05,-0.0013823851,-0.0018253117,0.001616755,-0.000108951426,-0.00032185114,0.00011597873,0.0019740418,0.002134445,0.00058346416,0.0020227372,0.00203666,4.1356943e-05,0.0008586932,-0.0017436584,8.697205e-05
BSH2%UPI000E42566B,-0.003537537,0.00909984,-0.01050681,-0.010334084,0.008298694,0.0060917507,-0.010217406,-0.0076783644,-0.009675134,-0.00840398,-0.008962461,-0.009853981,0.008623963,-0.0013038298,-0.010425934,-0.0020033577,0.004020797,-0.0019600904,-0.0049123894,-0.004829356,0.0075542205,-0.0051271403,-0.008277847,0.00011625481,-0.00046534854,-0.0033337525,-0.008060837,-0.0062514073,-0.004090583
BSH2%UPI000E4418E2,0.0042167963,0.0073241866,0.0008706301,-0.004256847,0.006231928,0.0053409934,-0.0016082971,0.00070028054,0.0004977761,-0.00077576493,0.0025959178,-0.0025560965,0.0071313255,-0.0027732016,-0.0040541743,-0.004892348,0.0060270643,0.004429951,0.00034679766,0.0010949477,0.0056314496,0.0019699167,-0.001996794,-0.00073316967,0.007904117,0.0037868684,0.00021558505,0.00017008737,0.0016853145
BSH2%UPI000E466DA6,0.009438169,-0.014582639,0.0155282775,0.01365291,-0.014466334,-0.008871105,0.011962002,0.010983322,0.011219396,0.013554459,0.0014898936,0.0155326305,-0.014326424,0.00693926,0.010255941,-0.00041763476,-0.011855414,-0.0059266863,0.0058576297,0.006504035,-0.015032312,0.010680579,0.00924863,0.005756919,-0.0036484546,-0.00489333,0.0069889277,0.0025686107,0.0046206396
BSH2%UPI000E4BF981,0.007452162,0.007327712,0.0024506503,-0.0022831028,0.005699812,0.0042341813,0.0013167075,0.0030382774,0.0028295845,0.0014451508,0.008992145,-0.0013591334,0.0064397855,-0.002304675,-0.003064008,-0.004966721,0.0056315362,0.005511586,0.001185896,0.0022038124,0.0068172705,0.0024639368,-0.0044544325,-0.00046237223,0.008272389,0.005137452,-0.0003194741,0.0031525132,0.004830114
BSH2%UPI000E4E4D64,0.009390655,-0.007889455,0.009451749,0.0055720382,-0.0072505684,-0.003057464,0.00333073,0.008894799,0.009138264,0.0094715515,0.0044432115,0.007925382,-0.006945001,0.003355717,0.004743891,-0.0018427611,-0.0058796955,-0.0016600206,0.004947036,0.00564736,-0.00895914,0.007908126,0.006305198,0.0056078387,0.0021338419,-0.0015040898,0.005224277,0.0022071616,0.007937151
BSH2%UPI000E53BC4B,0.010248962,-0.026054882,0.023839839,0.024764182,-0.02507442,-0.016829532,0.020198872,0.015013465,0.016523557,0.019098599,0.0060142963,0.026075372,-0.025856674,0.004341352,0.01900119,0.00088270544,-0.019909225,-0.010066855,0.007896785,0.0076296534,-0.02619332,0.014977341,0.019811397,0.008003853,-0.007845907,-0.006903598,0.016765874,0.0052308487,0.005161396
BSH2%UPI000E53DAEE,0.021803236,-0.029122923,0.034513377,0.031648982,-0.028291387,-0.019787336,0.029188618,0.0272189,0.029587531,0.03125312,0.019028824,0.033974685,-0.028413795,0.007841588,0.025524534,-0.0019671808,-0.02125041,-0.0039825966,0.0136070475,0.015336318,-0.028251952,0.021598194,0.022074666,0.008406509,-0.0010717313,-0.00061709894,0.019143753,0.012677197,0.0153657235
BSH2%UPI000E7D8CB5,-0.006780986,0.012306883,-0.014454139,-0.013352786,0.011394921,0.0072258995,-0.012260407,-0.01105774,-0.014222971,-0.011614634,-0.013385194,-0.013929814,0.011289251,0.0019056208,-0.0128801195,0.0007104642,0.0073803486,-6.0170925e-05,-0.005573797,-0.0075734165,0.01220252,-0.0076746535,-0.010870475,-0.00022485307,-0.0021775193,-0.003650146,-0.009252575,-0.0070498707,-0.00764244
BSH2%UPI000E80FD85,0.002765431,-0.010762937,0.00778126,0.0085509755,-0.010083187,-0.006181708,0.0055342303,0.0046964795,0.004856889,0.0067317397,-0.0019590785,0.009464311,-0.010224032,0.004521575,0.0063071875,0.0009251501,-0.008803573,-0.0051886872,0.0016984806,0.0024166624,-0.011942811,0.0065347995,0.0071610087,0.0049512954,-0.0046828445,-0.0046226415,0.004203251,-9.04063e-05,0.00091362686
BSH2%UPI000E8B2418,0.003600688,0.007310893,-0.0005138641,-0.0043319617,0.006485332,0.0035673296,-0.00094139035,0.00023358906,0.00036930785,-0.0009765634,0.0013818438,-0.0032472406,0.006845464,-0.002464673,-0.004173798,-0.005202288,0.0050238585,0.0030250729,4.7500638e-05,0.0012740226,0.006951894,-0.0014497238,-0.004539718,-0.002970024,0.0054870355,0.0018009066,-0.0037788078,-0.00015687874,0.0011667677
BSH2%UPI000E8E16B0,-0.011807411,0.00901637,-0.011784098,-0.008390619,0.008162246,0.003310112,-0.0072072814,-0.0139094535,-0.012510559,-0.013236853,-0.012885417,-0.01026498,0.007488439,0.0012376823,-0.00836748,0.0022079279,0.0048744963,-0.0036581673,-0.0045448495,-0.008451916,0.009560498,-0.00953362,-0.007955612,-0.0055330787,-0.0064563607,-0.0045661004,-0.008585439,-0.007206823,-0.012735073
BSH2%UPI000E91045C,-0.0034861162,0.0039494843,-0.0036881962,-0.0036587024,0.0030166733,0.002967449,-0.0037288892,-0.005188618,-0.003712339,-0.0046688654,-0.0047689937,-0.0038831278,0.0037148306,0.0026070178,-0.0028506904,0.000800769,0.0027312962,-0.0017540838,4.4098095e-05,-0.0023078835,0.003781943,-0.0016416449,-0.00244764,-0.00019720143,-0.0007207175,-0.001169659,-0.0013825637,-0.0030166986,-0.004591669
BSH2%UPI000EC98B2C,-0.0034284815,0.009658797,-0.009012811,-0.009429173,0.009212009,0.004946179,-0.00734755,-0.006604206,-0.009294432,-0.0073958193,-0.0066186204,-0.0094496,0.008950849,-0.0025065478,-0.010599016,-0.0013765909,0.0068680407,0.002133928,-0.003362374,-0.005681276,0.009088699,-0.0055897813,-0.008812211,-0.0009611977,0.00031443354,-0.0017812209,-0.006232099,-0.0039172457,-0.0044190376
BSH2%UPI000ECC9F84,-0.013339562,0.0038801285,-0.012914337,-0.007066043,0.0042602927,0.0008480784,-0.0077898013,-0.011911635,-0.014155402,-0.009907041,-0.014398788,-0.0079929875,0.0036850031,-0.0021458818,-0.006799724,0.003058954,0.0011994678,-0.002149322,-0.0074144807,-0.008433601,0.004171195,-0.0068440125,-0.0050359573,-0.000115634415,-0.00591416,-0.0042029605,-0.0041171745,-0.0063969786,-0.010959475
BSH2%UPI000EE4CDBB,-0.00849788,-0.0004457352,-0.0057674134,-0.001174615,-0.00015495153,-0.00080802187,-0.0032291887,-0.007031885,-0.0060256463,-0.004995048,-0.0076468545,-0.0031239337,-0.00073333806,0.0029113332,-0.0014552394,0.004465588,-0.0007042813,-0.0027316657,-0.0020032052,-0.00434034,0.0004997264,-0.0032053024,-0.0009569968,0.0005726674,-0.005748357,-0.0024343398,-0.000489396,-0.0025371336,-0.005699841
BSH3%UPI000156F498,0.018765433,-0.012313224,0.019916592,0.015712919,-0.012950266,-0.0077883415,0.016444448,0.018594261,0.01866703,0.01992489,0.013749629,0.018042661,-0.011720562,0.0044799056,0.012772935,-0.0050361305,-0.009264738,0.0008423081,0.0075032907,0.011468644,-0.012227243,0.012855129,0.007979448,0.0052939653,0.0044301446,0.0008801307,0.0067190574,0.0070552956,0.011492705
BSH3%UPI00016547A5,-0.020915655,0.038360897,-0.036191918,-0.036207963,0.036447402,0.022433454,-0.03084106,-0.029463459,-0.03135821,-0.03481005,-0.019176263,-0.038734656,0.036461867,-0.0070037935,-0.030303739,-0.0016111538,0.027785648,0.006632846,-0.014197452,-0.014914852,0.03790269,-0.025237082,-0.02741962,-0.012891539,0.0037546093,0.0016161065,-0.026680352,-0.014188966,-0.017825319
BSH3%UPI00017EF3F1,-0.0053578173,0.0066522495,-0.010177611,-0.0066836653,0.006214307,0.0033498798,-0.006629345,-0.007169513,-0.007920979,-0.008453141,-0.0025235915,-0.007832778,0.0062777298,-0.0048496816,-0.0060798484,-4.7868805e-05,0.002875366,-0.00089196215,-0.0053853025,-0.004511768,0.006631177,-0.0076499917,-0.007870141,-0.0027780174,-0.0019601947,-0.0014084295,-0.00829032,-0.004323014,-0.0055830954
BSH3%UPI0001A5F983,0.006251725,-0.017231135,0.014001882,0.015158712,-0.016387623,-0.010743363,0.011466575,0.009443517,0.0118275955,0.0124927405,0.005358608,0.015810044,-0.016701879,0.005922592,0.012111974,0.0025309569,-0.013481286,-0.0062989905,0.0062084543,0.0050851423,-0.016736858,0.010257561,0.011248087,0.0059924023,-0.00482662,-0.00306823,0.009927169,0.004300761,0.0052484446
BSH3%UPI0002132A6C,0.009684071,-0.019089125,0.019423665,0.01929142,-0.017929655,-0.011310232,0.016633848,0.014214946,0.019105878,0.016966047,0.014573188,0.019888757,-0.018077634,0.00356142,0.016886245,0.0013851901,-0.012916459,-0.0034724495,0.009558315,0.008077376,-0.017869335,0.011768315,0.014370574,0.0038103983,-0.0013444792,0.0011984183,0.013183665,0.008206186,0.008912082
BSH3%UPI000238BE2F,0.007009077,-0.004979451,0.008702574,0.006612445,-0.00546101,-0.0034096206,0.0061377133,0.0057200748,0.006926402,0.0068383156,0.003946187,0.0077339844,-0.0051956587,0.0013347119,0.0039996384,-0.002688795,-0.004587931,-0.0024340982,0.0030404606,0.0033649444,-0.005597529,0.0062167533,0.004425477,0.0025287569,0.0010024046,-0.0011426918,0.0040968964,0.0018929897,0.0037841017
BSH3%UPI00033CE23D,-0.0047859107,0.01211902,-0.010813478,-0.010996383,0.0112953475,0.0071842675,-0.01027837,-0.008808481,-0.009412985,-0.009705356,-0.0066341013,-0.011655638,0.011333909,-0.00020610953,-0.010077709,-0.0012055137,0.0076809847,0.0006548602,-0.0030153694,-0.004060552,0.011850667,-0.007458471,-0.009033434,-0.002300401,0.00032541197,-0.00092353934,-0.008649914,-0.0045816856,-0.005389372
BSH3%UPI00035F5DCE,0.0052469657,-0.013384125,0.0108437715,0.011026744,-0.012141209,-0.008166317,0.00845703,0.008753456,0.009075894,0.00976176,0.005059524,0.010884701,-0.012686074,0.0052172733,0.009805987,0.0030026482,-0.008988059,-0.0037111985,0.0051267403,0.0055983816,-0.012362795,0.0062295627,0.0089117745,0.004081541,-0.0036874793,-0.0020402975,0.0070860833,0.004627569,0.006600105
BSH3%UPI0004DA32C0,0.009104253,-0.0071907425,0.008489038,0.007824979,-0.007111963,-0.004577085,0.0063958857,0.008941577,0.009052075,0.008513611,0.009888116,0.009098746,-0.0066255783,-0.002690247,0.006390366,-0.0024165323,-0.0073545817,-0.0014677468,0.0016030888,0.005742302,-0.0077692033,0.0047543542,0.0044851857,0.00244607,0.0010941245,6.016279e-05,0.001276019,0.0028586162,0.0061613903
BSH3%UPI0005420AB0,-0.007954343,0.0034653144,-0.00755059,-0.004445221,0.0033216015,0.0028144657,-0.0053723566,-0.0077973963,-0.00564537,-0.0072624157,-0.0050090356,-0.0060823453,0.0032701131,0.0017166643,-0.0033173757,0.0033371798,0.0025231063,-0.0015981713,-0.0008763875,-0.0044836756,0.00410204,-0.004144101,-0.0037585057,-0.0014548036,-0.0029997914,-0.00027826818,-0.0021112855,-0.0023906413,-0.0052028173
BSH3%UPI00080CB216,-0.0018475184,-0.0022118883,-0.00350839,-0.001510428,-0.0005776571,-0.0005337738,-0.002682583,3.0907863e-06,-0.0010743206,-0.00064861996,0.0007600962,-0.0018333346,-0.0011238548,-0.0024471777,-0.00090843946,0.0021963532,-0.0021920477,0.0005058833,-0.0018863349,-0.0009373781,-0.0023262266,-0.0019145453,-0.0021869666,0.00075872836,-0.0021662004,-0.0007454953,-0.0038200163,0.00048038864,0.0017986267
BSH3%UPI000CF406F5,-0.011578045,0.0038605195,-0.0104131745,-0.00604997,0.0038831418,0.0016452122,-0.0069126165,-0.011019224,-0.012254262,-0.009500253,-0.0141815655,-0.0072645075,0.0031781355,0.0010336037,-0.005582127,0.0033808702,0.0019211373,-0.0028384274,-0.0048257033,-0.0071627116,0.0040389122,-0.0061088307,-0.0044476376,-0.00020093203,-0.0066483356,-0.0047925073,-0.0037852852,-0.0063781277,-0.011312352
BSH3%UPI000E4DFA31,-0.008487168,0.010029277,-0.010711325,-0.009502485,0.0100327935,0.0054591475,-0.006980312,-0.008588431,-0.008025336,-0.011872872,-0.0027650904,-0.011167532,0.009582023,-0.0054578376,-0.0067451443,0.0008462218,0.008546929,0.0022976343,-0.0043810224,-0.0046473257,0.010941066,-0.009228993,-0.00672353,-0.008022665,0.0013927547,0.0027793855,-0.0063926806,-0.0016691843,-0.0039631133
BSH3%UPI000E555DC1,0.0056502353,-0.004802988,0.0066715493,0.0055783214,-0.005165558,-0.003580992,0.005395113,0.005588542,0.0050186627,0.006853351,-0.00010253955,0.007148828,-0.004671776,0.00255914,0.0033175384,-0.0023352099,-0.004855004,-0.0022426096,0.0020078775,0.0023774991,-0.005252701,0.0045243828,0.0020006828,0.0022319609,-0.0009022325,-0.002438002,0.0007391432,0.0003011009,0.00069437624
BSH3%UPI000ED2B3A0,-0.007502096,0.0076429737,-0.010750988,-0.008362234,0.0071475394,0.0039051387,-0.007764416,-0.010126203,-0.011683314,-0.009934077,-0.0095859505,-0.009875131,0.0063990103,-0.00065038964,-0.0084827915,0.0010068691,0.0043796822,-0.001987122,-0.0039828876,-0.0063954866,0.0076959725,-0.007485656,-0.007039296,-0.0014434579,-0.0046266373,-0.0040966077,-0.0058449763,-0.005461372,-0.008033255
BSH3%UPI000EF23C17,0.017607402,-0.009472564,0.018548531,0.009879499,-0.009505577,-0.0040719863,0.010384148,0.015761752,0.017339205,0.01600934,0.013177965,0.01385374,-0.008505295,0.0016445827,0.008555845,-0.0057280315,-0.005938939,0.0011113037,0.009548907,0.010216901,-0.0108605875,0.013564216,0.0099194525,0.0052621155,0.0078288615,0.0023406642,0.010102076,0.006469557,0.013206596
BSH4%UPI0001653940,-0.0036951161,-0.0077149277,0.0021444003,0.006154946,-0.006873807,-0.0062440457,0.004961113,0.0012948293,0.0012824112,0.0024814683,-0.0019396226,0.004303022,-0.007943934,0.0025430003,0.0059879525,0.0049003414,-0.005117806,-0.0023844293,0.00016276698,8.351871e-06,-0.0060115824,-0.00054939644,0.0045623314,-0.0003595146,-0.0065865363,-0.0013165004,0.0031841947,0.0020698376,-0.0007435414
BSH4%UPI00033C4A83,-0.005133881,0.0006627742,-0.0028717432,-0.0036442876,0.0012101678,0.0034178975,-0.0053544105,-0.004614941,-0.00016067475,-0.004148121,0.0007175587,-0.0029542379,0.0017480511,-0.00074548146,-0.00020588003,0.0018140285,0.0014577355,-0.0012995858,0.00022631849,-0.001204996,-0.00012814767,0.0005521007,0.0017497079,-0.0012355271,0.002515913,0.0029384044,0.0017277072,-0.0011974777,-7.943546e-05
BSH4%UPI000463D8BF,-0.0031300709,0.0045602876,-0.00064935995,-0.0014500559,0.004026824,0.0026137321,0.00013924231,-0.002228946,0.0010096867,-0.0036972018,0.0062713814,-0.0026606622,0.0041361437,-0.0042912755,0.0015164737,0.00052560365,0.0054119355,0.0037340627,0.001152979,0.0002536591,0.0053306627,-0.0028758785,0.0014217539,-0.0058391495,0.0043106778,0.0061493176,0.002910666,0.002759906,0.00021773849
BSH4%UPI0006BEFACE,-0.008493983,0.017068077,-0.014212553,-0.014237579,0.015754532,0.0104591325,-0.011730289,-0.012281635,-0.011841055,-0.014142604,-0.003753407,-0.015279143,0.016211035,-0.0050411583,-0.012023423,-2.8310877e-05,0.012172813,0.005020055,-0.0058825673,-0.0070425044,0.016733013,-0.008931191,-0.0111340955,-0.0052732276,0.003448994,0.004238037,-0.008347239,-0.003929109,-0.0067433827
BSH4%UPI000822CCAE,-0.014836436,0.022494871,-0.022679415,-0.021147488,0.021671403,0.014083083,-0.018911835,-0.01742442,-0.018595975,-0.0218457,-0.008517695,-0.024018932,0.02159815,-0.0073041,-0.015765887,0.00084546977,0.017524464,0.005797375,-0.009012943,-0.008531255,0.022348009,-0.017661864,-0.014252689,-0.009408583,0.0024064523,0.0031712886,-0.013221584,-0.0066216923,-0.009176695
BSH4%UPI000B375707,-0.001770833,-0.010727961,0.0072957175,0.01042201,-0.010335042,-0.0074710934,0.0071015116,0.001858502,0.006763092,0.0043159835,0.003470575,0.009418731,-0.010542891,0.0031762784,0.009330216,0.0035278795,-0.006943655,-0.005099367,0.0051512592,0.0006587325,-0.009870628,0.0036956964,0.009308751,0.00091506494,-0.004322158,-0.0014228671,0.009575603,0.0017900276,-0.00041061186
BSH4%UPI000D27EFA9,-0.007917511,0.0111550065,-0.011115867,-0.011394866,0.01110014,0.00898127,-0.011269169,-0.008823554,-0.0071878163,-0.010650896,-0.0016461312,-0.011698637,0.011618057,-0.004765151,-0.006951917,-0.00027625266,0.009817112,0.005327471,-0.0027874536,-0.0035532252,0.010225572,-0.006201854,-0.005057371,-0.0039190697,0.0056336075,0.004223706,-0.0043194727,-0.0034934569,-0.003629248
BSH4%UPI000E54B9B5,-0.00094078406,-0.01188289,0.005499857,0.008688113,-0.011157069,-0.006700517,0.0050393688,0.0019158517,0.0030796933,0.004507906,-0.0029389514,0.008008686,-0.011627037,0.005691248,0.006976411,0.004308663,-0.00912478,-0.007223832,0.0022902414,7.56484e-05,-0.011531638,0.0044101654,0.0074308743,0.004282971,-0.007706357,-0.005342217,0.0055608274,-0.00017844475,-0.00038757364
BaiA%QinJ_2012__T2D-016__bin_41_fa_BDDCEIPF_01842__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,0.005787155,0.0023717633,0.0071942005,0.0024005584,0.0018337413,0.003243469,0.0039537307,0.0072132926,0.009171376,0.0051708864,0.01066156,0.0030531827,0.0031803558,-0.0014065811,0.0052932478,-0.0026210283,0.003973651,0.00723261,0.0034949062,0.00692572,0.0018954611,0.0032382635,0.0034275968,-0.0039886297,0.009639484,0.010037443,0.0035754475,0.0057122344,0.0077979346
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,0.013238166,-0.017169824,0.018027343,0.015059911,-0.016489116,-0.008825995,0.011700755,0.014884886,0.0146444915,0.017476825,0.004936817,0.018253239,-0.016035262,0.0045441855,0.012312203,-0.0022815815,-0.014157142,-0.0058703697,0.006564013,0.008158918,-0.018856982,0.01362948,0.0135219935,0.007956748,-0.0012164126,-0.003378521,0.010359777,0.0040308307,0.009164356
BaiA%SRR5558193_bin_68_NNEAJJHP_00384__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,-0.0060169566,-0.007896592,6.725337e-05,0.004847219,-0.006904459,-0.005206732,0.0026730876,-0.0012231735,-0.0020659887,0.0018707603,-0.006160749,0.0044908877,-0.007457289,0.0004987607,0.0042394116,0.003306438,-0.0063940464,-0.0030677076,-0.0017546015,-0.0021047315,-0.007549724,0.0012956479,0.0046217665,0.0024869472,-0.0057494217,-0.0031204522,0.0042053442,-0.0007977808,-0.0040781116
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,0.0005465846,0.011780869,-0.0061854557,-0.009181996,0.0103951255,0.008112945,-0.0064673447,-0.0036777952,-0.0047199526,-0.0062742345,-0.00045455596,-0.009084128,0.011341786,-0.0017591764,-0.00741018,-0.0040603112,0.009999014,0.005291886,-0.0025608176,-0.0012208733,0.010874987,-0.0026511175,-0.0069853584,-0.0022730227,0.0070472355,0.0031451345,-0.005431412,-0.002598348,-0.00083975546
BaiA%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_1098,0.003886079,-0.0006383258,0.0070225857,0.0040892614,-0.0007515254,0.0007607335,0.004515553,0.0064381,0.008198185,0.0050612134,0.008025589,0.004338553,0.0001402664,0.00018974366,0.006395477,-0.00094361336,0.0015845888,0.004568744,0.0028890744,0.0060940445,-0.0005490669,0.002663393,0.004896916,-0.0033752068,0.0062541985,0.007625356,0.004144399,0.004886275,0.006401024
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.0047281934,-0.019844322,0.013349691,0.018704139,-0.018510371,-0.016115343,0.018132007,0.011110505,0.008849566,0.015342468,0.0018980084,0.017855642,-0.020062027,0.0045561944,0.01350829,0.0030445033,-0.014247774,-0.004084472,0.0028621585,0.0033242377,-0.016752344,0.0082269525,0.009729067,0.0054270066,-0.007953273,-0.004582811,0.0100415,0.005709089,0.0022665712
BaiB%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01958__Bile_acid-coenzyme_A_ligase,-0.0048782057,0.008545175,-0.0063178213,-0.007678373,0.008676882,0.007137875,-0.0062678843,-0.005276818,-0.0010342041,-0.006648345,0.004296301,-0.008656435,0.009012111,-0.0032177782,-0.003716684,0.0009365507,0.008902827,0.0060959607,0.0008669433,-0.0024955287,0.009095189,-0.0054380465,-0.0034882445,-0.0058169733,0.0048365938,0.006122086,-0.0016119528,0.0011638587,-1.2775468e-05
BaiB%SRR2992899_bin_23_LIJELFFN_00493__Bile_acid-coenzyme_A_ligase,-0.008827173,-0.0011000161,-0.0067220116,-0.0019429103,-0.0003537021,-0.0016644035,-0.0031516145,-0.0067312405,-0.0072178305,-0.0042122807,-0.009250571,-0.0024241148,-0.0008086046,0.00010056493,-0.0022622608,0.0027146225,-0.0014981813,-0.001847702,-0.0035195183,-0.004854121,-0.0004691534,-0.0023523602,-0.0013191863,0.001286548,-0.004052363,-0.0030858654,-0.00043909918,-0.0037253255,-0.0064552766
BaiB%WP_286151641_1_bile_acid--CoA_ligase_BaiB__Sporofaciens_musculi_,0.0019763517,0.00028839606,0.0023496305,-0.0004264888,0.0005318116,0.0024638113,-0.0002881165,0.0020556408,0.0046758894,0.0017631369,0.0052594547,0.00032016213,0.0010513839,-0.00040308322,0.0017603477,-0.00089682126,0.0019175194,0.0028283573,0.0029068752,0.0021533193,-0.00012558082,0.0015943369,0.0021434324,-0.0009958927,0.0040286668,0.0032805956,0.0017617382,0.0022706275,0.003632287
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,0.002970174,0.003077207,0.004219764,0.0008362157,0.002890311,0.0033713668,0.001698379,0.0051128133,0.006082009,0.0029676163,0.007909159,0.0010884103,0.0038424695,-0.0016859503,0.0038431115,-0.0016391271,0.004315928,0.0068264683,0.0017205253,0.0053016176,0.0027209532,0.0011957036,0.0026040885,-0.0039354023,0.007849486,0.008972556,0.0018541829,0.0045113843,0.005745873
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,-0.0072345887,0.018301703,-0.014635321,-0.015583737,0.01686313,0.011466796,-0.012391456,-0.011368531,-0.012648004,-0.013511125,-0.0071960585,-0.016099174,0.017695177,-0.00346627,-0.012816079,-0.0030848854,0.014067565,0.0059093065,-0.0063679046,-0.0056880917,0.017457942,-0.008575924,-0.011747619,-0.005157156,0.005836659,0.0030465703,-0.00999814,-0.0060835807,-0.007094795
BaiCD%HIT29267_1_FAD-dependent_oxidoreductase__Candidatus_Scatomorpha_stercoravium_,-0.012204539,0.008699917,-0.013920957,-0.009386034,0.008277751,0.004601829,-0.00947428,-0.013066999,-0.011015212,-0.01311839,-0.00905946,-0.012397759,0.007873458,0.00080253487,-0.008321649,0.004080061,0.0057943542,-0.0019621197,-0.00384164,-0.009494203,0.009739915,-0.010821602,-0.008724963,-0.0052632215,-0.006173981,-0.0028376621,-0.0077706794,-0.005504938,-0.009601859
BaiCD%MCI8583944_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.008549265,-0.014800963,0.017229432,0.015860155,-0.014572185,-0.007833416,0.013617387,0.012634846,0.016320886,0.014650477,0.010673449,0.0163,-0.014109574,0.006599815,0.015478405,0.0016860545,-0.009054751,-0.0013789707,0.008849915,0.007995106,-0.014147814,0.011126847,0.013756421,0.003145141,0.00022568209,0.002115989,0.0127309095,0.007079687,0.007933793
