Family,12oxoCA,12oxoDCA,3oxoCA,3oxoCDCA,3oxoDCA,3oxoLCA,7_12oxoLCA,7oxoDCA,7oxoLCA,CA,CA_S,CDCA,DCA,GCA,GCA_S,GCDCA,GDCA,GLCA,GUDCA,HCA,LCA,TCA,TCA_S,TCDCA,TDCA,TLCA,TUDCA_2,UCA,UDCA
12aHSDH%ERJ00208_1_oxidoreductase__short_chain_dehydrogenase_reductase_family_protein__Clostridium_sp__ATCC_29733_,-1.0,-0.5322188,-0.90538055,0.1417151,-0.44490153,-0.48340562,-0.15726635,-1.0,-1.0,-0.8901529,-1.0,-0.2972704,-0.6178492,0.29448366,0.14672522,1.0,-0.4371975,-0.70745677,-0.5327422,-0.8515332,-0.30508685,-0.7819817,0.027131405,-0.19972068,-1.0,-0.59754556,-0.028621305,-0.34442,-1.0
12aHSDH%GENOME051950_684,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.8691716,-1.0,0.80734986,1.0,0.0503963,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.6153921,-0.11118835,-1.0,-1.0,-1.0
12aHSDH%GENOME055489_1547,0.65623623,0.6312626,-0.1423618,-0.5918613,0.4683842,0.35355738,-0.46403918,-0.110465646,-0.0757793,-0.043478865,-0.40578702,-0.3202434,0.5427359,0.20443958,-0.85209024,-0.57596976,0.1563667,-0.17835271,0.13136822,-0.023214497,0.3803674,0.116751574,-0.56651145,0.23768646,0.23998117,-0.43416604,-0.60860604,-0.47388113,-0.015122786
12aHSDH%GENOME077010_272,1.0,-1.0,1.0,1.0,-1.0,-0.552538,0.77637696,0.8408588,0.9983289,0.8940333,0.97447234,1.0,-1.0,0.14759873,0.9100052,-0.20165072,-0.97378314,-0.628792,0.44744268,0.6195365,-1.0,1.0,1.0,0.7767019,0.2725742,-0.015651153,1.0,0.15788768,0.76997894
12aHSDH%GENOME126416_2228,0.5864016,-0.041698456,0.67423993,0.16463308,-0.108269505,0.13610648,0.23657885,0.462969,0.40534022,0.649616,-0.17114566,0.38451803,-0.035695452,0.50372183,0.114699766,-0.31727967,0.13415545,0.21741992,0.44155753,0.26801032,-0.17874382,0.7528964,0.40616485,0.4535788,0.49122426,0.07547612,0.54373527,0.08630965,0.19148415
12aHSDH%GENOME136792_1072,-0.535115,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.55690217,-1.0,1.0,-0.95213634,-1.0,-0.84839493,1.0,1.0,-0.7906665,-0.85153836,1.0,-1.0,-1.0,-1.0,1.0,0.74964666,-1.0,-0.6940437,-0.8082062
12aHSDH%GENOME211747_1057,0.7753181,0.050792657,0.27304837,-0.28171632,0.07231701,0.20686914,-0.37518078,0.47090125,0.30102983,0.30909908,0.03266308,-0.0065611154,0.10914754,0.2140976,-0.27810994,-0.30699787,0.005793702,0.10561703,0.20215237,0.31015155,-0.11473841,0.41915157,-0.0058522276,0.4273551,0.4036011,-0.13534495,-0.112666264,-0.113471344,0.5466428
12aHSDH%GENOME225739_454,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.10482921,1.0,-1.0,0.6687507,1.0,0.18892889,-1.0,-1.0,0.64985824,0.51940143,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.3059331,0.1738409
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.13757682,-1.0,-0.027643854,1.0,0.37790585,-0.7799498,-1.0,1.0,-1.0,-1.0,-0.42180416,-0.18177328,-0.34087592,-1.0,-0.94679064,-1.0
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.5083736,-1.0,1.0,1.0,-1.0,-0.76959777,0.4684638,0.657672,0.33521697,0.88835937,-0.33147874,1.0,-1.0,0.522344,0.85037434,0.27972087,-1.0,-1.0,0.1698117,0.27719358,-1.0,1.0,1.0,1.0,-0.6573825,-0.76834303,1.0,-0.15185541,0.3125524
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.69349575,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.64939517,-0.7726814,-1.0,0.21673124,-1.0,1.0,-0.75901383,-1.0,-1.0,1.0,0.92414516,-0.30955097,-0.15126906,1.0,0.021379903,-1.0,-0.075342,1.0,0.9252205,-0.56722325,-0.44430298,0.37116757
12aHSDH%MBR2336230_1_SDR_family_oxidoreductase__Clostridia_bacterium_,1.0,-0.04989099,1.0,0.26127186,-0.16575694,0.2744587,0.45327592,1.0,0.8249962,1.0,0.30865926,0.65999186,-0.043508057,0.33814922,0.26766616,-0.52908665,0.04063321,0.32847562,0.56177944,0.69934386,-0.28971952,1.0,0.49528873,0.41870025,0.7619098,0.3144005,0.6310625,0.350897,0.7235405
12aHSDH%MFR3091303_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_lenta_,0.50833505,-0.63557386,1.0,0.8487864,-0.6403949,-0.035035644,0.76901644,0.97872746,1.0,0.82595265,1.0,0.96540487,-0.49555847,-0.254794,1.0,0.077063344,-0.07989036,0.51059073,0.6360569,0.974032,-0.7070516,0.8120839,1.0,-0.10201422,1.0,1.0,1.0,0.87178373,1.0
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.00237005,-1.0,1.0,1.0,-1.0,-0.7861457,0.82322377,0.89341915,1.0,1.0,0.85453695,1.0,-1.0,0.023042854,1.0,0.5406852,-1.0,-0.18887234,0.61038077,0.6257609,-1.0,0.8702111,1.0,0.37097794,-0.06589955,0.43206382,1.0,0.6787514,0.7418617
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,-0.7082884,-0.55675113,-0.31294322,0.15372983,-0.6014203,-0.2179038,-0.46599227,-0.7147085,-0.66781795,-0.58186144,-0.5416261,0.039168723,-0.6679738,0.30169097,0.14781944,0.6848603,-0.64691967,-0.9438179,-0.23387858,-0.48599607,-0.6698662,0.18173628,0.62802476,0.65222126,-0.8522577,-0.58562005,0.40335226,-0.6525872,-0.4614472
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,0.2353134,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.89388233,1.0,1.0,0.40135822,1.0,-1.0,0.4615815,1.0,0.38231063,-1.0,-0.3886957,0.40721434,0.5228346,-1.0,0.72698176,1.0,0.21484695,-0.57908547,-0.022507465,0.89263856,0.43990302,0.25559503
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7054923,1.0,0.26089144,-1.0,-0.37459764,1.0,1.0,-1.0,1.0,1.0,0.540808,-0.2292651,0.105262265,1.0,1.0,1.0
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,0.79084796,0.12992184,0.7341031,0.28727704,0.020321716,0.2244639,0.46873963,0.6293744,0.8855265,0.5904594,0.844139,0.33046865,0.11168811,0.39083168,0.33974275,-0.27901325,0.34296593,0.33216688,0.5555032,0.53251123,0.11586949,0.56050557,0.20926537,-0.10340881,0.7446027,0.48608157,0.42044717,0.3160675,0.59890723
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,1.0,-0.37946773,1.0,0.87317014,-0.4103567,-0.11078253,0.9792236,1.0,1.0,1.0,1.0,0.86946803,-0.32858202,-0.03520775,1.0,-0.30883554,0.04738722,0.6708003,0.7893059,1.0,-0.2750766,0.73779756,0.6952747,-0.30449283,1.0,1.0,0.76539844,1.0,1.0
12aHSDH%WP_256285936_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_phocaeensis_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.95680964,1.0,0.08643919,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.4660637,-0.5433616,1.0,1.0,1.0
12aHSDH%WP_278514144_1_SDR_family_NAD(P)-dependent_oxidoreductase__Methanobrevibacter_smithii_,-1.0,1.0,-1.0,-1.0,1.0,0.9847049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.22942808,-1.0,0.70342,1.0,-0.78446555,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12aHSDH%WP_418471294_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_sp__,0.94973576,1.0,-0.513131,-1.0,1.0,1.0,-0.7736211,-0.026193319,-0.19871385,-0.39246428,0.33121803,-1.0,1.0,-0.5034644,-1.0,-1.0,1.0,1.0,-0.08907739,0.24297602,1.0,-0.25564098,-1.0,-0.38985592,1.0,0.7083784,-0.8083589,-0.065120704,0.54980505
12bHSDH%GENOME225741_180,-0.6354917,0.7274915,-1.0,-1.0,0.84919083,0.87114835,-1.0,-0.66220057,-1.0,-0.9791495,-0.78521407,-1.0,0.7793377,-0.21980777,-0.96623653,0.22259963,0.50683904,0.09299938,-0.7023952,-0.41875035,0.58029747,-0.5252247,-0.8882588,0.015878811,-0.12753665,-0.012484609,-1.0,-0.41971207,-0.23529199
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,0.10963078,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.4010972,1.0,-1.0,0.36927465,1.0,0.8189146,-1.0,-0.8920691,0.38033426,0.55240154,-1.0,1.0,1.0,0.6094932,-1.0,-0.30293033,1.0,0.56428224,0.4376554
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,0.033328146,-0.5745673,0.96406454,1.0,-0.5653313,-0.6471341,1.0,0.6229018,0.9664718,0.7251675,0.95004517,0.83838856,-0.6798558,0.4847733,1.0,0.4540704,0.0623792,0.5190791,0.5111159,0.31119508,-0.081586346,0.14789075,0.39002156,-0.6504202,-0.12954965,0.62270117,0.7003873,0.8563127,0.09909446
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.22965705,-0.66916716,0.93601876,1.0,-0.604421,-0.85397273,1.0,0.8544696,1.0,0.75065833,1.0,0.8139352,-0.7962023,0.2319796,1.0,0.41606107,0.094764106,0.62371033,0.3678464,0.45663905,-0.0030827275,-0.06928659,0.23792288,-0.7907433,-0.10718769,0.67592007,0.5261132,1.0,0.4071164
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,0.29230785,1.0,-1.0,-1.0,1.0,1.0,-0.9360995,-0.7939186,-0.67011946,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.32237998,-0.26153007,1.0,-0.9653928,-1.0,-1.0,1.0,1.0,-0.8984075,0.32708356,0.3094645
3aHSDH%3aHSDH%MBR6526164_1_3-oxoacyl-ACP_reductase_FabG__Clostridia_bacterium_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.23240574,1.0,0.124265954,-0.66545063,0.8134966,1.0,1.0,-1.0,1.0,1.0,-0.41129124,0.63336086,1.0,1.0,1.0,1.0
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,1.0,-0.9922316,1.0,1.0,-1.0,-0.4929611,1.0,1.0,1.0,1.0,1.0,1.0,-0.961294,-0.19767675,1.0,-1.0,-0.3392888,1.0,1.0,1.0,-1.0,1.0,1.0,0.5062195,1.0,1.0,1.0,1.0,1.0
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7683159,1.0,0.352864,-1.0,-0.7486482,1.0,1.0,-1.0,1.0,1.0,1.0,-0.49964115,-0.24106744,1.0,1.0,1.0
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,1.0,-0.9256692,1.0,1.0,-0.9036636,-0.75417066,1.0,1.0,1.0,1.0,1.0,1.0,-0.94240373,0.117098816,1.0,0.10920964,0.08329035,1.0,1.0,1.0,-0.26288587,0.7657362,0.8635333,-0.7133118,1.0,1.0,1.0,1.0,1.0
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,0.97709095,-0.08695765,0.37335733,0.30956727,-0.13492951,-0.26845855,0.56108195,0.583743,0.45473668,0.786556,0.09887803,0.4020811,-0.1969759,0.1209138,-0.25716853,-0.5212148,-0.36400202,-0.04212035,0.10715306,0.12834279,-0.093996786,0.3079792,-0.60192275,0.21065465,-0.032785233,-0.31362975,-0.44183862,0.09845022,0.2673966
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,1.0,0.74780077,0.70730704,-0.52103233,0.5273181,0.7586812,-0.35886127,0.674729,0.45976576,0.43441164,0.7272574,0.015019693,0.7262055,-0.21860911,-0.49196082,-0.9325478,0.48256505,0.37664092,0.39817736,0.57570505,0.360291,0.8863126,0.23634887,0.5867652,1.0,0.3467142,0.48594204,0.047740318,0.88203233
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.999572,1.0,0.5294391,1.0,-1.0,0.75037557,1.0,0.086044595,-0.90716654,-0.35814053,0.4460537,0.6112813,-0.9704913,0.8272688,0.5766778,0.33979106,-0.37061125,-0.28831914,0.8740854,0.6736389,0.55697995
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9951572,1.0,-0.41513956,-1.0,-0.5897272,1.0,1.0,-1.0,1.0,1.0,1.0,0.33034745,-0.059680283,1.0,1.0,1.0
3aHSDH%GENOME084620_3418,1.0,0.48329765,0.8293301,0.006043145,0.36580917,0.4234363,0.45178047,0.83416754,0.9365154,0.71772826,1.0,0.24641126,0.49703848,-0.31062078,-0.10979974,-0.70740885,0.5126328,0.7920309,0.3643483,0.5056385,0.3552279,0.6304862,-0.14652888,-0.04159274,1.0,0.7951978,0.413458,0.61719996,1.0
3aHSDH%GENOME084674_3322,1.0,-1.0,1.0,1.0,-1.0,-0.41450775,1.0,1.0,1.0,1.0,1.0,1.0,-0.937647,0.07561116,0.8418902,-0.4653842,-0.6327546,0.19135785,0.73986584,0.9653662,-1.0,1.0,1.0,0.76606154,0.76970774,0.25412846,1.0,0.6867516,1.0
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.9801393,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.45784545,-1.0,-0.19391385,0.61396563,-0.27658165,-0.82213825,-0.90859234,0.6253315,-0.04944301,-0.39263746,0.442802,0.123277396,-0.1869563,-0.28691617,-1.0,-1.0
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.10995728,-1.0,-0.40419525,1.0,1.0,-1.0,1.0,1.0,0.8395096,-0.30527174,-0.08220773,1.0,1.0,1.0
3aHSDH%MCI7742844_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-1.0,0.36427578,-1.0,-1.0,0.4502415,0.030048825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33218962,-0.06617304,-1.0,0.74347496,0.05676482,-0.41861328,-1.0,-1.0,0.47573063,-1.0,-0.7950375,0.23474395,-1.0,-0.869981,-0.6422729,-1.0,-1.0
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8874296,1.0,-0.34188133,-1.0,-0.48135373,1.0,1.0,-1.0,1.0,1.0,1.0,0.13627438,-0.22052467,1.0,1.0,1.0
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,0.59565955,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.98334956,1.0,-1.0,0.6921079,1.0,0.47032797,-1.0,-0.24503785,0.6393173,0.68742806,-1.0,0.8040219,1.0,0.022925995,-0.6788695,0.030842712,1.0,0.97699606,0.41506198
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-0.28237224,0.8244658,-0.60228574,-1.0,0.8567723,1.0,-1.0,-0.4737159,-0.18940404,-0.6423665,0.058917474,-0.8549214,1.0,-0.34366515,-0.52887785,-0.14091022,0.7631258,0.37530592,-0.03180647,-0.061236877,0.5028533,-0.078592174,-0.09788055,-0.11447421,0.8886805,0.56190664,-0.12865743,-0.1961128,0.22298844
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.17627364,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9230858,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.64487916,-0.5593951,1.0,-1.0,-1.0,-0.99000365,1.0,1.0,-1.0,-0.18352547,0.11084808
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.43704042,-1.0,-0.12263941,1.0,-0.11065295,-1.0,-1.0,1.0,-0.43951353,-0.8662325,0.3964227,0.13587134,-0.15707497,-0.59719205,-1.0,-1.0
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,1.0,1.0,-0.3123616,-1.0,1.0,1.0,-0.41235757,-0.02434296,0.077917606,-0.700717,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.09437374,0.2844925,1.0,-0.3486146,-1.0,-1.0,1.0,1.0,-0.60739803,0.6207454,0.8827627
3aHSDH%MFR0796835_1_SDR_family_NAD(P)-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-1.0,-1.0,-0.5417621,0.603216,-1.0,-0.96279275,0.14425968,-0.8103651,-1.0,-0.13445163,-1.0,0.47111085,-1.0,0.4174401,0.37921226,0.79800117,-1.0,-1.0,-0.573999,-0.8414204,-1.0,-0.10315777,0.5178657,0.62171125,-1.0,-1.0,0.39658937,-0.626189,-1.0
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.6851345,-0.1140814,0.06325315,0.46399844,-0.13100877,-0.31393793,0.6250616,-0.32047236,-0.1457165,-0.38931727,0.05505844,0.05939588,-0.2879466,0.1928453,0.49185225,0.5051528,0.3624449,0.12676641,0.10709435,-0.18456586,0.23776856,-0.25744513,0.3822843,-0.40226015,-0.28924322,0.23025161,0.6541111,0.2598723,-0.36455864
3aHSDH%WP_008977467_1_SDR_family_NAD(P)-dependent_oxidoreductase__Faecalimonas_umbilicata_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.12500586,-1.0,-0.6680927,1.0,1.0,-1.0,1.0,1.0,0.7977854,-0.6045047,-0.4195714,1.0,1.0,1.0
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,-1.0,1.0,-1.0,-1.0,1.0,0.83263034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.24581134,-1.0,-0.014028769,0.9804893,0.19937116,-0.740402,-1.0,1.0,-1.0,-1.0,-0.47709662,-0.2915119,-0.29234216,-1.0,-0.7173679,-1.0
3aHSDH%WP_021919520_1_SDR_family_oxidoreductase__Evtepia_gabavorous_,-1.0,1.0,-1.0,-1.0,1.0,0.73984605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.040286973,-1.0,0.13218018,1.0,0.4840312,-0.8902572,-0.86067617,1.0,-1.0,-1.0,-0.57080394,-0.2849084,-0.29735735,-1.0,-0.72915864,-1.0
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.12559539,-1.0,-0.22865804,1.0,1.0,-1.0,1.0,1.0,0.8463979,-0.19769348,0.14163402,1.0,1.0,1.0
3aHSDH%WP_087213392_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.41007632,-1.0,-0.51988417,1.0,1.0,-1.0,1.0,1.0,0.66229635,-0.8253844,-0.29923323,1.0,1.0,1.0
3aHSDH%WP_109137584_1_SDR_family_oxidoreductase__Bifidobacterium_catulorum_,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.7650523,1.0,0.97344834,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.29342562,0.90369266,-1.0,-1.0,-1.0
3aHSDH%WP_182279434_1_SDR_family_NAD(P)-dependent_oxidoreductase__Collinsella_intestinalis_,-0.7963298,0.31712893,-1.0,-0.31066236,0.4055552,-0.07198739,-0.1970328,-0.7528513,-0.8093452,-0.61816424,-0.6744998,-0.71932316,0.16543071,-0.11163661,-0.6329386,0.3280179,0.10225009,-0.017979002,-0.4812958,-0.7574272,0.5383897,-0.9506348,-1.0,-0.36371103,-0.87789667,-0.3864741,-0.99166536,-0.26622853,-0.7446032
3aHSDH%WP_191282235_1_SDR_family_oxidoreductase__Pseudolysinimonas_yzui_,0.041495,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.68221754,1.0,1.0,0.40771082,1.0,-1.0,0.7037651,1.0,0.58906686,-1.0,-0.6680245,0.6969863,0.397685,-1.0,0.709319,1.0,0.12670267,-0.8506767,-0.25666267,1.0,0.6876803,0.40951133
3aHSDH%WP_231385278_1_SDR_family_NAD(P)-dependent_oxidoreductase__Candidatus_Stoquefichus_massiliensis_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.31289506,-1.0,-0.59822875,1.0,1.0,-1.0,1.0,1.0,0.9331825,-0.6374747,-0.1427238,1.0,1.0,1.0
3aHSDH%WP_270208025_1_SDR_family_oxidoreductase__Eggerthella_lenta_,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.13192223,-1.0,1.0,-1.0,-0.61815774,0.7123465,1.0,1.0,-0.7347936,-0.8685484,1.0,-1.0,-0.59222674,-0.8190196,0.6776574,1.0,-0.15303247,-0.0760549,-0.59436786
3aHSDH%WP_289544896_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enorma_phocaeensis_,1.0,-0.6386736,1.0,0.93575263,-0.5334594,-0.40558517,1.0,1.0,1.0,1.0,1.0,0.9951579,-0.5439015,0.0719606,0.99778485,-0.40752998,-0.05378031,0.6193539,0.93628716,1.0,-0.4413197,0.6669839,0.50793046,-0.3479123,1.0,0.78639543,0.43925864,1.0,1.0
3aHSDH%WP_316269050_1_SDR_family_NAD(P)-dependent_oxidoreductase__Claveliimonas_bilis_,-0.18715483,1.0,-0.5730464,-1.0,1.0,1.0,-0.75542915,-0.41203433,0.23472495,-0.8532117,1.0,-1.0,1.0,-0.7232855,-0.48936564,-0.2726037,1.0,1.0,0.27302206,0.0038337843,1.0,-0.65287197,-0.4044736,-1.0,1.0,1.0,-0.1639823,0.34485975,0.42177078
3aHSDH%WP_377204125_1_MULTISPECIES__SDR_family_oxidoreductase__unclassified_Pseudarthrobacter_,-0.5640825,-1.0,0.035874523,0.4528364,-1.0,-0.6063695,-0.06605965,-0.114302665,-0.33449104,0.057067238,-1.0,0.4949863,-1.0,0.60860074,0.48173574,0.7520211,-0.99203604,-0.954677,-0.09589844,-0.28374195,-1.0,0.20613833,0.7089629,0.578713,-1.0,-0.8923319,0.40148598,-0.37653616,-0.46881497
3bHSDH%GENOME124823_1686,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.09802158,-1.0,-0.22517572,1.0,1.0,-1.0,1.0,1.0,1.0,0.113303095,0.26583275,1.0,1.0,1.0
3bHSDH%MEY8522072_1_aldo_keto_reductase__Lachnospiraceae_bacterium_38-10_,-1.0,0.9563475,-1.0,-1.0,1.0,0.3077998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.94164723,-0.34463164,-1.0,0.36562952,0.72352445,0.25515595,-0.882712,-0.778962,1.0,-1.0,-1.0,-0.6804893,-0.54295146,-0.2802919,-1.0,-0.49438816,-0.9138819
3bHSDH%WP_100933575_1_SDR_family_NAD(P)-dependent_oxidoreductase___Clostridium__innocuum_,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.5676577,-1.0,-0.64697415,1.0,1.0,-1.0,1.0,1.0,1.0,-0.5786411,0.13252322,1.0,1.0,1.0
3bHSDH%WP_186937525_1_glucose_1-dehydrogenase__Eggerthella_hominis_,-0.59856665,0.701122,-0.47074604,-0.6348535,0.72184926,0.90060264,-0.6605135,-0.20681451,0.091226265,-0.51678896,0.9031904,-0.72930527,0.83245003,-0.68675554,0.16468413,0.2151448,0.9910988,1.0,-0.01902143,0.19705608,0.6072698,-0.259908,0.27344725,-0.46970177,1.0,1.0,0.4974486,0.44822472,0.47496694
5AR%GENOME006039_2690,0.9350834,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.3651707,1.0,0.02840164,-1.0,-0.6580086,0.19443133,0.6444854,-1.0,0.7372384,1.0,0.4484504,-0.506705,-0.26260877,0.5145979,0.38292128,0.52919596
5AR%GENOME012336_2253,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.03559021,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.887077,1.0,-1.0,-1.0,-1.0
5AR%GENOME021742_2120,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.07683127,-1.0,0.7184426,1.0,-0.38630864,-1.0,-1.0,1.0,-1.0,-1.0,-0.73962855,-1.0,-0.80603874,-1.0,-1.0,-1.0
