Family,CA,CDCA,DCA,LCA,UDCA
BSH2%UPI000821232B,1.0,1.0,-1.0,-1.0,-1.0
BSH2%UPI000821B9AC,1.0,1.0,-1.0,-1.0,0.11524838
BSH2%UPI00082257EE,-1.0,-1.0,-0.21791063,-0.20822085,1.0
BSH2%UPI0008230885,1.0,0.9759166,-1.0,-0.57164246,-1.0
BSH2%UPI00082332C0,0.07485334,0.33953407,-0.06906621,0.86324763,-1.0
BSH2%UPI000965B48B,-1.0,-1.0,-0.11917541,1.0,1.0
BSH2%UPI000B3674FC,-1.0,-1.0,1.0,1.0,0.5621195
BSH2%UPI000D6581CE,0.89844644,0.6944437,-0.030118631,0.38846874,-1.0
BSH2%UPI000D7AF0AB,-1.0,-1.0,1.0,1.0,1.0
BSH2%UPI000E40484B,-1.0,-0.69833,1.0,0.21060272,1.0
BSH2%UPI000E42566B,-1.0,-1.0,1.0,1.0,-1.0
BSH2%UPI000E4418E2,-1.0,-1.0,1.0,0.3727277,1.0
BSH2%UPI000E4BF981,0.6923268,-0.25117067,0.06933513,0.9369163,-1.0
BSH2%UPI000E53BC4B,-0.7709449,-1.0,1.0,1.0,-0.8463403
BSH2%UPI000E7D8CB5,-1.0,-1.0,0.977162,1.0,1.0
BSH2%UPI000E9C22D0,-1.0,-1.0,0.82966745,1.0,1.0
BSH2%UPI000EC98B2C,-0.4179403,-0.81579953,0.040593743,1.0,-0.21698022
BSH3%UPI000156F498,-0.2426501,-0.40384963,0.9283429,1.0,-1.0
BSH3%UPI00016547A5,-1.0,-1.0,1.0,1.0,0.40626088
BSH3%UPI00017EF3F1,1.0,1.0,-1.0,-1.0,1.0
BSH3%UPI0002132A6C,0.045518175,-1.0,0.98220825,-1.0,1.0
BSH3%UPI000238BE2F,0.7978302,0.7802421,-0.6407041,-0.7059754,-0.18359587
BSH3%UPI00035F5DCE,0.69933295,1.0,-1.0,-0.060970582,-1.0
BSH3%UPI0004DA32C0,0.5704622,0.011147262,1.0,0.459161,-1.0
BSH3%UPI00080CB216,-1.0,-1.0,1.0,0.4945182,1.0
BSH3%UPI00092A5378,-1.0,-1.0,1.0,0.47502968,1.0
BSH3%UPI000E902C94,0.11838527,-0.57730997,-0.02586208,1.0,-0.89423484
BSH3%UPI000EF23C17,1.0,1.0,-1.0,-1.0,1.0
BSH4%UPI0001653940,0.049505483,0.77561307,-0.968849,-1.0,1.0
BSH4%UPI0001FAB233,-0.17130296,-1.0,1.0,1.0,-0.35039228
BSH4%UPI0006BEFACE,-1.0,-1.0,1.0,1.0,1.0
BSH4%UPI000822CCAE,-0.94406617,-0.31687433,1.0,0.4551547,-0.2174917
BSH4%UPI000E54B9B5,0.72924984,-0.1548563,0.59484625,0.9304567,-1.0
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,1.0,1.0,-1.0,-1.0,0.08865749
BaiA%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_1098,-1.0,-1.0,1.0,1.0,-0.0796444
BaiB%MDY5565236_1_bile_acid--CoA_ligase_BaiB__Candidatus_Limivicinus_sp__,1.0,1.0,-1.0,-1.0,-1.0
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-1.0,-1.0,1.0,1.0,-0.06902305
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,-0.94455147,-0.81348467,1.0,1.0,-1.0
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.03919941,-0.62504345,0.5673695,1.0,-1.0
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,0.95907235,0.7691439,-0.31070107,-0.67341495,-0.7938653
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,1.0,1.0,-0.97342443,-1.0,-0.419765
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,0.0020698078,-0.55196524,1.0,0.63204104,-1.0
BaiCD%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3076,0.05253888,-0.6253714,1.0,0.99514,-1.0
BaiE%FengQ_2015__SID531416__bin_49_fa_CEDOFBAM_00064__Bile_acid_7-alpha_dehydratase,0.29155532,0.7387959,-0.5218206,-0.65716237,0.21176733
BaiE%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3079,-0.4720464,-0.9358457,1.0,1.0,-0.83138305
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,-1.0,-0.7830832,1.0,1.0,-0.6159118
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-1.0,-1.0,1.0,1.0,-1.0
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,-1.0,-1.0,1.0,1.0,-0.44476354
BaiF%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_911,1.0,1.0,-1.0,-1.0,-0.5302281
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-1.0,-1.0,1.0,1.0,-1.0
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,-1.0,-1.0,1.0,1.0,0.700672
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,-1.0,-1.0,1.0,1.0,0.69919074
BaiG%MBE6987074_1_MFS_transporter__Oscillospiraceae_bacterium_,-0.015424481,0.27904096,0.67508054,0.3098629,-1.0
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,1.0,1.0,-1.0,-1.0,0.3407087
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,1.0,0.68412685,-0.20539983,-0.6877844,-1.0
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,0.51582634,0.1172655,0.14515586,0.61934227,-1.0
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-1.0,-1.0,1.0,1.0,-0.04899385
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,-1.0,-1.0,1.0,1.0,-0.9859386
BaiH%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_308,1.0,0.83038217,-0.5590764,-0.90863454,-1.0
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,1.0,1.0,-0.31236267,-0.6979647,-1.0
